Depth,RES,DEN,NG,CAL,FCRES,FCDEN,FCNG,FCCAL,CLRES,CLDEN,CLNG,CLCAL,ELRES,ELDEN,ELCG,ELCAL
314.55,16.67,2.26,10.68,118.05,17.5714131,2.311479253,11.00299935,122.2739642,17.27042148,2.314728092,9.582416895,122.6448943,16.55909061,2.258975521,11.06213184,118.1445188
314.6,16.59,2.26,10.37,118.27,17.51178501,2.31152338,10.78967569,122.5023628,17.2236921,2.313976306,9.323910108,122.7939145,16.48067638,2.259001957,10.74593605,118.1068535
314.65,16.48,2.27,10.01,118.05,17.42317534,2.317901062,10.52676688,122.3538443,17.15069036,2.316921266,9.060686614,122.7104048,16.37009491,2.269328694,10.38096159,118.1432186
314.7,16.33,2.27,10.08,117.6,17.31118761,2.318040351,10.59613372,122.0143889,17.05856948,2.318608054,9.022986304,122.4173888,16.22006067,2.269324422,10.41112629,117.5099812
314.75,16.18,2.27,10.22,117.6,17.19650923,2.318148531,10.70824686,122.010197,16.94877662,2.318876284,9.102253374,122.2710489,16.07003535,2.269285669,10.54607134,117.4899001
314.8,16.09,2.27,10.66,117.37999,17.1230147,2.318076433,11.00367941,121.8206503,16.88284561,2.318630217,9.384063054,122.1129487,15.97837382,2.269264691,10.98567535,117.2804443
314.85,16.06,2.27,10.78,117.37999,17.10097452,2.318032807,11.09161369,121.7996233,16.85918212,2.318321699,9.543744068,122.0755793,15.94738987,2.269224086,11.10369166,117.2755618
314.9,16.12,2.26,10.89,117.37999,17.14569187,2.31158533,11.16329305,121.7746709,16.9028247,2.315299734,9.63408741,122.093015,16.00695998,2.258907446,11.21465583,117.2734529
314.95,16.18,2.25,10.73,117.37999,17.18409811,2.30517921,11.03709648,121.7304181,16.92633879,2.310736446,9.553729038,122.1228037,16.06686531,2.24859673,11.09246603,117.2807323
315,16.25,2.25,10.52,117.37999,17.23041126,2.305273671,10.87712163,121.6970099,16.95663076,2.308784666,9.394993449,122.1495084,16.13770413,2.248601821,10.91959561,117.4678698
315.05,16.3,2.24,10.05,117.37999,17.27109042,2.298903066,10.55615634,121.7091301,16.99547033,2.305489798,9.082408473,122.1787494,16.18901428,2.236319398,10.44758872,117.4678102
315.1,16.32,2.23,9.92,117.37999,17.28840044,2.292520577,10.46203754,121.7663434,17.0066335,2.300502568,8.925857573,122.2043968,16.60941742,2.22805409,8.951713323,117.4508525
315.15,16.33,2.23,9.59,117.6,17.3065719,2.292396776,10.23446721,122.0511623,17.01994026,2.297555071,8.740025581,122.3644461,16.63488853,2.228094261,8.589751583,117.6487842
315.2,16.33,2.23,9.5,117.6,17.32256261,2.29220535,10.17911503,122.1996155,17.05079488,2.296377675,8.668287875,122.4702864,16.64586737,2.228159833,8.467859794,117.6422956
315.25,16.34,2.24,9.62,117.6,17.34728451,2.298496014,10.27794775,122.3241523,17.08483962,2.299350973,8.751447791,122.5292981,16.66097508,2.238500723,8.556492201,117.6362759
315.3,16.37,2.25,10.22,117.83,17.3872375,2.30480814,10.71834922,122.5895346,17.13976132,2.304563342,9.149231495,122.683717,16.68729055,2.248818765,10.63692525,117.875688
315.35,16.41,2.25,10.97,117.83,17.42625843,2.304550991,11.24453155,122.6064372,17.18963696,2.306759853,9.754246035,122.7304488,16.72169577,2.248811805,11.35792006,117.8883526
315.4,16.48,2.26,11.64,118.05,17.4822928,2.310826401,11.70912507,122.7531708,17.23620877,2.309887161,10.36040884,122.8420173,16.78917279,2.259081799,12.03496684,118.105911
315.45,16.58,2.26,12.12,118.27,17.56509233,2.310613045,12.04660579,122.9129288,17.32225118,2.311163692,10.81859765,122.9943059,16.47992567,2.259065527,12.48634526,118.338479
315.5,16.68,2.26,13.149999,118.27,17.64382245,2.310436706,12.75477797,122.9030637,17.39570706,2.311165561,11.6028915,123.0211962,16.5788549,2.259064342,13.52813309,118.3372969
315.55,16.78,2.27,14.059999,118.05,17.73015771,2.316606239,13.39380003,122.7283826,17.46949146,2.313599829,12.44828372,122.8840646,16.67789933,2.269337823,14.44719902,118.1152902
315.6,16.87,2.27,15.039999,117.6,17.81814303,2.316441683,14.10904658,122.3928953,17.55312271,2.314647216,13.34309161,122.5819168,16.76790858,2.269304912,15.39929163,117.6794929
315.65,16.93,2.26,15.62,117.16,17.88001505,2.309899544,14.54411033,122.0556545,17.59829345,2.311479053,13.92322917,122.2402996,16.82887306,2.25895501,15.982949,117.2384488
315.7,17,2.26,15.53,116.72,17.94339219,2.309875645,14.49855903,121.7208611,17.63992326,2.309089646,13.88092469,121.9149113,16.90145634,2.25892507,15.92639992,116.7831295
315.75,17.05,2.26,15.63,116.270004,17.9961205,2.310018239,14.60184309,121.4130244,17.684017,2.308186555,13.86808886,121.6309866,16.95545565,2.258926839,16.02492977,116.3336835
315.8,17.07,2.26,15.430001,115.83,18.02773772,2.310086631,14.49821309,121.1251124,17.70877384,2.307904472,13.69245509,121.3887447,16.97914515,2.25892275,15.81997324,115.8929982
315.85,17.03,2.27,15.61,115.61,18.01019432,2.316659912,14.65601367,121.018071,17.68869217,2.310848264,13.78218367,121.2614579,16.94292486,2.269231763,15.99710746,115.6715876
315.9,16.95,2.2800002,15.410001,115.159996,17.96192637,2.323058455,14.54704316,120.7112195,17.64997078,2.315331911,13.65946037,121.0917482,16.86345741,2.279525455,15.75552038,115.236878
315.95,16.89,2.2800002,14.8,114.72,17.92369702,2.323267305,14.15713476,120.3667703,17.61914886,2.317153815,13.13525226,120.8833812,16.80452057,2.279502491,15.1007484,114.8156866
316,16.87,2.29,14.24,114.5,17.90153495,2.330109317,13.78025947,120.1326805,17.59282076,2.320583399,12.56461827,120.7193739,16.78563259,2.289784667,14.53551744,114.6021379
316.05,16.93,2.29,13.61,114.27,17.94094163,2.330485761,13.35508761,119.8621941,17.63307477,2.32263655,11.97712501,120.5760247,16.84501466,2.289765107,13.86746089,114.3953365
316.1,17,2.31,13.370001,114.27,17.98157025,2.343797846,13.18969653,119.7562369,17.6620898,2.329353592,11.67584207,120.5155036,16.91494446,2.310357666,13.63101981,114.4026046
316.15,17.03,2.32,12.8,114.5,18.00278466,2.35046422,12.81497051,119.8686771,17.69057785,2.33535009,11.24561173,120.5933873,16.94228713,2.320647653,12.99064109,114.6662773
316.2,17,2.33,12.63,115.61,17.96728014,2.357104925,12.68977772,120.6896605,17.66549472,2.340355411,11.02650925,121.1086688,16.90954758,2.33096224,12.78893276,115.7894468
316.25,16.91,2.33,12.09,116.72,17.87439742,2.3568406,12.25814765,121.5076386,17.59908875,2.342237063,10.6462628,121.9516971,16.81177191,2.330998022,12.21664133,116.9115927
316.3,16.83,2.33,12.14,117.6,17.78220147,2.356651443,12.21814664,122.136638,17.52866393,2.342878032,10.58135842,122.7944802,16.72536901,2.331045019,12.27311399,117.4279292
316.35,16.8,2.33,11.849999,117.83,17.73719276,2.356371998,11.95699461,122.2511837,17.49521901,2.343115888,10.41180844,123.0774062,16.68939252,2.331061542,11.98557827,117.687807
316.4,16.83,2.32,11.999999,117.83,17.75031371,2.349980063,12.04127709,122.2083604,17.62753295,2.348949332,10.53709778,122.3268135,16.71808719,2.320766681,12.13887054,118.0264144
316.45,16.91,2.32,11.97,117.6,17.80539595,2.349982566,12.00433117,121.9846981,17.59787573,2.345675025,10.23907347,121.2164436,16.79820426,2.320756367,12.14658121,117.7839689
316.5,17.02,2.31,11.990001,117.6,17.89481876,2.343680721,12.03369701,121.9754617,17.65272088,2.339290667,10.26464233,121.1936912,16.91003814,2.310446987,12.16832669,117.7844041
316.55,17.11,2.3,11.990001,117.6,17.96153541,2.337270561,12.02540978,121.9647103,17.68904002,2.333996388,10.35302952,121.1552588,17.00140534,2.300153028,12.20740797,117.7692393
316.6,17.13,2.29,12.2,117.6,17.97490907,2.3308342,12.16397259,121.9722798,17.68223761,2.329290139,10.57435768,121.389487,17.02265617,2.289863274,12.45678074,117.7532432
316.65,17.04,2.2800002,12.64,117.83,17.90460168,2.324283984,12.46125154,122.1862773,17.60122119,2.324528516,10.97713943,121.9447439,16.93299775,2.27956611,12.93492699,117.9640161
316.7,16.9,2.27,13.169999,117.83,17.79520572,2.317513169,12.80567672,122.2369434,17.49412938,2.319319485,11.48308368,122.4370312,16.79195485,2.269268813,13.50071089,117.9447268
316.75,16.73,2.26,13.360001,117.6,17.66585669,2.310780105,12.92444603,122.10847,17.36620519,2.313631505,11.7537886,122.5706818,16.62147102,2.258954293,13.72117074,117.6965271
316.8,16.58,2.27,13.51,117.37999,17.55232592,2.317107018,13.02460693,121.9818873,17.25385251,2.314021167,11.89345453,122.4685172,16.47256135,2.269242194,13.89987904,117.459693
316.85,16.49,2.26,13.57,117.16,17.49405728,2.31061438,13.08871455,121.8514985,17.21441386,2.311933536,11.93483026,122.2766118,16.38268144,2.258919779,13.91755384,117.2541029
316.9,16.45,2.27,13.82,117.16,17.45964388,2.317081083,13.25476833,121.8442844,17.17541152,2.313731508,12.08870535,122.1629198,16.34349328,2.269203491,14.20176911,117.2389527
316.95,16.46,2.26,13.880001,117.37999,17.47376452,2.310567617,13.30849988,122.0270704,17.20237661,2.31203958,12.16042013,122.2492627,16.35246157,2.258886284,14.22514703,117.4718615
317,16.48,2.26,13.94,117.6,17.48332892,2.31044939,13.32615732,122.2053798,17.20862082,2.310666017,12.21013033,122.4267916,16.37243844,2.258900019,14.3223612,117.6745981
317.05,16.53,2.26,13.560001,118.05,17.52644601,2.310297618,13.05725988,122.6079253,17.25641233,2.310054121,11.96230455,122.7947974,16.42307147,2.258922016,13.93929515,118.119202
317.1,16.58,2.27,13.3,118.27,17.56688138,2.31660704,12.86270163,122.8441397,17.30851258,2.312994441,11.72729099,123.0688672,16.47422256,2.269282298,13.67851198,118.3357897
317.15,16.6,2.27,12.37,118.48999,17.59200019,2.316542453,12.2295501,123.0858136,17.34989933,2.314639572,11.07054828,123.270272,16.49519318,2.269321618,12.7057131,118.5672015
317.2,16.53,2.2800002,12.14,119.16,17.53547822,2.323100646,12.06432504,123.6753301,17.30607465,2.317992352,10.75751664,123.6943596,16.42699668,2.279686106,12.47392205,119.2329203
317.25,16.38,2.2800002,11.5,119.82,17.41825415,2.322824872,11.60099162,124.2640897,17.21885862,2.31926381,10.3228287,124.21808,16.2742116,2.27973549,11.79227665,119.9017197
317.3,16.2,2.2800002,11.53,120.49,17.27420918,2.322587917,11.58823567,124.889238,17.10434822,2.319039472,10.25099444,124.7386691,16.09344241,2.279804534,11.81807614,120.5649674
317.35,16.06,2.2800002,11.21,120.71,17.16985186,2.322099655,11.33555079,125.1843809,17.02720647,2.318043488,10.09577103,124.8927303,16.26234307,2.279855653,11.48872497,120.7776455
317.4,16,2.27,11.15,120.93,17.13881736,2.315402373,11.29401459,125.5210694,17.01894205,2.314003076,10.04984323,124.9514417,16.35599954,2.262448264,11.41888853,120.9892788
317.45,16.03,2.27,11.07,121.159996,17.16917622,2.315155872,11.22311673,125.8082042,17.05289016,2.311359257,10.0324574,124.9980082,16.35978947,2.268094888,11.36895396,121.1973207
317.5,16.13,2.27,11.64,121.159996,17.25124066,2.315043353,11.61319462,125.8497183,17.14034404,2.310515813,10.42006789,124.9219859,16.45631645,2.269350023,11.94350302,121.1954255
317.55,16.26,2.26,12.339999,121.159996,17.34727187,2.308586063,12.0952608,125.7688777,17.22272585,2.307801533,11.02633628,124.8137859,16.58159088,2.257951199,12.65466986,121.1975502
317.6,16.36,2.26,12.8,120.93,17.40481732,2.308634796,12.38916998,125.4209935,17.24785878,2.306860857,11.49621891,124.5530196,16.6809185,2.258727034,13.16376715,120.9595013
317.65,16.44,2.25,12.829999,120.93,17.44566743,2.302474509,12.40226353,125.2124634,17.25928135,2.304644552,11.56562257,124.4165043,16.32918905,2.248901076,13.20414883,120.9684418
317.7,16.53,2.24,12.53,120.93,17.47949216,2.296379177,12.15436343,124.965808,17.25824523,2.301398383,11.28110582,124.318003,16.41387648,2.238538474,12.94990097,120.9652397
317.75,16.66,2.23,12.47,120.71,17.5412735,2.290402672,12.07115003,124.527921,17.28361155,2.297867061,11.088949,124.1066059,16.53919996,2.228184867,12.93854753,120.7453081
317.8,16.79,2.23,12.2,120.049995,17.61090005,2.290857389,11.85966999,123.7611028,17.31345607,2.297491652,10.83253173,123.63158,16.66566511,2.228124152,12.71455606,120.0863502
317.85,16.88,2.23,12.13,119.38,17.66896133,2.291442048,11.8337156,123.0704126,17.34389669,2.299118425,10.69308462,123.1106602,16.75556658,2.228068827,11.24148687,119.4293336
317.9,16.93,2.22,12.07,119.16,17.70894033,2.285394948,11.82486639,122.8327371,17.36552212,2.297370187,10.61654269,122.8335537,16.80725803,2.217725066,11.22050691,119.0120979
317.95,16.93,2.22,11.840001,119.16,17.71010429,2.285469382,11.66882328,122.8511131,17.35411367,2.295754429,10.46950231,122.8317743,16.80957926,2.217728955,10.96946488,118.9720178
318,16.87,2.23,10.98,119.38,17.67639849,2.291820395,11.08567926,123.1380825,17.3297255,2.298203617,9.926301631,123.1237803,16.7525831,2.22807103,10.09102306,119.2102455
318.05,16.78,2.23,9.96,119.6,17.62639203,2.291728503,10.39783962,123.4983827,17.31505038,2.299733926,9.194159689,123.5205367,16.6669309,2.228156662,10.4540379,119.6388377
318.1,16.68,2.24,9.39,120.49,17.56429629,2.298081218,10.00811253,124.4051939,17.28136613,2.302831627,8.69512031,124.3500086,16.57243453,2.238554412,9.870787591,120.5163741
318.15,16.59,2.24,9.47,120.93,17.50696713,2.297638451,10.04598025,124.9406858,17.26915198,2.303777009,8.646209659,124.9019779,16.4834235,2.238659505,9.909856371,120.9615719
318.2,16.5,2.25,9.77,121.159996,17.44558939,2.303696332,10.24029884,125.2398238,17.22679154,2.30613297,8.876089023,125.0631564,16.39376657,2.249006152,10.20683384,121.1840837
318.25,16.44,2.26,9.85,121.159996,17.40947019,2.309855551,10.30058238,125.3060687,17.21141402,2.309952583,9.041059835,124.9407173,16.33269802,2.259317051,10.24748366,121.1953896
318.3,16.35,2.27,10.32,120.93,17.34351464,2.316254629,10.63782066,125.1310165,17.16132432,2.314444374,9.359461851,124.6197301,16.24116954,2.269611144,10.68336571,120.9817993
318.35,16.27,2.27,11.44,119.82,17.28337296,2.316252293,11.43074213,124.1978437,17.10862797,2.316072549,10.12939094,123.8147326,16.15840123,2.269559624,11.77420729,119.8956641
318.4,16.25,2.27,12.75,119.16,17.27539321,2.31644679,12.3848791,123.5806462,17.07547516,2.316025251,11.20277445,123.1477024,16.13787806,2.2694313,13.08985726,119.2411939
318.45,16.35,2.27,14.24,118.94001,17.35925116,2.316427196,13.44438133,123.3218976,17.13675999,2.315614261,12.50753848,122.8007765,16.23648619,2.269325006,14.59030071,119.0227379
318.5,16.54,2.27,15.8,118.48999,17.51550285,2.316180695,14.54041059,122.9116454,17.27459494,2.315178737,13.95446086,122.5581128,16.42489025,2.269253426,16.16516115,118.5734056
318.55,16.71,2.27,18.21,118.27,17.66660813,2.315963,16.24978401,122.7354415,17.40392614,2.314619278,16.17354146,122.4958517,16.59539266,2.269188671,18.59587392,118.3496409
318.6,16.75,2.26,20.2,118.27,17.72074569,2.308922019,17.66001679,122.7686775,17.43841981,2.310627064,18.27483361,122.6389782,16.63297461,2.258808862,20.60204836,118.3400424
318.65,16.5,2.25,21.88,118.48999,17.53576067,2.301841784,18.8237374,122.9901714,17.24260163,2.304347849,19.96304783,122.9667566,16.37875326,2.248451884,22.32855197,118.3343186
318.7,15.89,2.23,22.62,118.71,17.05814731,2.288234398,19.30671983,123.2115944,16.78974288,2.29353295,20.64134082,123.3097954,15.76059276,2.227791,23.10096653,118.5525765
318.75,14.950001,2.22,23.3,118.48999,16.30334035,2.281229967,19.71027681,123.0580573,16.10454612,2.282472351,21.07494302,123.2688515,14.81095691,2.217435891,23.83982648,118.3548901
318.8,13.9,2.22,22.98,118.05,15.46741514,2.280767139,19.43696068,122.7211404,15.38062723,2.27542174,20.57391345,122.9427782,14.31605732,2.217331115,23.52456986,117.934504
318.85,13.030001,2.21,21.66,117.37999,14.77657696,2.274206659,18.48813851,122.2103411,14.79142675,2.267647081,19.03119608,122.4186597,13.46479548,2.201639236,22.16215294,117.2903443
318.9,12.5199995,2.21,19.93,117.6,14.3622902,2.274540195,17.25888416,122.387302,14.38805045,2.2626837,17.13125938,122.2596463,12.99105307,2.203307966,20.42786921,117.4782455
318.95,12.48,2.21,18.32,117.83,14.31034009,2.274829821,16.09474815,122.5426409,14.25965577,2.261443501,15.49811462,122.3393644,12.95401965,2.202795855,18.79453411,117.6883154
319,12.919999,2.21,17.45,117.83,14.63262119,2.275344919,15.4602726,122.4343914,14.45470987,2.26348769,14.60433413,122.4030821,12.76885216,2.202484316,17.9232382,117.8156832
319.05,13.72,2.22,16.35,117.6,15.23994556,2.282443479,14.69637451,122.0591142,14.9874196,2.272387709,13.72698639,122.3035179,13.57314863,2.213751979,16.83557953,117.5989695
319.1,14.64,2.23,15.359999,116.94,15.94789009,2.289861638,14.05144579,121.3175374,15.73667359,2.285297349,12.9279721,121.9211559,14.49907862,2.227602461,14.3970366,116.971908
319.15,15.37,2.25,14.74,116.49,16.51488537,2.303857384,13.69588391,120.7676601,16.33716954,2.301230956,12.41372395,121.5454861,15.23557661,2.248230217,13.91107271,116.5516851
319.2,15.800001,2.26,14.82,116.72,16.85746517,2.311067094,13.82853938,120.8481116,16.66306292,2.312048993,12.45198832,121.5026167,15.66911853,2.25855642,14.04370734,116.8171326
319.25,15.9800005,2.27,15.31,117.16,17.00094451,2.317594212,14.19013503,121.1719342,16.77302079,2.318198131,12.9198113,121.7713788,15.84868362,2.268891134,14.58729424,117.2701338
319.3,15.99,2.27,16.03,118.05,17.01809323,2.317295173,14.69654401,121.9347259,16.77967528,2.319346956,13.64407585,122.4929285,15.85687148,2.26891969,15.36439355,118.1652117
319.35,15.910001,2.27,17.07,118.27,16.95967296,2.316627401,15.38387584,122.1998484,16.72427715,2.318273901,14.65747939,122.9626603,15.77362971,2.268963599,16.46148008,118.3769102
319.4,15.75,2.27,18.42,118.27,16.85121873,2.316055359,16.32073328,122.3156257,16.62265951,2.316532105,15.98003145,123.0900168,15.6123446,2.268962081,18.80555828,118.3678763
319.45,15.540001,2.26,19.5,117.83,16.70907505,2.308993749,17.07976462,122.0923593,16.49471006,2.311632194,17.11355263,122.8162237,15.40116452,2.258632673,19.88313612,117.9202974
319.5,15.31,2.26,20.18,117.6,16.55011785,2.30858613,17.56772633,122.0344937,16.33889838,2.307819891,17.79262641,122.541461,15.17268186,2.258592385,20.59011697,117.6668891
319.55,15.16,2.25,20.94,117.6,16.45480835,2.301777964,18.11232188,122.1685356,16.25722045,2.3022959,18.46356023,122.4336547,15.02432444,2.248271473,21.34246712,117.6583096
319.6,15.08,2.26,21.62,117.37999,16.40263229,2.307806272,18.57487173,122.0796699,16.20394212,2.302028137,19.10671618,122.313059,14.945077,2.258562077,22.05493435,117.4177233
319.65,15.059999,2.26,22.11,117.37999,16.40717218,2.307584138,18.94550762,122.1524653,16.22663341,2.302631522,19.58862051,122.3180349,14.92561225,2.258535992,22.50644753,117.427477
319.7,15.059999,2.26,22.35,116.94,16.41318821,2.307402425,19.11476307,121.8230044,16.24020328,2.302803689,19.79650849,122.1274433,14.92528,2.258522974,22.74643968,116.9877803
319.75,15.05,2.27,23.09,116.49,16.41168978,2.313943762,19.6514451,121.4577722,16.23691803,2.305916176,20.44015626,121.8495392,14.91636597,2.268793619,23.49008441,116.5403038
319.8,15,2.2800002,24.49,116.05,16.38285165,2.320385464,20.65762492,121.081567,16.21758038,2.310746626,21.82177483,121.5562431,14.86484324,2.279035841,24.86336434,116.1176255
319.85,14.920001,2.29,25.92,116.05,16.3290285,2.326664445,21.6788343,121.026204,16.17101303,2.315536388,23.32408273,121.4602736,14.78071623,2.289241531,26.26678812,116.1315363
319.9,14.850001,2.29,27.080002,116.05,16.27387267,2.326355927,22.48440891,120.9444028,16.12472218,2.317004379,24.50883054,121.4639223,14.70407693,2.289155748,27.40041488,116.1467406
319.95,14.82,2.3,28.2,116.72,16.24282034,2.332568819,23.24730947,121.3861994,16.08485392,2.319690622,25.58915227,121.8348288,14.66867944,2.29938305,28.53034053,116.8134435
320,14.810001,2.3,29.46,117.16,16.22771561,2.332087299,24.09114567,121.6745725,15.73774984,2.3147586,27.26934462,122.1383296,14.65106246,2.29935134,29.37055063,117.2656731
320.05,14.810001,2.29,30.530003,117.37999,16.22530741,2.32515363,24.80815733,121.8226355,15.84631408,2.306413384,31.91314869,121.1528789,14.64596065,2.289015424,30.79851101,117.4816175
320.1,14.810001,2.2800002,31.200003,117.6,16.22587378,2.318290657,25.25126102,122.0093917,15.9416154,2.302653752,30.91467953,121.2599327,14.6439568,2.278690606,31.41213579,117.6807392
320.15,14.799999,2.27,31.150002,117.37999,16.22200729,2.311485095,25.19942865,121.8844793,15.99336334,2.298574487,29.62126547,121.2649716,14.63383495,2.262126995,31.26065379,117.4420255
320.2,14.79,2.26,30.870003,116.72,16.22244805,2.305023699,25.01220526,121.4270679,16.0142522,2.293693702,28.79924977,121.2459612,14.62749114,2.255369064,30.88046361,116.7676002
320.25,14.7699995,2.26,30.399998,115.61,16.21894948,2.305237055,24.71585437,120.6062566,16.01216287,2.292297775,28.09507255,121.0093475,14.61322779,2.257821056,30.30207728,115.6470896
320.3,14.74,2.25,29.65,114.94,16.21619121,2.299254809,24.26134723,120.1387091,16.01381293,2.289288995,27.17918119,120.7933548,14.59029717,2.24654393,29.44669592,114.9796433
320.35,14.7,2.24,28.61,115.159996,16.18854825,2.293219358,23.56308291,120.346489,15.97881383,2.284447196,25.95636352,120.8694085,14.55568383,2.235728497,29.06726986,115.1835124
320.4,14.66,2.24,27.050001,115.159996,16.1433017,2.293407781,22.45164064,120.3445477,15.93004789,2.282728933,24.23518653,120.9808927,14.517149,2.236299738,27.53151015,115.1715047
320.45,14.64,2.23,25.53,115.159996,16.11588396,2.287431576,21.39003709,120.3278903,15.90751344,2.279953536,22.56109325,121.0699822,14.49956621,2.224639326,26.00038519,115.1773612
320.5,14.650001,2.22,24.12,114.94,16.10356946,2.281481808,20.38828777,120.0989147,15.88157109,2.275365998,21.0721505,121.0084466,14.51194537,2.213436284,24.61767879,115.0651516
320.55,14.67,2.22,23.13,114.5,16.10042171,2.28205572,19.68928851,119.675881,15.85859364,2.273744783,20.05315013,120.786829,14.53463071,2.213594882,23.65866048,114.5300725
320.6,14.68,2.22,22.25,114.5,16.0965738,2.282635206,19.09073912,119.5906268,15.84645827,2.275011167,19.20160048,120.6686009,14.5461016,2.213365087,22.77460793,114.5168917
320.65,14.68,2.22,21.28,114.5,16.07549318,2.28305414,18.40216385,119.4746583,15.82188651,2.277734493,18.26522375,120.6014922,14.54462249,2.217036015,21.80281492,114.4973021
320.7,14.66,2.22,19.51,114.72,16.03498126,2.283525346,17.15514301,119.5141772,15.77762776,2.280676917,16.62936567,120.6411505,14.52253176,2.217033562,20.02558483,114.6936231
320.75,14.66,2.22,17.56,114.94,16.00604724,2.284105466,15.77198648,119.5766924,15.74579871,2.28350612,14.81884772,120.72923,14.52196242,2.21707657,18.06692062,114.9024141
320.8,14.71,2.22,15.209999,115.159996,16.02272028,2.28467654,14.11828688,119.6879472,15.75789692,2.285971363,12.83676392,120.8422472,14.57360184,2.217141475,15.70384639,115.1152857
320.85,14.83,2.22,13.550001,115.61,16.1036096,2.285274351,12.95504419,120.0599357,15.83794263,2.287997778,11.40917031,121.0706211,14.69887999,2.217246417,14.03449483,115.5378943
320.9,14.97,2.23,12.349999,116.05,16.20901345,2.29197397,12.11036191,120.4751671,15.95279641,2.293088581,10.46148043,121.3727081,14.84356937,2.227660339,12.82914216,115.9633405
320.95,15.11,2.23,11.58,116.270004,16.32727661,2.292073338,11.58490619,120.7554184,16.09888612,2.296158811,9.891197941,121.6093477,14.98783955,2.227763629,12.0200137,116.3338972
321,15.239999,2.23,10.59,116.49,16.43646073,2.292136623,10.9040138,121.0196456,16.21590059,2.29689037,9.283056759,121.7922112,15.12232681,2.227839032,11.02419813,116.5501689
321.05,15.35,2.23,10.03,116.94,16.5285883,2.292258656,10.5206692,121.4698575,16.31328604,2.296698042,8.872460841,122.0704527,15.23709214,2.227922078,10.46144848,116.9955152
321.1,15.44,2.23,9.72,116.94,16.60399526,2.292164161,10.29797256,121.556819,16.39437753,2.296320697,8.659961742,122.1535541,15.32981804,2.227998782,10.15092385,116.9927134
321.15,15.510001,2.23,9.95,117.16,16.67218433,2.29214607,10.47459413,121.8325084,16.4631694,2.295840313,8.788088753,122.2779795,15.40397408,2.228045194,10.38125891,117.2070258
321.2,15.529999,2.23,10.14,117.16,16.70098381,2.291879274,10.61175929,121.9327565,16.49714426,2.295153381,9.010520027,122.3129859,15.42571844,2.228081494,10.57137622,117.2011063
321.25,15.510001,2.23,10.42,117.16,16.70025615,2.29169142,10.82016479,122.0332126,16.50103751,2.294286138,9.280372613,122.3181788,15.40800186,2.228104158,10.84978974,117.195387
321.3,15.49,2.23,10.91,117.16,16.69818689,2.291480267,11.17071752,122.1221975,16.50252702,2.293340923,9.673838342,122.3159777,15.38972708,2.228116992,11.33910603,117.190022
321.35,15.470001,2.22,11.07,117.16,16.69555497,2.284788492,11.291063,122.1984447,16.50310603,2.288795826,9.903448875,122.3200515,15.37067707,2.217815739,11.49632172,117.1846401
321.4,15.48,2.22,11.6,117.16,16.7079096,2.284639791,11.65183758,122.2545242,16.50477839,2.285300887,10.28899971,122.3219996,15.38273068,2.217827455,12.06294754,117.1658536
321.45,15.499999,2.22,11.93,117.16,16.73166302,2.284442223,11.88658439,122.2887557,16.52701554,2.283655556,10.61645585,122.3330018,15.40282573,2.217818243,12.39402145,117.1624232
321.5,15.540001,2.21,12.91,117.16,16.76360653,2.277934448,12.56649801,122.275252,16.55559427,2.279508799,11.33837734,122.330019,15.44218038,2.207500968,13.38241672,117.1620272
321.55,15.55,2.21,12.97,117.16,16.75932009,2.277785679,12.58618939,122.1747487,16.52715379,2.276824326,11.56191589,122.3051847,15.44828337,2.207443574,13.48318614,117.1484741
321.6,15.529999,2.21,13.380001,117.16,16.7262208,2.277947749,12.85529383,122.0478938,16.4839371,2.276647519,11.80914774,122.2628664,15.42443407,2.207406807,13.90182686,117.1546917
321.65,15.48,2.21,13.27,117.16,16.66669231,2.278042661,12.75852424,121.889382,16.41250737,2.277987436,11.72608021,122.2080747,15.36868437,2.207345791,13.79678114,117.1614503
321.7,15.41,2.21,14.13,117.16,16.59000989,2.278258938,13.33391453,121.744709,16.32855355,2.279815482,12.22234722,122.1500989,15.29414108,2.207305403,14.66800202,117.1692053
321.75,15.33,2.21,14.48,117.37999,16.51306065,2.278165478,13.5580359,121.7929952,16.24206815,2.281007899,12.57625166,122.2225636,15.20799238,2.207232071,15.02355974,117.3915664
321.8,15.27,2.22,14.920001,117.6,16.45349425,2.28449713,13.83812006,121.8936594,16.18105981,2.285521286,12.9189527,122.36458,15.14362298,2.217505452,15.4686418,117.4262241
321.85,15.22,2.23,14.68,117.37999,16.41355613,2.290758488,13.66711686,121.6902682,16.15848522,2.292123472,12.77188315,122.3033593,15.08984071,2.227787195,15.19143004,117.4099558
321.9,15.22,2.24,14.32,117.37999,16.4193187,2.297345921,13.43941246,121.693945,16.17994713,2.298847858,12.40633074,122.254504,15.09050073,2.238081054,14.79070031,117.4260812
321.95,15.23,2.25,13.6,117.6,16.42983448,2.303900877,12.95285742,121.8740822,16.21054384,2.304888349,11.78969184,122.3310391,15.10066792,2.248394523,14.02971004,117.6610146
322,15.27,2.25,12.979999,117.6,16.45995252,2.304036193,12.52446583,121.8813941,16.26041354,2.307206593,11.21799434,122.3537577,15.14107505,2.248431506,13.37080626,117.6783828
