118.3,8.51,11.36511893,8.51,8.51,8.51
118.35,8.42,13.47747297,8.42,8.42,8.42
118.4,8.41,13.44471302,8.41,8.41,8.41
118.45,8.48,13.45602769,8.48,8.48,8.48
118.5,8.61,11.38413586,8.61,8.61,8.61
118.55,8.79,13.71823627,8.79,8.79,8.79
118.6,8.97,13.94299679,8.97,8.97,8.97
118.65,9.16,14.20054874,9.16,9.16,9.16
118.7,9.32,14.31014753,9.32,9.32,9.32
118.75,9.44,14.40632807,9.44,9.44,9.44
118.8,9.49,14.59001066,9.49,9.49,9.49
118.85,9.46,14.53175055,9.46,9.46,9.46
118.9,9.37,14.39845139,9.37,9.37,9.37
118.95,9.25,14.36222975,9.25,9.25,9.25
119,9.14,14.19169854,9.14,9.14,9.14
119.05,9.05,14.20595046,9.05,9.05,9.05
119.1,8.97,14.43149104,8.97,8.97,8.97
119.15,8.91,14.56056361,8.91,8.91,8.91
119.2,8.87,14.73450407,8.87,8.87,8.87
119.25,8.83,14.76022488,8.83,8.83,8.83
119.3,8.82,14.94963823,8.82,8.82,8.82
119.35,8.84,15.15541795,8.84,8.84,8.84
119.4,8.85,15.21152126,8.85,8.85,8.85
119.45,8.87,15.28969296,8.87,8.87,8.87
119.5,8.92,15.4008507,8.92,8.92,8.92
119.55,9.05,15.55373513,9.05,9.05,9.05
119.6,9.31,15.75425881,9.31,9.31,9.31
119.65,9.7,15.8336876,9.7,9.7,9.7
119.7,10.19,16.07948707,10.19,10.19,10.19
119.75,10.72,16.1770599,10.72,10.72,10.72
119.8,11.26,16.41317627,11.26,11.26,11.26
119.85,11.79,16.64467371,11.79,11.79,11.79
119.9,12.15,16.77868688,12.15,12.15,12.15
119.95,12.15,16.70658857,12.15,12.15,12.15
120,11.74,16.40800336,11.74,11.74,11.74
120.05,11.1,15.8281775,11.1,11.1,11.1
120.1,10.46,17.06634201,10.46,10.46,10.46
120.15,9.95,17.24950793,9.95,9.95,9.95
120.2,9.63,17.14078514,9.63,9.63,9.63
120.25,9.41,16.67500881,9.41,9.41,9.41
120.3,9.27,16.17506703,9.27,9.27,9.27
120.35,9.17,15.66973635,9.17,9.17,9.17
120.4,9.1,15.30584102,9.1,9.1,9.1
120.45,9.03,14.90322655,9.03,9.03,9.03
120.5,8.95,14.49674872,8.95,8.95,8.95
120.55,8.88,14.23399667,8.88,8.88,8.88
120.6,8.83,14.06628267,8.83,8.83,8.83
120.65,8.79,13.83903591,8.79,8.79,8.79
120.7,8.82,13.60595273,8.82,8.82,8.82
120.75,8.92,13.71735715,8.92,8.92,8.92
120.8,9.14,13.88704499,9.14,9.14,9.14
120.85,9.44,14.09588278,9.44,9.44,9.44
120.9,9.91,14.25148457,9.91,9.91,9.91
120.95,10.48,14.46629125,10.48,10.48,10.48
121,11.18,14.72942362,11.18,11.18,11.18
121.05,11.81,15.08923998,11.81,11.81,11.81
121.1,12.33,15.35143457,12.33,12.33,12.33
121.15,12.69,15.51047319,12.69,12.69,12.69
121.2,12.93,15.59061522,12.93,12.93,12.93
121.25,13.1,15.64469226,13.1,13.1,13.1
121.3,13.18,15.79892236,13.18,13.18,13.18
121.35,13.21,15.77752369,13.21,13.21,13.21
121.4,13.18,15.85994529,13.18,13.18,13.18
121.45,13.14,15.93757934,13.14,13.14,13.14
121.5,13.1,16.01060454,13.1,13.1,13.1
121.55,13.07,16.24720496,13.07,13.07,13.07
121.6,13.08,14.78019474,13.08,13.08,13.08
121.65,13.09,15.43269152,13.09,13.09,13.09
121.7,13.12,16.22573482,13.12,13.12,13.12
121.75,13.16,16.27619905,13.16,13.16,13.16
121.8,13.23,16.20156557,13.23,13.23,13.23
121.85,13.33,16.15305147,13.33,13.33,13.33
121.9,13.48,16.26611817,13.48,13.48,13.48
121.95,13.64,16.19372773,13.64,13.64,13.64
122,13.76,16.05359455,13.76,13.76,13.76
122.05,13.77,15.97951425,13.77,13.77,13.77
122.1,13.61,15.66689816,13.61,13.61,13.61
122.15,13.33,15.46695175,13.33,13.33,13.33
122.2,12.98,15.40742211,12.98,12.98,12.98
122.25,12.71,15.41537727,12.71,12.71,12.71
122.3,12.51,15.46828966,12.51,12.51,12.51
122.35,12.4,15.56906739,12.4,12.4,12.4
122.4,12.35,15.69598782,12.35,12.35,12.35
122.45,12.34,15.8681514,12.34,12.34,12.34
122.5,12.33,16.16813045,12.33,12.33,12.33
122.55,12.28,15.77196309,12.28,12.28,12.28
122.6,12.19,16.48381159,12.19,12.19,12.19
122.65,12.15,16.6799937,12.15,12.15,12.15
122.7,12.27,16.68487758,12.27,12.27,12.27
122.75,12.55,16.72020223,12.55,12.55,12.55
122.8,12.91,15.9762806,12.91,12.91,12.91
122.85,13.26,16.00312255,13.26,13.26,13.26
122.9,13.54,15.98642752,13.54,13.54,13.54
122.95,13.61,15.71791947,13.61,13.61,13.61
123,13.46,15.49606705,13.46,13.46,13.46
123.05,13.17,15.23801436,13.17,13.17,13.17
123.1,12.91,15.16708847,12.91,12.91,12.91
123.15,12.79,15.03117333,12.79,12.79,12.79
123.2,12.81,15.10488147,12.81,12.81,12.81
123.25,12.96,15.38246892,12.96,12.96,12.96
123.3,13.19,15.52822642,13.19,13.19,13.19
123.35,13.45,15.6641066,13.45,13.45,13.45
123.4,13.67,15.77872563,13.67,13.67,13.67
123.45,13.84,15.87656961,13.84,13.84,13.84
123.5,13.95,15.96159476,13.95,13.95,13.95
123.55,14,16.01163477,14,14,14
123.6,14,16.03779845,14,14,14
123.65,13.97,16.18358003,13.97,13.97,13.97
123.7,13.92,16.14930504,13.92,13.92,13.92
123.75,13.85,16.07419917,13.85,13.85,13.85
123.8,13.77,15.830614,13.77,13.77,13.77
123.85,13.72,15.59217378,13.72,13.72,13.72
123.9,13.67,15.34619173,13.67,13.67,13.67
123.95,13.61,15.23451422,13.61,13.61,13.61
124,13.55,15.28680116,13.55,13.55,13.55
124.05,13.5,15.35104066,13.5,13.5,13.5
124.1,13.49,15.29515645,13.49,13.49,13.49
124.15,13.53,15.26054348,13.53,13.53,13.53
124.2,13.58,15.22060843,13.58,13.58,13.58
124.25,13.65,15.19312938,13.65,13.65,13.65
124.3,13.69,15.30227639,13.69,13.69,13.69
124.35,13.71,15.28184036,13.71,13.71,13.71
124.4,13.71,15.43472557,13.71,13.71,13.71
124.45,13.7,15.64481035,13.7,13.7,13.7
124.5,13.74,16.06907521,13.74,13.74,13.74
124.55,13.83,16.55960428,13.83,13.83,13.83
124.6,13.98,17.03502562,13.98,13.98,13.98
124.65,14.18,17.42505433,14.18,14.18,14.18
124.7,14.39,17.87152976,14.39,14.39,14.39
124.75,14.56,18.4802658,14.56,14.56,14.56
124.8,14.64,19.05437489,14.64,14.64,14.64
124.85,14.69,19.73848563,14.69,14.69,14.69
124.9,14.73,20.35500668,14.73,14.73,14.73
124.95,14.87,21.06505655,14.87,14.87,14.87
125,15.08,21.70841488,15.08,15.08,15.08
125.05,15.39,19.93961377,15.39,15.39,15.39
125.1,15.77,20.12772807,15.77,15.77,15.77
125.15,16.25,20.37252682,16.25,16.25,16.25
125.2,16.77,20.81509576,16.77,16.77,16.77
125.25,17.26,21.09574749,17.26,17.26,17.26
125.3,17.62,21.17475052,17.62,17.62,17.62
125.35,17.81,21.31344169,17.81,17.81,17.81
125.4,17.88,21.08969818,17.88,17.88,17.88
125.45,17.93,20.83147379,17.93,17.93,17.93
125.5,18.04,16.84090709,18.04,18.04,18.04
125.55,18.24,18.52824536,18.24,18.24,18.24
125.6,18.47,19.12455803,18.47,18.47,18.47
125.65,18.65,19.2003849,18.65,18.65,18.65
125.7,18.67,18.98101405,18.67,18.67,18.67
125.75,18.45,18.68821398,18.45,18.45,18.45
125.8,18,18.17886649,18,18,18
125.85,17.3,17.77646413,17.3,17.3,17.3
125.9,16.52,17.28600577,16.52,16.52,16.52
125.95,15.76,16.88461188,15.76,15.76,15.76
126,15.18,16.67807153,15.18,15.18,15.18
126.05,14.77,16.5995673,14.77,14.77,14.77
126.1,14.5,16.92727091,14.5,14.5,14.5
126.15,14.33,17.16279603,14.33,14.33,14.33
126.2,14.23,17.27643068,14.23,14.23,14.23
126.25,14.22,17.58809811,14.22,14.22,14.22
126.3,14.27,17.61331003,14.27,14.27,14.27
126.35,14.38,17.66083818,14.38,14.38,14.38
126.4,14.5,17.56710657,14.5,14.5,14.5
126.45,14.64,17.62697185,14.64,14.64,14.64
126.5,14.79,17.70359277,14.79,14.79,14.79
126.55,14.94,17.77180867,14.94,14.94,14.94
126.6,15.05,17.6690303,15.05,15.05,15.05
126.65,15.07,17.49349011,15.07,15.07,15.07
126.7,14.95,17.22378711,14.95,14.95,14.95
126.75,14.72,16.86901701,14.72,14.72,14.72
126.8,14.38,16.44372426,14.38,14.38,14.38
126.85,13.96,16.11860166,13.96,13.96,13.96
126.9,13.51,15.62565707,13.51,13.51,13.51
126.95,13.08,15.31207368,13.08,13.08,13.08
127,12.68,14.86961118,12.68,12.68,12.68
127.05,12.34,14.6502955,12.34,12.34,12.34
127.1,12.09,14.33695685,12.09,12.09,12.09
127.15,11.93,14.24724983,11.93,11.93,11.93
127.2,11.85,14.06390715,11.85,11.85,11.85
127.25,11.82,13.93990921,11.82,11.82,11.82
127.3,11.86,14.02921455,11.86,11.86,11.86
127.35,11.94,14.14745454,11.94,11.94,11.94
127.4,12.06,14.29997925,12.06,12.06,12.06
127.45,12.23,14.47779938,12.23,12.23,12.23
127.5,12.5,14.70933178,12.5,12.5,12.5
127.55,12.91,15.01791163,12.91,12.91,12.91
127.6,13.48,15.39931312,13.48,13.48,13.48
127.65,14.14,15.67114573,14.14,14.14,14.14
127.7,14.86,15.95744275,14.86,14.86,14.86
127.75,15.51,15.74053172,15.51,15.51,15.51
127.8,16.02,15.08506545,16.02,16.02,16.02
127.85,16.23,14.66786381,16.23,16.23,16.23
127.9,16.23,14.39580239,16.23,16.23,16.23
127.95,16.1,14.34778554,16.1,16.1,16.1
128,16.01,14.17364386,16.01,16.01,16.01
128.05,15.97,14.0730693,15.97,15.97,15.97
128.1,15.95,13.87865941,15.95,15.95,15.95
128.15,15.91,13.8912137,15.91,15.91,15.91
128.2,15.85,14.01821687,15.85,15.85,15.85
128.25,15.82,16.6929081,15.82,15.82,15.82
128.3,15.87,16.79719064,15.87,15.87,15.87
128.35,15.98,14.38741331,15.98,15.98,15.98
128.4,16.11,14.62821157,16.11,16.11,16.11
128.45,16.22,14.80470119,16.22,16.22,16.22
128.5,16.28,14.798857,16.28,16.28,16.28
128.55,16.28,14.80690305,16.28,16.28,16.28
128.6,16.22,14.80358705,16.22,16.22,16.22
128.65,16.13,14.79416424,16.13,16.13,16.13
128.7,16,14.78011005,16,16,16
128.75,15.86,16.24974014,15.86,15.86,15.86
128.8,15.73,16.27292966,15.73,15.73,15.73
128.85,15.63,16.32103508,15.63,15.63,15.63
128.9,15.64,16.42981847,15.64,15.64,15.64
128.95,15.8,16.61001257,15.8,15.8,15.8
129,16.05,16.80978183,16.05,16.05,16.05
129.05,16.3,17.13488656,16.3,16.3,16.3
129.1,16.45,17.39774,16.45,16.45,16.45
129.15,16.51,17.45712047,16.51,16.51,16.51
129.2,16.5,17.63476929,16.5,16.5,16.5
129.25,16.42,17.58087406,16.42,16.42,16.42
129.3,16.27,17.47843056,16.27,16.27,16.27
129.35,16.08,17.3378483,16.08,16.08,16.08
129.4,15.89,17.1905237,15.89,15.89,15.89
129.45,15.74,17.05368166,15.74,15.74,15.74
129.5,15.59,16.89095798,15.59,15.59,15.59
129.55,15.44,16.72824596,15.44,15.44,15.44
129.6,15.32,16.58574076,15.32,15.32,15.32
129.65,15.23,16.61530357,15.23,15.23,15.23
129.7,15.18,16.52800353,15.18,15.18,15.18
129.75,15.14,16.46818253,15.14,15.14,15.14
129.8,15.12,16.45559134,15.12,15.12,15.12
129.85,15.11,16.46330409,15.11,15.11,15.11
129.9,15.07,16.46284258,15.07,15.07,15.07
129.95,15.01,16.30229746,15.01,15.01,15.01
130,14.93,16.14377318,14.93,14.93,14.93
130.05,14.87,16.14742016,14.87,14.87,14.87
130.1,14.86,16.18231594,14.86,14.86,14.86
130.15,14.88,16.23170798,14.88,14.88,14.88
130.2,14.97,16.30174971,14.97,14.97,14.97
130.25,15.09,16.37114191,15.09,15.09,15.09
130.3,15.24,16.58844842,15.24,15.24,15.24
130.35,15.37,16.65995469,15.37,15.37,15.37
130.4,15.47,16.7461538,15.47,15.47,15.47
130.45,15.57,16.8590146,15.57,15.57,15.57
130.5,15.65,16.97814692,15.65,15.65,15.65
130.55,15.75,17.2510727,15.75,15.75,15.75
130.6,15.8,17.33940219,15.8,15.8,15.8
130.65,15.82,17.39081741,15.82,15.82,15.82
130.7,15.81,15.48465293,15.81,15.81,15.81
130.75,15.79,16.58733195,15.79,15.79,15.79
130.8,15.74,17.12212987,15.74,15.74,15.74
130.85,15.69,17.35456819,15.69,15.69,15.69
130.9,15.65,17.32916825,15.65,15.65,15.65
130.95,15.61,17.20462683,15.61,15.61,15.61
131,15.59,17.03615375,15.59,15.59,15.59
131.05,15.59,16.90144832,15.59,15.59,15.59
131.1,15.59,16.94067635,15.59,15.59,15.59
131.15,15.61,16.99094789,15.61,15.61,15.61
131.2,15.64,17.04148438,15.64,15.64,15.64
131.25,15.68,17.07836681,15.68,15.68,15.68
131.3,15.75,17.12434262,15.75,15.75,15.75
131.35,15.83,17.15586955,15.83,15.83,15.83
131.4,15.9,17.17820133,15.9,15.9,15.9
131.45,15.95,17.32861817,15.95,15.95,15.95
131.5,15.99,17.47548593,15.99,15.99,15.99
131.55,16.01,17.43930975,16.01,16.01,16.01
131.6,15.99,17.39307832,15.99,15.99,15.99
131.65,15.94,17.33883191,15.94,15.94,15.94
131.7,15.87,17.31353609,15.87,15.87,15.87
131.75,15.82,17.30563454,15.82,15.82,15.82
131.8,15.82,17.34352156,15.82,15.82,15.82
131.85,15.9,17.42161867,15.9,15.9,15.9
131.9,16.02,17.17792163,16.02,16.02,16.02
131.95,16.14,17.07337726,16.14,16.14,16.14
132,16.23,16.99504706,16.23,16.23,16.23
132.05,16.28,17.46358699,16.28,16.28,16.28
132.1,16.27,17.40561357,16.27,16.27,16.27
132.15,16.24,17.49596702,16.24,16.24,16.24
132.2,16.19,17.4638597,16.19,16.19,16.19
132.25,16.15,17.46672508,16.15,16.15,16.15
132.3,16.12,17.4932547,16.12,16.12,16.12
132.35,16.1,17.40290048,16.1,16.1,16.1
132.4,16.09,17.4827597,16.09,16.09,16.09
132.45,16.11,17.44097707,16.11,16.11,16.11
132.5,16.17,17.56198416,16.17,16.17,16.17
132.55,16.32,17.73040053,16.32,16.32,16.32
132.6,16.55,16.75132826,16.55,16.55,16.55
132.65,16.87,16.65197467,16.87,16.87,16.87
132.7,17.25,16.75387976,17.25,17.25,17.25
132.75,17.7,16.85136634,17.7,17.7,17.7
132.8,18.16,17.09493597,18.16,18.16,18.16
132.85,18.62,17.29870729,18.62,18.62,18.62
132.9,18.98,17.61319348,18.98,18.98,18.98
132.95,19.17,17.84480746,19.17,19.17,19.17
133,19.14,18.13967731,19.14,19.14,19.14
133.05,18.93,18.44845606,18.93,18.93,18.93
133.1,18.64,18.62743967,18.64,18.64,18.64
133.15,18.3,18.72116739,18.3,18.3,18.3
133.2,18.01,18.62687716,18.01,18.01,18.01
133.25,17.85,18.42133596,17.85,17.85,17.85
133.3,17.83,18.15335312,17.83,17.83,17.83
133.35,17.84,17.84565588,17.84,17.84,17.84
133.4,17.78,18.54888494,17.78,17.78,17.78
133.45,17.68,18.42447016,17.68,17.68,17.68
133.5,17.55,18.14205787,17.55,17.55,17.55
133.55,17.43,18.0419623,17.43,17.43,17.43
133.6,17.25,17.92717156,17.25,17.25,17.25
133.65,17.04,17.9551696,17.04,17.04,17.04
133.7,16.79,17.80238929,16.79,16.79,16.79
133.75,16.5,17.61738977,16.5,16.5,16.5
133.8,16.15,17.54423948,16.15,16.15,16.15
133.85,15.79,17.46882284,15.79,15.79,15.79
133.9,15.47,17.29201467,15.47,15.47,15.47
133.95,15.23,17.18675706,15.23,15.23,15.23
134,15.09,17.71144925,15.09,15.09,15.09
134.05,15.01,17.52870677,15.01,15.01,15.01
134.1,14.97,17.21874861,14.97,14.97,14.97
134.15,14.97,16.85430631,14.97,14.97,14.97
134.2,15.05,16.77521315,15.05,15.05,15.05
134.25,15.19,16.56227697,15.19,15.19,15.19
134.3,15.38,16.19441921,15.38,15.38,15.38
134.35,15.57,15.94974166,15.57,15.57,15.57
134.4,15.7,15.96200188,15.7,15.7,15.7
134.45,15.76,15.77736364,15.76,15.76,15.76
134.5,15.69,15.81749449,15.69,15.69,15.69
134.55,15.57,15.54039029,15.57,15.57,15.57
134.6,15.42,15.41371227,15.42,15.42,15.42
134.65,15.28,15.31613633,15.28,15.28,15.28
134.7,15.15,15.39452014,15.15,15.15,15.15
134.75,15.06,15.65598051,15.06,15.06,15.06
134.8,14.98,16.08817178,14.98,14.98,14.98
134.85,14.96,16.57431576,14.96,14.96,14.96
134.9,14.97,16.93975799,14.97,14.97,14.97
134.95,15.02,16.7470939,15.02,15.02,15.02
135,15.1,16.65295207,15.1,15.1,15.1
135.05,15.19,15.49543539,15.19,15.19,15.19
135.1,15.28,17.59914008,15.28,15.28,15.28
135.15,15.33,17.66544314,15.33,15.33,15.33
135.2,15.37,17.70716672,15.37,15.37,15.37
135.25,15.4,17.72754991,15.4,15.4,15.4
135.3,15.43,17.57655735,15.43,15.43,15.43
135.35,15.46,17.5462238,15.46,15.46,15.46
135.4,15.5,17.35740482,15.5,15.5,15.5
135.45,15.6,17.19614879,15.6,15.6,15.6
135.5,15.73,17.23244929,15.73,15.73,15.73
135.55,15.86,17.28748041,15.86,15.86,15.86
135.6,15.95,17.34374998,15.95,15.95,15.95
135.65,16.03,17.393069,16.03,16.03,16.03
135.7,16.08,17.43257129,16.08,16.08,16.08
135.75,16.12,17.46951121,16.12,16.12,16.12
135.8,16.09,17.46861228,16.09,16.09,16.09
135.85,16.02,17.42566812,16.02,16.02,16.02
135.9,15.9,17.49528253,15.9,15.9,15.9
135.95,15.79,17.41121303,15.79,15.79,15.79
136,15.67,17.48436487,15.67,15.67,15.67
136.05,15.6,17.43815598,15.6,15.6,15.6
136.1,15.56,17.42218118,15.56,15.56,15.56
136.15,15.54,17.42861508,15.54,15.54,15.54
136.2,15.53,17.29533068,15.53,15.53,15.53
136.25,15.52,17.31922489,15.52,15.52,15.52
136.3,15.51,17.48854485,15.51,15.51,15.51
136.35,15.49,17.65740796,15.49,15.49,15.49
136.4,15.46,17.83199716,15.46,15.46,15.46
136.45,15.41,18.00609845,15.41,15.41,15.41
136.5,15.34,18.15999912,15.34,15.34,15.34
136.55,15.29,17.08443243,15.29,15.29,15.29
136.6,15.31,17.7784469,15.31,15.31,15.31
136.65,15.41,18.12965936,15.41,15.41,15.41
136.7,15.53,18.32909299,15.53,15.53,15.53
136.75,15.64,18.447993,15.64,15.64,15.64
136.8,15.65,18.50765627,15.65,15.65,15.65
136.85,15.59,18.31763225,15.59,15.59,15.59
136.9,15.41,18.22727803,15.41,15.41,15.41
136.95,15.15,17.93128627,15.15,15.15,15.15
137,14.78,17.5562402,14.78,14.78,14.78
137.05,14.47,17.34256436,14.47,14.47,14.47
137.1,14.34,17.2355462,14.34,14.34,14.34
137.15,14.49,17.14083175,14.49,14.49,14.49
137.2,14.8,17.4499073,14.8,14.8,14.8
137.25,15.11,17.59824969,15.11,15.11,15.11
137.3,15.31,18.27296404,15.31,15.31,15.31
137.35,15.43,18.1357413,15.43,15.43,15.43
137.4,15.56,18.04947149,15.56,15.56,15.56
137.45,15.76,17.99790322,15.76,15.76,15.76
137.5,16.01,17.97342318,16.01,16.01,16.01
137.55,16.28,17.97181102,16.28,16.28,16.28
137.6,16.47,18.36127955,16.47,16.47,16.47
137.65,16.55,18.39752877,16.55,16.55,16.55
137.7,16.44,18.31717074,16.44,16.44,16.44
137.75,16.23,18.21002205,16.23,16.23,16.23
137.8,15.97,18.10313208,15.97,15.97,15.97
137.85,15.71,17.87143652,15.71,15.71,15.71
137.9,15.42,17.63754299,15.42,15.42,15.42
137.95,15.11,17.38538966,15.11,15.11,15.11
138,14.83,17.14205311,14.83,14.83,14.83
138.05,14.72,17.11592285,14.72,14.72,14.72
138.1,14.88,17.22309174,14.88,14.88,14.88
138.15,15.26,17.29145527,15.26,15.26,15.26
138.2,15.76,17.58638106,15.76,15.76,15.76
138.25,16.19,17.69017956,16.19,16.19,16.19
138.3,16.5,17.86486977,16.5,16.5,16.5
138.35,16.67,17.92387808,16.67,16.67,16.67
138.4,16.77,17.88366877,16.77,16.77,16.77
138.45,16.76,17.90703466,16.76,16.76,16.76
138.5,16.55,17.77474786,16.55,16.55,16.55
138.55,16.18,17.7082156,16.18,16.18,16.18
138.6,15.73,17.45761694,15.73,15.73,15.73
138.65,15.33,17.43682973,15.33,15.33,15.33
138.7,14.99,17.31688007,14.99,14.99,14.99
138.75,14.68,17.38188874,14.68,14.68,14.68
138.8,14.39,17.32718704,14.39,14.39,14.39
138.85,14.07,17.59637958,14.07,14.07,14.07
138.9,13.74,17.57676246,13.74,13.74,13.74
138.95,13.35,17.69455222,13.35,13.35,13.35
139,12.93,17.68996357,12.93,12.93,12.93
139.05,12.45,18.96016391,12.45,12.45,12.45
139.1,12.02,17.43339097,12.02,12.02,12.02
139.15,11.71,17.24180372,11.71,11.71,11.71
139.2,11.57,17.12581182,11.57,11.57,11.57
139.25,11.57,18.88945867,11.57,11.57,11.57
139.3,11.64,18.72785224,11.64,11.64,11.64
139.35,11.75,18.63746539,11.75,11.75,11.75
139.4,11.89,18.59670367,11.89,11.89,11.89
139.45,12.04,18.45655029,12.04,12.04,12.04
139.5,12.18,18.39049274,12.18,12.18,12.18
139.55,12.26,18.23059093,12.26,12.26,12.26
139.6,12.28,18.14120012,12.28,12.28,12.28
139.65,12.28,18.07901177,12.28,12.28,12.28
139.7,12.29,18.02995537,12.29,12.29,12.29
139.75,12.31,18.11642952,12.31,12.31,12.31
139.8,12.36,18.16085998,12.36,12.36,12.36
139.85,12.46,18.18873371,12.46,12.46,12.46
139.9,12.58,18.20803539,12.58,12.58,12.58
139.95,12.7,18.21985042,12.7,12.7,12.7
140,12.78,18.35826344,12.78,12.78,12.78
140.05,12.86,18.0190315,12.86,12.86,12.86
140.1,12.92,18.22754918,12.92,12.92,12.92
140.15,12.96,18.28085626,12.96,12.96,12.96
140.2,12.93,18.1515475,12.93,12.93,12.93
140.25,12.86,18.1485951,12.86,12.86,12.86
140.3,12.75,18.10729418,12.75,12.75,12.75
140.35,12.63,18.04575224,12.63,12.63,12.63
140.4,12.5,17.8181108,12.5,12.5,12.5
140.45,12.4,17.78014686,12.4,12.4,12.4
140.5,12.38,17.63601085,12.38,12.38,12.38
140.55,12.44,17.53458048,12.44,12.44,12.44
140.6,12.55,17.59371777,12.55,12.55,12.55
140.65,12.66,17.48024861,12.66,12.66,12.66
140.7,12.72,15.6735294,12.72,12.72,12.72
140.75,12.73,17.59878113,12.73,12.73,12.73
140.8,12.71,17.71622592,12.71,12.71,12.71
140.85,12.65,17.65672269,12.65,12.65,12.65
140.9,12.55,17.72469696,12.55,12.55,12.55
140.95,12.4,17.61323233,12.4,12.4,12.4
141,12.26,17.50312502,12.26,12.26,12.26
141.05,12.16,17.57218625,12.16,12.16,12.16
141.1,12.13,17.83224112,12.13,12.13,12.13
141.15,12.16,17.99791565,12.16,12.16,12.16
141.2,12.22,18.19792033,12.22,12.22,12.22
141.25,12.26,18.24398549,12.26,12.26,12.26
141.3,12.31,18.30003752,12.31,12.31,12.31
141.35,12.33,18.32362717,12.33,12.33,12.33
141.4,12.38,18.21236066,12.38,12.38,12.38
141.45,12.44,18.26648741,12.44,12.44,12.44
141.5,12.54,18.36512699,12.54,12.54,12.54
141.55,12.65,18.33849015,12.65,12.65,12.65
141.6,12.79,18.47304641,12.79,12.79,12.79
141.65,12.92,18.30275994,12.92,12.92,12.92
141.7,13.06,18.28216775,13.06,13.06,13.06
141.75,13.11,18.20008801,13.11,13.11,13.11
141.8,13.19,16.78250169,13.19,13.19,13.19
141.85,13.22,17.11394785,13.22,13.22,13.22
141.9,13.28,17.05043092,13.28,13.28,13.28
141.95,13.27,16.95200889,13.27,13.27,13.27
142,13.25,16.85907521,13.25,13.25,13.25
142.05,13.19,16.7847525,13.19,13.19,13.19
142.1,13.09,16.7248779,13.09,13.09,13.09
142.15,12.96,16.81092783,12.96,12.96,12.96
142.2,12.86,18.55098969,12.86,12.86,12.86
142.25,12.8,18.66104494,12.8,12.8,12.8
142.3,12.83,18.812715,12.83,12.83,12.83
142.35,12.89,18.68743859,12.89,12.89,12.89
142.4,12.97,18.73060263,12.97,12.97,12.97
142.45,13,18.59204976,13,13,13
142.5,13,18.58610923,13,13,13
142.55,12.96,18.54066562,12.96,12.96,12.96
142.6,12.91,18.47865985,12.91,12.91,12.91
142.65,12.84,18.24208197,12.84,12.84,12.84
142.7,12.74,18.14865104,12.74,12.74,12.74
142.75,12.61,18.01515143,12.61,12.61,12.61
142.8,12.44,18.00556235,12.44,12.44,12.44
142.85,12.26,17.67460489,12.26,12.26,12.26
142.9,12.06,17.50369375,12.06,12.06,12.06
142.95,11.9,17.19391352,11.9,11.9,11.9
143,11.78,17.22648933,11.78,11.78,11.78
143.05,11.7,17.14635895,11.7,11.7,11.7
143.1,11.64,17.27738166,11.64,11.64,11.64
143.15,11.59,17.43285021,11.59,11.59,11.59
143.2,11.53,17.4491925,11.53,11.53,11.53
143.25,11.49,17.49806555,11.49,11.49,11.49
143.3,11.48,17.58515815,11.48,11.48,11.48
143.35,11.52,17.69551718,11.52,11.52,11.52
143.4,11.6,17.64502654,11.6,11.6,11.6
143.45,11.72,17.57154294,11.72,11.72,11.72
143.5,11.86,17.63146416,11.86,11.86,11.86
143.55,11.97,17.49701822,11.97,11.97,11.97
143.6,12.02,17.47356843,12.02,12.02,12.02
143.65,12.01,17.11657393,12.01,12.01,12.01
143.7,11.98,16.5973934,11.98,11.98,11.98
143.75,11.96,16.35923132,11.96,11.96,11.96
143.8,11.96,16.10019425,11.96,11.96,11.96
143.85,11.96,15.82408455,11.96,11.96,11.96
143.9,11.96,15.53014315,11.96,11.96,11.96
143.95,11.99,15.22588312,11.99,11.99,11.99
144,12.11,14.92243811,12.11,12.11,12.11
144.05,12.35,14.75736727,12.35,12.35,12.35
144.1,12.68,14.6845736,12.68,12.68,12.68
144.15,12.99,14.67637759,12.99,12.99,12.99
144.2,13.15,14.70516968,13.15,13.15,13.15
144.25,13.13,14.73636563,13.13,13.13,13.13
144.3,12.96,14.87473515,12.96,12.96,12.96
144.35,12.73,14.92879819,12.73,12.73,12.73
144.4,12.46,14.92888133,12.46,12.46,12.46
144.45,12.18,15.02125017,12.18,12.18,12.18
144.5,11.92,15.16454164,11.92,11.92,11.92
144.55,11.7,15.3503414,11.7,11.7,11.7
144.6,11.56,15.63548,11.56,11.56,11.56
144.65,11.47,15.65833078,11.47,11.47,11.47
144.7,11.47,15.72572778,11.47,11.47,11.47
144.75,11.51,15.81898001,11.51,11.51,11.51
144.8,11.62,15.95167393,11.62,11.62,11.62
144.85,11.75,15.48290402,11.75,11.75,11.75
144.9,11.92,16.06422473,11.92,11.92,11.92
144.95,12.1,15.53437595,12.1,12.1,12.1
145,12.26,15.50684951,12.26,12.26,12.26
145.05,12.45,15.07003309,12.45,12.45,12.45
145.1,12.68,15.93320125,12.68,12.68,12.68
145.15,12.95,15.91706484,12.95,12.95,12.95
145.2,13.22,16.04407385,13.22,13.22,13.22
145.25,13.42,16.14675665,13.42,13.42,13.42
145.3,13.52,16.21321044,13.52,13.52,13.52
145.35,13.53,16.40967691,13.53,13.53,13.53
