Depth,Dense,Res,Ng,Cal,SP
233.4,2.26,16.16,19.43,122.71,-345.87
233.45,2.26,16.3,20.57,122.67,-346.35
233.5,2.26,16.41,21.8,122.61,-348.26
233.55,2.26,16.53,22.47,122.55,-351.29
233.6,2.27,16.68,22.65,122.53,-354.85
233.65,2.27,16.85,22.03,122.51,-358.4
233.7,2.28,17.02,21.74,122.5,-361.61
233.75,2.29,17.19,22.35,122.5,-364.34
233.8,2.3,17.34,23.42,122.49,-366.45
233.85,2.3,17.51,24.55,122.49,-367.71
233.9,2.3,17.7,25.39,122.49,-368.19
233.95,2.31,17.94,26.39,122.49,-368.2
234,2.32,18.25,26.76,122.49,-368.39
234.05,2.33,18.69,26.83,122.49,-369.12
234.1,2.34,19.23,27.12,122.49,-370.51
234.15,2.34,19.87,28.59,122.49,-372
234.2,2.34,20.54,30.34,122.49,-372.91
234.25,2.34,21.22,31.59,122.49,-372.34
234.3,2.33,21.8,32.19,122.53,-370.18
234.35,2.34,22.29,32.55,122.59,-366.89
234.4,2.34,22.63,32.75,122.69,-363.81
234.45,2.34,22.77,32.26,122.77,-361.98
234.5,2.34,22.63,31.2,122.85,-361.92
234.55,2.33,22.23,30.49,122.93,-363.19
234.6,2.32,21.66,30.34,123,-364.91
234.65,2.32,21.04,30.77,123.08,-366.06
234.7,2.32,20.47,30.82,123.15,-366.03
234.75,2.32,20,30.92,123.23,-364.75
234.8,2.32,19.7,30.95,123.3,-362.79
234.85,2.31,19.61,30.57,123.33,-361.06
234.9,2.31,19.66,30.1,123.36,-360.51
234.95,2.3,19.82,29.54,123.37,-361.65
235,2.3,20.14,29.53,123.42,-364.24
235.05,2.3,20.59,29.61,123.52,-367.52
235.1,2.3,21.11,29.23,123.81,-370.5
235.15,2.3,21.32,28.57,124.34,-372.48
235.2,2.3,20.99,26.96,124.99,-373.14
235.25,2.3,19.95,25.51,125.49,-372.7
235.3,2.29,18.53,23.49,125.76,-371.69
235.35,2.29,17.14,22.2,125.92,-370.75
235.4,2.28,16.07,20.94,126.09,-370.31
235.45,2.28,15.34,19.63,126.25,-370.32
235.5,2.28,14.88,17.91,126.36,-370.41
235.55,2.28,14.59,16.31,126.5,-370.13
235.6,2.27,14.46,14.84,126.73,-369.42
235.65,2.27,14.44,14.03,127.02,-368.57
235.7,2.27,14.5,13.58,127.31,-368.01
235.75,2.27,14.6,13.72,127.51,-367.84
235.8,2.27,14.72,13.66,127.66,-367.76
235.85,2.26,14.9,13.28,127.73,-367.36
235.9,2.25,15.1,12.59,127.77,-366.48
235.95,2.25,15.34,11.97,127.84,-365.45
236,2.26,15.58,11.51,127.9,-364.74
236.05,2.26,15.84,11.3,127.97,-364.68
236.1,2.26,16.09,11.16,128,-365.16
236.15,2.26,16.32,11.69,128.02,-365.55
236.2,2.26,16.49,11.97,128.03,-365.12
236.25,2.25,16.58,12.73,128.03,-363.47
236.3,2.25,16.61,12.94,128.04,-361.01
236.35,2.25,16.59,13.74,128.04,-358.67
236.4,2.25,16.52,14.14,128.08,-357.65
236.45,2.26,16.44,14.37,128.09,-358.66
236.5,2.26,16.36,14.3,128.1,-361.61
236.55,2.26,16.29,14.34,128.06,-365.78
236.6,2.26,16.26,14.53,128.06,-370.03
236.65,2.26,16.26,14.77,128.05,-373.53
236.7,2.26,16.28,14.86,128.05,-375.55
236.75,2.26,16.31,15.33,128.04,-376.06
236.8,2.27,16.33,16.24,128.04,-375.23
236.85,2.27,16.33,17.11,128.04,-373.69
236.9,2.28,16.34,17.67,128.04,-371.83
236.95,2.28,16.34,17.76,128.04,-370.2
237,2.29,16.33,18.49,128.04,-369.01
237.05,2.29,16.33,19.45,128.04,-368.29
237.1,2.28,16.33,20.59,128.04,-367.46
237.15,2.28,16.35,21.41,128.04,-365.84
237.2,2.28,16.38,21.4,128.04,-363.02
237.25,2.28,16.44,21.16,128.04,-359.53
237.3,2.27,16.47,20.31,128.04,-356.42
237.35,2.27,16.46,19.09,128.04,-354.8
237.4,2.27,16.43,17.48,128.04,-355.1
237.45,2.27,16.37,15.92,128.04,-357.08
237.5,2.27,16.32,14.88,128.04,-359.98
237.55,2.27,16.25,14.16,128,-363.09
237.6,2.28,16.18,13.61,127.94,-365.95
237.65,2.28,16.09,13.35,127.88,-368.54
237.7,2.28,16,12.79,127.86,-370.61
237.75,2.28,15.91,12.43,127.84,-371.75
237.8,2.28,15.82,12.04,127.79,-371.35
237.85,2.28,15.73,12.1,127.73,-369.45
237.9,2.29,15.64,12.23,127.66,-366.79
237.95,2.3,15.59,12.66,127.63,-364.56
238,2.31,15.56,13.18,127.61,-363.75
238.05,2.31,15.56,13.77,127.6,-364.63
238.1,2.32,15.56,13.79,127.6,-366.75
238.15,2.32,15.6,13.31,127.59,-369.4
238.2,2.32,15.68,12.42,127.59,-372.13
238.25,2.32,15.81,11.95,127.59,-374.9
238.3,2.33,15.99,11.87,127.59,-377.78
238.35,2.33,16.25,12.16,127.59,-380.72
238.4,2.34,16.54,12.41,127.59,-383.4
238.45,2.33,16.87,12.51,127.59,-385.16
238.5,2.33,17.18,12.38,127.59,-385.24
238.55,2.32,17.46,12.38,127.59,-382.99
238.6,2.31,17.65,12.55,127.59,-378.71
238.65,2.3,17.78,13.19,127.59,-373.44
238.7,2.3,17.87,13.55,127.59,-368.84
238.75,2.29,17.96,14.15,127.59,-366.08
238.8,2.29,18.08,14.34,127.59,-365.66
238.85,2.28,18.25,14.7,127.59,-366.82
238.9,2.28,18.44,14.61,127.59,-368.34
238.95,2.28,18.63,14.46,127.59,-368.96
239,2.28,18.78,14.41,127.59,-368.53
239.05,2.28,18.89,14.38,127.59,-367.41
239.1,2.28,18.97,14.16,127.59,-366.53
239.15,2.27,19.01,13.71,127.55,-366.22
239.2,2.27,19.03,13.17,127.49,-366.55
239.25,2.27,19.01,12.98,127.43,-367.04
239.3,2.28,18.98,12.63,127.41,-367.3
239.35,2.28,18.91,12.52,127.43,-367
239.4,2.28,18.78,12.23,127.48,-366.16
239.45,2.28,18.59,12.15,127.54,-365.09
239.5,2.27,18.4,12.08,127.6,-364.35
239.55,2.27,18.28,11.65,127.72,-364.23
239.6,2.27,18.22,11.14,127.84,-364.67
239.65,2.28,18.16,10.56,127.98,-364.91
239.7,2.28,18.01,10.34,128.03,-363.88
239.75,2.28,17.77,10.38,128.07,-360.68
239.8,2.29,17.45,10.74,128.05,-355.32
239.85,2.29,17.14,12.03,128.05,-348.95
239.9,2.3,16.92,13.35,128.09,-343.21
239.95,2.31,16.8,14.88,128.14,-339.59
240,2.31,16.79,15.45,128.2,-338.8
240.05,2.32,16.85,16.06,128.22,-341.07
240.1,2.33,16.99,16.3,128.24,-345.88
240.15,2.33,17.17,16.67,128.25,-352.38
240.2,2.33,17.35,16.6,128.25,-359.41
240.25,2.33,17.48,16.05,128.26,-365.97
240.3,2.33,17.57,15.33,128.26,-371.34
240.35,2.33,17.61,14.68,128.26,-375.09
240.4,2.34,17.63,13.8,128.26,-377.24
240.45,2.33,17.62,12.9,128.26,-378.15
240.5,2.32,17.57,11.74,128.26,-378.44
240.55,2.31,17.49,11.33,128.26,-378.59
240.6,2.31,17.38,11.01,128.26,-378.67
240.65,2.3,17.26,11.27,128.26,-378.22
240.7,2.29,17.08,11.66,128.26,-376.97
240.75,2.29,16.89,12.79,128.26,-374.99
240.8,2.28,16.69,13.89,128.26,-373.07
240.85,2.27,16.52,14.94,128.26,-371.91
240.9,2.26,16.4,15.37,128.26,-371.91
240.95,2.25,16.32,15.66,128.26,-372.81
241,2.24,16.24,15.61,128.3,-374.23
241.05,2.24,16.15,15.45,128.36,-375.7
241.1,2.24,16,15.21,128.42,-376.98
241.15,2.24,15.85,14.93,128.27,-377.88
241.2,2.24,15.69,14.23,127.89,-378.42
241.25,2.25,15.56,13.23,127.43,-378.55
241.3,2.26,15.41,12.29,127.09,-378.37
241.35,2.27,15.28,11.91,126.98,-378
241.4,2.27,15.17,12.04,126.93,-377.8
241.45,2.28,15.12,12.39,126.94,-378.15
241.5,2.29,15.14,12.49,126.93,-379.25
241.55,2.3,15.24,12.18,126.89,-380.79
241.6,2.31,15.37,11.53,126.83,-382.1
241.65,2.31,15.51,10.94,126.77,-382.46
241.7,2.32,15.63,10.5,126.79,-381.78
241.75,2.31,15.73,10.89,126.83,-380.54
241.8,2.31,15.8,11.48,126.88,-379.67
241.85,2.31,15.88,12.27,126.9,-379.75
241.9,2.31,15.98,12.15,126.87,-381.09
241.95,2.31,16.15,12.09,126.82,-383.44
242,2.31,16.41,11.85,126.77,-386.44
242.05,2.31,16.76,11.99,126.7,-389.39
242.1,2.31,17.21,12.17,126.63,-391.66
242.15,2.3,17.73,12.23,126.55,-392.6
242.2,2.31,18.33,12.28,126.52,-392.11
242.25,2.31,18.9,12.5,126.5,-390.12
242.3,2.31,19.42,12.56,126.49,-386.8
242.35,2.31,19.72,12.61,126.53,-382.18
242.4,2.31,19.77,12.23,126.59,-376.68
242.45,2.29,19.48,11.77,126.65,-371.1
242.5,2.28,18.97,10.8,126.67,-366.52
242.55,2.27,18.35,9.71,126.69,-363.93
242.6,2.26,17.81,8.9,126.7,-363.38
242.65,2.24,17.44,8.32,126.75,-364.16
242.7,2.24,17.25,8.25,126.8,-364.89
242.75,2.24,17.19,8.31,126.87,-364.91
242.8,2.24,17.22,8.71,126.89,-364.35
242.85,2.24,17.3,9.01,126.91,-364.08
242.9,2.24,17.39,9.54,126.92,-364.86
242.95,2.24,17.46,10.11,126.92,-366.68
243,2.25,17.44,10.53,126.93,-369.05
243.05,2.25,17.32,10.73,126.97,-371.03
243.1,2.26,17.08,10.85,127.03,-372.34
243.15,2.27,16.76,11.12,127.09,-373.19
243.2,2.27,16.44,11.99,127.16,-374.19
243.25,2.27,16.15,13.02,127.18,-375.64
243.3,2.26,15.93,14,127.2,-377.11
243.35,2.26,15.76,14.01,127.17,-377.92
243.4,2.25,15.66,13.6,127.16,-377.41
243.45,2.25,15.6,12.72,127.16,-375.58
243.5,2.26,15.57,12.07,127.15,-372.93
243.55,2.26,15.55,11.76,127.15,-370.35
243.6,2.26,15.52,11.56,127.2,-368.63
243.65,2.26,15.47,11.26,127.2,-368.2
243.7,2.26,15.4,10.77,127.21,-368.97
243.75,2.26,15.35,10.21,127.22,-370.41
243.8,2.26,15.32,9.99,127.22,-371.79
243.85,2.26,15.31,10.24,127.22,-372.69
243.9,2.26,15.34,10.85,127.22,-373.15
243.95,2.26,15.35,11.62,127.27,-373.62
244,2.25,15.35,12.49,127.32,-374.65
244.05,2.25,15.31,13.42,127.3,-376.54
244.1,2.25,15.24,14.18,127.26,-379.07
244.15,2.25,15.13,14.52,127.2,-381.62
244.2,2.24,14.97,14.94,127.18,-383.51
244.25,2.24,14.8,15.29,127.17,-384.43
244.3,2.24,14.62,15.45,127.16,-384.34
244.35,2.25,14.46,14.95,127.16,-383.39
244.4,2.25,14.34,13.68,127.15,-381.68
244.45,2.26,14.26,12.33,127.15,-379.55
244.5,2.26,14.24,11.2,127.15,-377.57
244.55,2.27,14.25,10.31,127.15,-376.43
244.6,2.28,14.3,9.3,127.11,-376.6
244.65,2.29,14.44,8.32,127.05,-378.13
244.7,2.3,14.66,8.12,126.95,-380.63
244.75,2.31,14.97,8.09,126.82,-383.51
244.8,2.32,15.34,8.24,126.64,-386
244.85,2.33,15.81,8.27,126.41,-387.6
244.9,2.33,16.29,8.5,126.15,-387.96
244.95,2.33,16.66,8.75,125.87,-387.19
245,2.32,16.79,8.85,125.58,-385.39
245.05,2.32,16.72,8.92,125.25,-382.79
245.1,2.29,16.49,8.95,124.86,-379.65
245.15,2.27,16.2,8.98,124.49,-376.59
245.2,2.24,15.89,9.59,124.21,-374.26
245.25,2.23,15.63,10.11,124.03,-372.93
245.3,2.22,15.47,10.54,123.9,-372.41
245.35,2.21,15.46,10.33,123.75,-372.29
245.4,2.21,15.63,10.17,123.6,-372.19
245.45,2.2,15.95,10.5,123.5,-371.86
245.5,2.19,16.35,10.94,123.45,-370.95
245.55,2.19,16.76,11.69,123.42,-369.36
245.6,2.18,17.09,12.33,123.4,-367.31
245.65,2.2,17.23,13,123.39,-365.58
245.7,2.22,17.12,13.47,123.39,-365.03
245.75,2.23,16.87,13.49,123.38,-366.26
245.8,2.24,16.64,13.79,123.38,-369.3
245.85,2.24,16.51,14.46,123.38,-373.62
245.9,2.24,16.49,15.45,123.43,-378.26
245.95,2.24,16.51,15.78,123.48,-382.18
246,2.23,16.55,15.25,123.54,-384.52
246.05,2.23,16.55,14.61,123.61,-384.86
246.1,2.22,16.52,14.17,123.72,-383.26
246.15,2.22,16.38,13.76,123.89,-380.46
246.2,2.22,16.19,13.39,124.12,-377.43
246.25,2.22,15.96,12.83,124.38,-375.07
246.3,2.23,15.76,12.64,124.66,-373.48
246.35,2.23,15.59,12.09,124.9,-372.32
246.4,2.24,15.46,11.55,125.14,-371
246.45,2.24,15.36,10.93,125.37,-369.43
246.5,2.25,15.29,11.1,125.55,-367.91
246.55,2.27,15.27,11.41,125.72,-366.78
246.6,2.29,15.29,12.5,125.88,-366.25
246.65,2.3,15.35,13.18,126.08,-366.26
246.7,2.32,15.45,14.74,126.28,-366.69
246.75,2.32,15.59,16.38,128.14,-367.26
246.8,2.33,15.75,18.22,130.37,-367.6
246.85,2.33,15.93,20.32,131.54,-367.45
246.9,2.33,16.14,22.11,130.98,-366.72
246.95,2.33,16.39,24.49,129.86,-365.78
247,2.34,16.54,26.12,129.79,-365.06
247.05,2.34,16.48,27.52,129.86,-365.16
247.1,2.35,16.03,28.93,130.22,-366.38
247.15,2.36,15.19,30.29,130.84,-368.77
247.2,2.36,14,31.44,131.92,-371.8
247.25,2.36,12.72,31.35,133.42,-374.56
247.3,2.35,11.58,30.76,135.31,-376.03
247.35,2.35,10.81,30.02,137.1,-375.76
247.4,2.35,10.37,28.96,138.63,-374.2
247.45,2.35,10.17,28,139.69,-372.59
247.5,2.34,10.07,26.99,140.48,-372.09
247.55,2.34,10.03,27,141.12,-373.17
247.6,2.34,10.03,27,141.67,-375.38
247.65,2.34,10.06,27,142.35,-377.65
247.7,2.34,10.16,26.6,143.31,-379.04
247.75,2.34,10.35,26.32,144.57,-379.09
247.8,2.34,10.61,26.38,145.76,-378.08
247.85,2.34,10.88,26.14,146.52,-376.57
247.9,2.35,11.13,25.91,146.96,-375.27
247.95,2.35,11.39,25.41,147.24,-374.47
248,2.35,11.67,25.46,147.65,-374.08
248.05,2.36,11.97,25.57,148.06,-373.68
248.1,2.36,12.28,25.01,148.44,-373.09
248.15,2.36,12.57,23.72,148.78,-372.49
248.2,2.36,12.8,22.35,149.05,-372.32
248.25,2.35,12.94,21.61,149.31,-372.84
248.3,2.35,13.01,21.19,149.55,-373.94
248.35,2.34,13.03,20.96,149.78,-375.39
248.4,2.33,13.02,21.03,150.01,-376.91
248.45,2.32,12.95,21.4,150.32,-378.43
248.5,2.32,12.84,21.89,150.74,-380
248.55,2.32,12.64,22.06,151.33,-381.82
248.6,2.32,12.37,22.19,151.89,-384.01
248.65,2.32,12.02,22.25,152.39,-386.57
248.7,2.31,11.69,22.89,152.68,-389.32
248.75,2.3,11.42,23.63,152.93,-391.9
248.8,2.29,11.25,24.3,153.09,-393.89
248.85,2.29,11.17,24.19,153.3,-394.83
248.9,2.28,11.13,24.1,153.82,-394.22
248.95,2.27,11.1,23.66,155.16,-391.67
249,2.26,11.09,23.55,156.96,-386.98
249.05,2.24,11.08,23.24,158.52,-380.83
249.1,2.23,11.08,22.76,159.19,-374.27
249.15,2.22,11.07,22,158.84,-368.76
249.2,2.22,11.05,21.15,157.7,-365.3
249.25,2.22,11.02,21.03,156.51,-364.54
249.3,2.23,10.99,21.24,156.31,-366.37
249.35,2.23,10.98,21.65,157.24,-369.83
249.4,2.23,10.97,22.18,158.45,-373.46
249.45,2.24,10.98,22.37,158.92,-376.1
249.5,2.24,11,22.51,158.41,-377.33
249.55,2.25,11.05,22.18,157.2,-377.55
249.6,2.27,11.11,21.94,155.84,-377.36
249.65,2.28,11.19,22.42,154.57,-377.44
249.7,2.28,11.29,23.67,153.12,-378
249.75,2.28,11.45,25.42,151.24,-378.9
249.8,2.27,11.63,26.42,149.02,-379.61
249.85,2.27,11.89,26.57,146.96,-379.82
249.9,2.28,12.24,26,144.99,-379.52
249.95,2.28,12.69,25.31,142.85,-379.22
250,2.28,13.16,24.46,140.39,-379.37
250.05,2.27,13.56,23.56,138.18,-380.45
250.1,2.27,13.78,22.6,136.62,-382.49
250.15,2.27,13.84,21.83,135.82,-385.48
250.2,2.28,13.78,21.09,135.4,-389.01
250.25,2.28,13.67,20.18,135.24,-392.64
250.3,2.29,13.55,19.45,135.21,-395.77
250.35,2.29,13.45,19.13,135.4,-397.86
250.4,2.3,13.36,19.32,135.61,-398.49
250.45,2.31,13.26,19.49,135.73,-397.39
250.5,2.33,13.18,19.96,135.62,-394.64
250.55,2.33,13.11,20.29,135.4,-390.56
250.6,2.34,13.06,21.45,135.2,-385.58
250.65,2.35,12.98,22.35,135.12,-380.05
250.7,2.36,12.92,23.56,135.15,-374.41
250.75,2.38,12.83,23.98,135.23,-369.46
250.8,2.39,12.75,24.31,135.34,-366.31
250.85,2.4,12.65,24.06,135.46,-365.95
250.9,2.4,12.59,23.47,135.69,-368.39
250.95,2.4,12.56,22.91,136.03,-372.65
251,2.4,12.59,22.88,136.58,-376.93
251.05,2.39,12.67,23.36,137.34,-379.67
251.1,2.39,12.78,23.65,138,-380.32
251.15,2.39,12.87,23.6,138.51,-379.17
251.2,2.38,12.9,23.45,139.01,-377.07
251.25,2.37,12.84,23.01,139.61,-374.65
251.3,2.37,12.67,22.49,140.18,-372.75
251.35,2.35,12.34,21.5,140.5,-371.95
251.4,2.35,11.92,21.6,140.64,-372.69
251.45,2.33,11.53,21.62,140.64,-374.84
251.5,2.32,11.27,22.04,140.54,-377.98
251.55,2.31,11.21,21.93,140.39,-381.41
251.6,2.31,11.31,21.2,140.11,-384.42
251.65,2.31,11.57,20.23,139.81,-386
251.7,2.3,12.04,19.08,139.47,-385.54
251.75,2.3,12.68,19.46,139.25,-383.1
251.8,2.29,13.43,20.91,139.05,-379.94
251.85,2.28,14.11,23.47,138.79,-377.74
251.9,2.28,14.64,25.68,138.16,-377.58
251.95,2.28,14.96,26.43,137.27,-379.68
252,2.28,15.11,26.62,136.39,-383.29
252.05,2.29,15.11,26.41,135.82,-387.43
252.1,2.29,15.03,26.61,135.53,-390.93
252.15,2.29,14.84,27,135.4,-393.01
252.2,2.29,14.59,27.92,135.58,-393.52
252.25,2.29,14.29,29.19,136.08,-393.03
252.3,2.29,14,30.02,136.88,-392.31
252.35,2.29,13.66,30.04,137.5,-391.93
252.4,2.3,13.27,29.41,137.96,-391.69
252.45,2.32,12.8,28.49,138.39,-391.29
252.5,2.33,12.32,28.18,139.24,-390.45
252.55,2.35,11.83,28.33,140.3,-389.54
252.6,2.36,11.33,29.1,141.3,-389
252.65,2.37,10.87,29.69,142.07,-389.36
252.7,2.38,10.5,30.56,142.69,-390.67
252.75,2.39,10.28,31.05,143.23,-392.61
252.8,2.41,10.17,30.72,143.69,-394.38
252.85,2.41,10.11,29.95,144.11,-395.44
252.9,2.41,10.06,28.74,144.46,-395.54
252.95,2.41,9.99,28.14,144.79,-395.03
253,2.4,9.94,27.58,145.37,-394.14
253.05,2.36,9.91,27.34,146.58,-393.15
253.1,2.32,9.92,26.98,147.6,-392.05
253.15,2.29,9.95,26.07,147.78,-390.96
253.2,2.27,9.95,24.81,146.95,-389.65
253.25,2.26,9.94,23.58,146.12,-387.95
253.3,2.25,9.94,22.48,145.69,-385.76
253.35,2.25,9.98,21.81,145.53,-383.55
253.4,2.25,10.08,21.26,145.45,-382.03
253.45,2.24,10.22,21.01,145.41,-381.79
253.5,2.24,10.37,20.05,145.38,-382.85
253.55,2.25,10.54,18.41,145.32,-384.78
253.6,2.27,10.72,16.69,145.22,-387.04
253.65,2.31,10.92,15.62,145.06,-389.37
253.7,2.34,11.12,15.26,144.91,-391.76
253.75,2.35,11.27,15.38,144.81,-394.3
253.8,2.36,11.34,15.53,144.8,-396.67
253.85,2.35,11.34,15.98,144.87,-398.35
253.9,2.35,11.27,16.1,144.97,-398.64
253.95,2.35,11.16,16.82,144.96,-397.53
254,2.35,11.06,18.18,144.84,-395.5
254.05,2.34,10.98,20,144.64,-393.38
254.1,2.33,10.91,22.64,144.49,-391.67
254.15,2.33,10.85,26.33,144.33,-390.45
254.2,2.33,10.79,32.99,144.22,-389.43
254.25,2.33,10.71,39.26,144.17,-388.29
254.3,2.34,10.62,46.05,144.18,-386.86
254.35,2.34,10.52,51.86,144.26,-385.28
254.4,2.34,10.42,58.98,144.32,-383.73
254.45,2.35,10.34,64.57,144.4,-382.4
254.5,2.34,10.28,70.11,144.47,-381.38
254.55,2.34,10.26,75.54,144.54,-380.78
254.6,2.33,10.26,82.13,144.62,-380.61
254.65,2.32,10.28,88.13,144.65,-380.91
254.7,2.31,10.28,92.65,144.71,-381.61
254.75,2.31,10.24,95.76,144.77,-382.48
254.8,2.29,10.11,98.28,144.93,-382.64
254.85,2.28,9.9,100.81,145.15,-381.31
254.9,2.26,9.63,103.02,145.45,-378.32
254.95,2.25,9.39,105.77,145.69,-374.76
255,2.23,9.18,108.56,145.88,-372.19
255.05,2.23,9.01,111.86,146.02,-371.81
255.1,2.22,8.86,113.88,146.08,-373.98
255.15,2.22,8.74,115.75,146.03,-377.92
255.2,2.21,8.65,116.73,145.86,-382.31
255.25,2.22,8.56,117.9,145.63,-385.93
255.3,2.22,8.46,118.52,145.38,-388.26
255.35,2.23,8.33,118.88,145.06,-389.56
255.4,2.24,8.17,118.48,144.63,-389.94
255.45,2.26,7.93,116.07,144.08,-389.49
255.5,2.27,7.64,113.51,143.54,-388.15
255.55,2.29,7.29,109.32,142.96,-386.35
255.6,2.3,6.93,104.77,142.34,-384.49
255.65,2.32,6.66,97.82,141.47,-382.84
255.7,2.33,6.55,91.72,140.16,-381.57
255.75,2.35,6.67,84.91,138.61,-380.97
255.8,2.36,7.06,77.52,137.55,-381.47
255.85,2.37,7.69,67.69,137.69,-383.12
255.9,2.37,8.44,59.44,139.33,-385.64
255.95,2.37,9.11,52.43,141.42,-388.46
256,2.37,9.6,47.57,143.19,-391.11
256.05,2.36,9.9,42.8,144.13,-393.01
256.1,2.35,10.04,39.68,144.63,-393.69
256.15,2.35,10.06,37.3,144.96,-393
256.2,2.35,10,35.39,145.18,-391.5
256.25,2.35,9.95,33.74,145.42,-389.96
256.3,2.34,9.91,32.23,145.69,-388.87
256.35,2.34,9.91,31.19,145.92,-388.08
256.4,2.33,9.98,30.08,146.07,-387.13
256.45,2.32,10.16,28.66,146.01,-385.86
256.5,2.32,10.42,27.35,145.85,-384.41
256.55,2.32,10.65,26,145.58,-383.06
256.6,2.32,10.82,24.67,145.37,-381.64
256.65,2.32,10.9,23.33,145.18,-379.81
256.7,2.32,10.93,22.2,145.06,-377.74
256.75,2.32,10.92,22.11,144.99,-376.4
256.8,2.31,10.88,22.26,144.96,-377.05
256.85,2.31,10.83,22.27,144.94,-379.97
256.9,2.31,10.78,21.91,144.92,-384.5
256.95,2.31,10.72,21.64,144.87,-389.08
257,2.3,10.67,21.31,144.82,-392.29
257.05,2.3,10.63,21.19,144.71,-393.18
257.1,2.31,10.59,21.5,144.63,-392.08
257.15,2.31,10.59,22.34,144.5,-390
257.2,2.32,10.6,22.97,144.37,-388.19
257.25,2.33,10.63,22.46,144.14,-386.86
257.3,2.34,10.65,21.89,143.85,-385.81
257.35,2.36,10.65,21.27,143.52,-384.65
257.4,2.38,10.62,21.63,143.22,-383.57
257.45,2.39,10.57,21.98,142.96,-382.94
257.5,2.4,10.51,22.92,142.76,-383.09
257.55,2.4,10.5,23.58,142.58,-384.03
257.6,2.41,10.52,24.5,142.33,-385.46
257.65,2.41,10.55,25.22,141.98,-387.06
257.7,2.41,10.55,25.94,141.59,-388.65
257.75,2.41,10.49,26.83,141.26,-390.24
257.8,2.4,10.41,27.56,141.03,-392
257.85,2.39,10.35,28.08,140.87,-394
257.9,2.38,10.34,27.93,140.79,-396.1
257.95,2.37,10.36,27.6,140.7,-397.78
258,2.36,10.38,27.31,140.58,-398.41
258.05,2.36,10.42,27.18,140.41,-397.6
258.1,2.35,10.44,26.5,140.26,-395.52
258.15,2.35,10.46,25.14,140.15,-392.86
258.2,2.36,10.49,23.53,140.14,-390.47
258.25,2.37,10.53,22.13,140.08,-389.11
258.3,2.38,10.6,21.33,139.84,-388.82
258.35,2.39,10.68,20.29,139.38,-389.36
258.4,2.4,10.76,19.53,138.88,-390.16
258.45,2.41,10.87,18.56,138.51,-391.14
258.5,2.42,10.99,18.02,138.25,-392.35
258.55,2.42,11.1,17.52,138.04,-393.67
258.6,2.42,11.21,17.71,137.85,-394.69
258.65,2.42,11.32,17.85,137.73,-394.78
258.7,2.42,11.44,18.31,137.66,-394.02
258.75,2.42,11.56,18.43,137.63,-392.89
258.8,2.42,11.66,19.35,137.61,-392.21
258.85,2.42,11.72,20.16,137.59,-392.38
258.9,2.41,11.74,21.9,137.59,-393.26
258.95,2.4,11.73,23.21,137.59,-394.54
259,2.4,11.68,25.22,137.58,-395.87
259.05,2.4,11.57,26.49,137.58,-397.16
259.1,2.4,11.41,27.74,137.58,-398.17
259.15,2.4,11.23,27.85,137.58,-398.55
259.2,2.4,11.04,28.12,137.58,-398
259.25,2.4,10.9,28.19,137.58,-396.64
259.3,2.4,10.82,28.66,137.58,-395.02
259.35,2.4,10.84,28.17,137.63,-393.69
259.4,2.4,10.93,27.37,137.73,-392.81
259.45,2.4,11.06,25.71,137.89,-392.03
259.5,2.41,11.22,24.42,137.99,-390.94
259.55,2.41,11.35,23.42,138.04,-389.45
259.6,2.41,11.45,23.57,138.02,-387.94
259.65,2.41,11.52,23.4,138.03,-387.12
259.7,2.41,11.58,23.19,138.07,-387.51
259.75,2.4,11.63,22.52,138.13,-389.21
259.8,2.39,11.65,22.34,138.19,-391.66
259.85,2.39,11.65,22.37,138.26,-394.02
259.9,2.38,11.63,22.54,138.33,-395.62
259.95,2.37,11.6,22.78,138.4,-396.4
260,2.37,11.57,23.27,138.43,-396.57
260.05,2.36,11.54,23.61,138.4,-396.34
260.1,2.36,11.54,23.38,138.32,-395.56
260.15,2.35,11.56,22.6,138.21,-393.77
260.2,2.33,11.58,22.19,137.99,-390.53
260.25,2.31,11.6,21.96,137.61,-385.82
260.3,2.3,11.6,22.03,137.05,-380.34
260.35,2.3,11.59,21.8,136.42,-375.21
260.4,2.3,11.56,21.57,135.78,-371.45
260.45,2.3,11.53,20.67,135.21,-369.63
260.5,2.3,11.5,19.65,134.71,-369.69
260.55,2.3,11.5,18.26,134.22,-371.22
260.6,2.29,11.56,17.18,133.67,-373.61
260.65,2.29,11.67,15.89,132.93,-376.38
260.7,2.28,11.81,15.21,131.88,-379.06
260.75,2.28,11.93,14.82,130.63,-381.4
260.8,2.29,12.01,14.81,129.46,-383.36
260.85,2.29,12.06,14.53,128.66,-385.1
260.9,2.29,12.12,14.47,128.18,-386.62
260.95,2.28,12.16,14.8,127.88,-387.69
261,2.28,12.17,15.65,127.59,-388
261.05,2.28,12.12,16.09,127.25,-387.53
261.1,2.28,12.01,16.15,126.9,-386.72
261.15,2.28,11.87,16.05,126.5,-386.15
261.2,2.28,11.76,16.04,126.08,-386.17
261.25,2.28,11.67,16.02,125.52,-386.3
261.3,2.27,11.64,16.01,124.92,-385.83
261.35,2.26,11.63,15.61,124.34,-384.16
261.4,2.26,11.64,15.12,123.92,-382.01
261.45,2.26,11.66,14.55,123.63,-380.52
261.5,2.26,11.73,13.93,123.36,-380.92
261.55,2.26,11.82,13.1,122.98,-383.1
