Depth,Dense,Res,Ng,Cal,sTime,Temp,SP,FD3019g,Gamma
195.25,2.26,15.23,3.22,146.24,493.42,19.15,-180.11,15.43,2.11
195.3,2.26,15.26,3.13,146.02,485.01,19.15,-178.99,15.69,2.14
195.35,2.27,15.28,3.07,146.02,485.29,19.15,-177.47,15.82,2.16
195.4,2.28,15.31,3.44,146.02,488.06,19.15,-175.99,16.5,2.25
195.45,2.28,15.37,4.5,146.02,494.87,19.15,-174.86,17.67,2.41
195.5,2.29,15.42,5.59,146.02,498.99,19.15,-174.06,19.63,2.68
195.55,2.3,15.42,6.42,146.02,498.97,19.15,-173.5,20.66,2.82
195.6,2.31,15.36,7.2,146.02,495.39,19.15,-173,20.26,2.77
195.65,2.32,15.29,8.32,146.24,487.87,19.15,-172.56,17.78,2.43
195.7,2.32,15.2,9.91,146.24,482.65,19.15,-172.18,14.61,1.99
195.75,2.32,15.1,11.05,146.24,477.31,19.15,-171.98,11.88,1.62
195.8,2.32,14.98,12.19,146.24,474.79,19.15,-172.05,10.1,1.38
195.85,2.32,14.88,13.05,146.24,472.82,19.15,-172.54,9.2,1.26
195.9,2.32,14.82,13.45,146.24,471.92,19.15,-173.46,8.66,1.18
195.95,2.32,14.78,13.1,146.46,474.95,19.15,-174.8,8.77,1.2
196,2.32,14.72,12.31,146.46,484.97,19.15,-176.21,9.69,1.32
196.05,2.32,14.61,11.68,146.46,500.99,19.15,-177.29,11.69,1.6
196.1,2.32,14.46,11.4,146.46,520.59,19.15,-177.56,14.28,1.95
196.15,2.31,14.34,11.62,146.46,544.32,19.15,-176.99,16.59,2.26
196.2,2.31,14.28,13,146.69,565.98,19.15,-175.76,17.77,2.43
196.25,2.3,14.29,14.72,146.69,579.66,19.15,-174.49,17.67,2.41
196.3,2.29,14.35,17.55,146.69,569.93,19.15,-173.59,17.49,2.39
196.35,2.29,14.44,20.85,146.69,547.12,19.15,-173.39,19.23,2.62
196.4,2.28,14.54,25.28,146.69,519.01,19.15,-173.85,24.55,3.35
196.45,2.27,14.63,29.23,146.69,504.22,19.15,-174.88,32.76,4.47
196.5,2.26,14.72,32.1,146.69,500.85,19.15,-176.19,40.46,5.52
196.55,2.26,14.75,34.07,146.91,513.42,19.15,-177.51,44.04,6.01
196.6,2.27,14.73,34.83,146.91,539.66,19.15,-178.61,41.3,5.64
196.65,2.27,14.68,34.78,146.91,574.02,19.15,-179.32,33.47,4.57
196.7,2.28,14.67,34.12,146.91,604.14,19.15,-179.52,24.55,3.35
196.75,2.28,14.72,32.18,146.91,618.23,19.15,-179.22,17,2.32
196.8,2.29,14.86,29.26,146.91,617.47,19.15,-178.61,12.31,1.68
196.85,2.28,15.08,24.69,146.91,600.54,19.15,-178.07,9.06,1.24
196.9,2.27,15.38,20.59,146.91,575.4,19.15,-177.92,7.68,1.05
196.95,2.27,15.67,17.26,146.69,548.39,19.15,-178.33,7.35,1
197,2.27,15.87,15.17,146.69,530.76,19.15,-179.11,7.61,1.04
197.05,2.26,15.96,13.89,146.91,525.63,19.15,-180.03,8.19,1.12
197.1,2.26,15.98,13.01,146.69,531.28,19.15,-180.94,9.36,1.28
197.15,2.26,15.95,12.78,146.24,540.18,19.15,-181.82,11.31,1.54
197.2,2.27,15.9,12.76,146.02,548.09,19.15,-182.75,12.93,1.76
197.25,2.27,15.8,12.71,146.02,550.46,19.15,-183.7,13.65,1.86
197.3,2.26,15.68,12.49,146.02,549.11,19.15,-184.59,13.12,1.79
197.35,2.27,15.54,12.24,146.24,542.11,19.15,-185.19,11.75,1.6
197.4,2.28,15.42,11.95,146.24,531.44,19.15,-185.22,10.37,1.42
197.45,2.29,15.31,11.64,146.46,518.71,19.15,-184.42,9.23,1.26
197.5,2.3,15.2,11.32,146.69,506.23,19.15,-182.85,9.32,1.27
197.55,2.31,15.1,11.39,146.91,496.59,19.15,-180.79,9.91,1.35
197.6,2.31,15.01,11.14,147.13,489.16,19.19,-178.76,10.85,1.48
197.65,2.31,14.98,10.91,147.35,484.95,19.15,-176.99,11.35,1.55
197.7,2.3,15,10.41,147.8,485.22,19.19,-175.66,11.64,1.59
197.75,2.3,15,10.46,148.02,487.04,19.15,-174.73,11.8,1.61
197.8,2.3,14.95,10.37,148.24,489.45,19.19,-174.29,11.49,1.57
197.85,2.3,14.82,10.17,148.46,489.3,19.19,-174.36,11.26,1.54
197.9,2.3,14.69,9.71,148.91,492.35,19.15,-174.92,11.15,1.52
197.95,2.3,14.6,9.38,149.57,500.93,19.15,-175.76,11.28,1.54
198,2.29,14.6,8.82,149.79,512.86,19.15,-176.64,10.89,1.49
198.05,2.29,14.65,7.84,150.68,523.16,19.15,-177.36,9.63,1.31
198.1,2.29,14.77,6.73,152.46,528.6,19.19,-177.83,7.9,1.08
198.15,2.29,14.88,5.71,154.46,530.55,19.15,-177.94,6.51,0.89
198.2,2.3,14.97,5.09,154.9,530.23,19.15,-177.61,6.88,0.94
198.25,2.31,15.01,4.36,152.01,528.76,19.19,-176.92,8.68,1.18
198.3,2.31,15.02,3.69,148.91,526.8,19.19,-176.11,11.31,1.54
198.35,2.31,15.03,3.01,148.02,525.11,19.15,-175.54,13.2,1.8
198.4,2.31,15.04,2.54,147.8,523.58,19.19,-175.4,13.3,1.82
198.45,2.31,15.03,2.51,147.35,522.74,19.19,-175.67,11.7,1.6
198.5,2.31,15.05,2.61,147.13,525.06,19.19,-176.12,9,1.23
198.55,2.31,15.13,3.02,147.13,530.56,19.19,-176.52,7.54,1.03
198.6,2.31,15.25,3.33,147.13,545.73,19.19,-176.78,7.71,1.05
198.65,2.31,15.34,3.47,147.13,559.46,19.15,-177,9.05,1.24
198.7,2.3,15.39,3.36,146.91,577.84,19.19,-177.3,10.15,1.39
198.75,2.29,15.42,3.17,146.91,590.86,19.19,-177.69,10.24,1.4
198.8,2.28,15.43,3.71,146.91,602.14,19.19,-178.02,9.68,1.32
198.85,2.28,15.42,4.57,146.69,596,19.19,-178.13,9.18,1.25
198.9,2.28,15.4,5.66,146.69,572.82,19.19,-178.01,9.77,1.33
198.95,2.28,15.38,6.45,146.69,535.36,19.19,-177.87,11.59,1.58
199,2.28,15.38,7.02,146.69,502.64,19.19,-177.92,14.27,1.95
199.05,2.29,15.36,7.69,146.69,486.6,19.19,-178.28,16.37,2.23
199.1,2.29,15.33,8.34,146.46,487.05,19.19,-178.8,17.13,2.34
199.15,2.3,15.31,9.41,146.46,509.33,19.19,-179.24,16.3,2.22
199.2,2.3,15.29,10.55,146.24,539.68,19.19,-179.32,14.69,2.01
199.25,2.3,15.27,11.59,146.24,576.2,19.19,-178.88,12.8,1.75
199.3,2.31,15.23,11.63,146.24,590.17,19.19,-177.84,11.1,1.52
199.35,2.32,15.15,11.24,146.02,589.27,19.19,-176.22,9.18,1.25
199.4,2.34,15.05,10.77,146.02,575.29,19.19,-174.2,7.46,1.02
199.45,2.34,14.96,10.4,146.02,563.11,19.19,-172.2,5.93,0.81
199.5,2.34,14.92,10.04,146.02,549.28,19.19,-170.69,5.68,0.78
199.55,2.34,14.93,9.09,146.02,533.68,19.19,-169.99,6.92,0.94
199.6,2.33,14.97,8.23,146.02,521.59,19.19,-170.11,9.72,1.33
199.65,2.33,14.99,7.06,145.8,515.86,19.19,-170.79,12.93,1.76
199.7,2.33,15.01,6.26,145.8,517.09,19.19,-171.68,15.53,2.12
199.75,2.32,15,5.66,146.02,518.99,19.19,-172.58,16.09,2.2
199.8,2.31,14.97,5.78,146.24,514.82,19.19,-173.49,15.12,2.06
199.85,2.3,14.95,6.29,146.24,512.76,19.19,-174.53,12.84,1.75
199.9,2.29,14.96,6.62,146.24,513.32,19.19,-175.78,11.39,1.55
199.95,2.29,15.03,6.78,146.02,520.62,19.19,-177.19,11.05,1.51
200,2.29,15.13,6.68,146.02,523.19,19.19,-178.55,12.49,1.7
200.05,2.28,15.21,7.49,146.02,518.16,19.19,-179.54,14.71,2.01
200.1,2.28,15.25,8.23,146.02,508.87,19.19,-179.95,16.84,2.3
200.15,2.27,15.25,8.95,146.02,505.21,19.19,-179.71,18.11,2.47
200.2,2.28,15.22,9.04,145.8,508.42,19.19,-179.07,17.99,2.46
200.25,2.28,15.2,9,145.8,514.32,19.19,-178.29,16.82,2.3
200.3,2.28,15.19,8.81,145.8,518.15,19.19,-177.56,14.76,2.01
200.35,2.28,15.2,8.16,145.8,521.3,19.19,-176.88,12.52,1.71
200.4,2.29,15.2,7.59,145.8,522.89,19.19,-176.01,10.66,1.46
200.45,2.3,15.2,7.15,146.02,522.44,19.19,-174.78,9.43,1.29
200.5,2.31,15.18,6.75,146.02,519.07,19.19,-173.15,8.82,1.2
200.55,2.32,15.13,6.18,145.8,513.9,19.19,-171.37,8.85,1.21
200.6,2.33,15.06,5.79,145.8,512.39,19.19,-169.74,9.93,1.36
200.65,2.36,14.99,5.79,145.8,508.86,19.19,-168.56,12.56,1.71
200.7,2.37,14.94,5.92,145.8,507.25,19.19,-167.99,15.9,2.17
200.75,2.38,14.9,5.74,145.8,502.22,19.19,-168.15,18.09,2.47
200.8,2.39,14.88,5.53,145.8,504.3,19.19,-168.99,17.8,2.43
200.85,2.4,14.84,5.26,145.8,507.3,19.19,-170.26,15.58,2.13
200.9,2.39,14.78,4.96,145.8,513.52,19.19,-171.61,13.08,1.79
200.95,2.38,14.72,4.44,145.8,513.57,19.19,-172.74,11.93,1.63
201,2.37,14.67,4.08,146.02,511.22,19.19,-173.5,12.2,1.67
201.05,2.37,14.66,3.9,146.02,501.96,19.19,-173.86,13.23,1.81
201.1,2.37,14.67,4.4,146.02,494.04,19.19,-173.91,13.49,1.84
201.15,2.36,14.7,5.06,146.24,486,19.19,-173.79,12.54,1.71
201.2,2.35,14.74,6.09,146.24,483.21,19.19,-173.74,11.01,1.5
201.25,2.34,14.78,7.03,146.24,486.24,19.19,-173.93,9.71,1.33
201.3,2.34,14.8,7.82,146.24,495.89,19.23,-174.47,8.94,1.22
201.35,2.34,14.79,8.57,146.24,506.83,19.19,-175.23,9.13,1.25
201.4,2.35,14.76,9.08,146.24,511.34,19.19,-175.9,9.82,1.34
201.45,2.36,14.74,9.73,146.02,509.83,19.23,-176.11,10.59,1.45
201.5,2.37,14.74,9.76,146.02,507.44,19.23,-175.69,10.48,1.43
201.55,2.37,14.78,9.7,146.02,510.65,19.23,-174.93,9.21,1.26
201.6,2.38,14.87,8.89,146.24,516.22,19.19,-174.26,7.14,0.97
201.65,2.38,15.01,8.52,146.24,518.17,19.19,-174.21,4.67,0.64
201.7,2.37,15.15,7.68,146.02,513.28,19.19,-174.91,2.76,0.38
201.75,2.38,15.25,7.24,145.58,503.29,19.23,-176.25,1.49,0.2
201.8,2.38,15.27,6.58,145.35,494.71,19.23,-177.9,1.05,0.14
201.85,2.37,15.28,6.57,145.35,488.4,19.23,-179.56,1.51,0.21
201.9,2.38,15.35,6.83,145.13,485.62,19.19,-181.01,2.91,0.4
201.95,2.37,15.48,7.08,145.13,485.41,19.23,-182.15,5.08,0.69
202,2.37,15.61,7.38,144.91,487.81,19.23,-182.89,7.4,1.01
202.05,2.36,15.7,7.49,144.69,491.44,19.19,-183.09,9.3,1.27
202.1,2.35,15.74,7.78,144.69,492.05,19.23,-182.52,9.94,1.36
202.15,2.34,15.75,7.45,144.69,488.9,19.19,-180.95,9.25,1.26
202.2,2.33,15.7,7.25,144.69,484.39,19.19,-178.41,7.64,1.04
202.25,2.33,15.63,6.74,144.69,480.66,19.19,-175.18,6.78,0.93
202.3,2.32,15.54,6.6,144.69,478.81,19.23,-171.82,7.48,1.02
202.35,2.32,15.46,6.07,144.69,479.09,19.23,-168.82,9.85,1.34
202.4,2.31,15.37,5.53,144.69,483.98,19.23,-166.66,11.87,1.62
202.45,2.3,15.29,4.92,144.69,495.42,19.23,-165.45,12.34,1.68
202.5,2.29,15.19,4.29,144.69,511.08,19.19,-165.13,10.44,1.43
202.55,2.3,15.07,3.84,144.69,525.1,19.23,-165.48,7.56,1.03
202.6,2.3,14.95,3.43,144.69,534.04,19.23,-166.38,5.8,0.79
202.65,2.3,14.85,3.45,144.91,537.83,19.19,-167.81,7.07,0.97
202.7,2.3,14.79,3.58,144.91,539.37,19.23,-169.73,10.77,1.47
202.75,2.29,14.75,4.01,144.91,539.84,19.23,-171.92,15.17,2.07
202.8,2.29,14.75,4.32,145.13,539.64,19.23,-174.05,17.79,2.43
202.85,2.29,14.76,4.66,145.13,539.5,19.23,-175.68,17.99,2.46
202.9,2.29,14.79,4.8,145.13,539.03,19.23,-176.46,16.16,2.21
202.95,2.29,14.83,4.89,145.35,538.31,19.23,-176.3,13.43,1.83
203,2.29,14.88,5.14,145.58,537.27,19.23,-175.37,11.32,1.55
203.05,2.29,14.95,5.41,145.8,536.11,19.23,-174.08,9.75,1.33
203.1,2.3,15.03,5.71,146.02,535.68,19.23,-172.88,9.01,1.23
203.15,2.31,15.09,5.82,146.24,535.96,19.23,-172.22,8.55,1.17
203.2,2.32,15.13,5.71,146.46,537.33,19.23,-172.21,8.31,1.13
203.25,2.33,15.12,5.31,146.69,539.06,19.23,-172.71,8.17,1.12
203.3,2.34,15.08,4.8,146.69,541.48,19.23,-173.3,8.1,1.11
203.35,2.35,15,4.42,146.69,544.11,19.23,-173.68,8.05,1.1
203.4,2.35,14.91,4.65,146.69,546.92,19.23,-173.58,8.43,1.15
203.45,2.36,14.83,5.41,146.69,549.21,19.23,-172.89,9.5,1.3
203.5,2.38,14.76,6.41,146.69,550.42,19.23,-171.51,11.19,1.53
203.55,2.39,14.7,7.17,146.69,550.53,19.23,-169.68,12.14,1.66
203.6,2.4,14.65,7.52,146.69,549.79,19.23,-168.02,12.06,1.65
203.65,2.4,14.61,7.54,146.69,545.66,19.23,-167.3,10.84,1.48
203.7,2.39,14.61,7.41,146.69,541.09,19.23,-167.91,9.78,1.33
203.75,2.38,14.65,7.39,146.91,532.35,19.23,-169.65,8.92,1.22
203.8,2.38,14.73,7.56,146.91,527.49,19.23,-171.81,8.54,1.17
203.85,2.37,14.83,7.59,146.91,524.17,19.23,-173.59,8.29,1.13
203.9,2.35,14.9,7.23,146.91,528.73,19.23,-174.53,8.17,1.12
203.95,2.33,14.9,6.76,146.91,533.78,19.23,-174.66,8.09,1.1
204,2.32,14.88,6.6,146.91,538.9,19.23,-174.3,8.45,1.15
204.05,2.31,14.94,6.67,146.91,541.34,19.23,-173.85,9.31,1.27
204.1,2.3,15.13,7.05,146.91,543.85,19.23,-173.48,10.95,1.49
204.15,2.3,15.43,7.55,146.91,546.24,19.23,-173.33,12.65,1.73
204.2,2.29,15.7,8.72,147.13,548.22,19.23,-173.44,13.72,1.87
204.25,2.3,15.87,10.25,147.13,549.09,19.23,-173.94,13.68,1.87
204.3,2.3,15.88,11.8,147.8,549.06,19.23,-174.78,13.08,1.79
204.35,2.3,15.8,13.21,147.8,548.23,19.23,-175.72,12.95,1.77
204.4,2.3,15.66,14.2,147.13,547.06,19.23,-176.36,13.41,1.83
204.45,2.31,15.52,15.08,146.69,545.66,19.23,-176.28,13.47,1.84
204.5,2.31,15.36,15.66,146.69,544.34,19.23,-175.43,12.78,1.74
204.55,2.29,15.2,15.95,146.69,543.6,19.23,-174.09,11.65,1.59
204.6,2.28,15.06,16.12,146.69,543.19,19.23,-172.74,11.49,1.57
204.65,2.27,14.97,16.01,146.91,543.36,19.23,-171.55,12.43,1.7
204.7,2.27,14.94,15.63,146.69,543.71,19.23,-170.39,14.38,1.96
204.75,2.28,14.94,15.53,146.46,544.61,19.23,-169.03,16.16,2.21
204.8,2.28,14.94,15.23,146.24,545.47,19.23,-167.48,16.91,2.31
204.85,2.29,14.94,15.35,146.24,546.22,19.23,-166.12,15.61,2.13
204.9,2.29,14.93,15.12,146.24,546.94,19.23,-165.39,13.3,1.82
204.95,2.3,14.92,15.09,146.24,548.03,19.23,-165.6,10.98,1.5
205,2.31,14.91,14.64,146.24,549.99,19.23,-166.75,9.66,1.32
205.05,2.32,14.92,14.15,146.24,551.81,19.23,-168.58,8.93,1.22
205.1,2.33,14.94,13.56,145.88,556.16,19.23,-170.78,8.52,1.16
205.15,2.34,14.96,13.34,146.02,565.79,19.23,-172.9,8.49,1.16
205.2,2.35,14.97,12.98,146.02,582.39,19.23,-174.67,9.2,1.26
205.25,2.34,14.98,11.66,146.02,607.04,19.23,-176.02,10.54,1.44
205.3,2.32,14.95,10.13,145.8,629.09,19.23,-177.09,12.35,1.69
205.35,2.31,14.92,8.56,145.58,644.22,19.23,-178.09,13.78,1.88
205.4,2.3,14.9,7.94,145.58,646.46,19.23,-179.06,14.83,2.02
205.45,2.29,14.92,7.3,145.58,644.54,19.23,-179.93,15.32,2.09
205.5,2.29,14.94,7.05,145.58,644.4,19.27,-180.54,16.03,2.19
205.55,2.3,14.97,7.07,145.58,648.79,19.23,-180.84,17.67,2.41
205.6,2.3,14.98,7.42,145.58,654.44,19.23,-180.99,20.14,2.75
205.65,2.3,14.96,7.9,145.8,658.65,19.27,-181.16,22.16,3.02
205.7,2.31,14.91,8.46,146.24,660.22,19.27,-181.47,22.26,3.04
205.75,2.33,14.82,9.27,146.69,661.17,19.27,-181.78,20.09,2.74
205.8,2.33,14.7,10.15,147.35,661.28,19.27,-181.84,16.07,2.19
205.85,2.34,14.56,10.88,147.57,661.29,19.27,-181.33,11.43,1.56
205.9,2.35,14.4,11.41,147.57,660.71,19.27,-180.12,7.1,0.97
205.95,2.35,14.25,11.66,147.57,659.8,19.23,-178.3,4.11,0.56
206,2.35,14.11,11.61,147.57,658.3,19.23,-176.17,2.84,0.39
206.05,2.35,14,11.45,147.57,656.62,19.27,-174.1,3.19,0.44
206.1,2.34,13.91,11.21,147.57,654.79,19.23,-172.4,4.61,0.63
206.15,2.34,13.87,11.13,147.57,647.68,19.27,-171.22,5.96,0.81
206.2,2.33,13.84,10.87,147.57,634.69,19.23,-170.62,6.91,0.94
206.25,2.33,13.83,10.4,147.35,620.08,19.27,-170.6,7.37,1.01
206.3,2.33,13.83,9.65,147.35,609.56,19.27,-171.17,7.66,1.05
206.35,2.34,13.83,9.01,147.35,607.53,19.23,-172.19,7.81,1.07
206.4,2.34,13.83,8.73,147.35,610.82,19.23,-173.4,7.49,1.02
206.45,2.33,13.82,8.75,147.35,616.87,19.27,-174.48,6.46,0.88
206.5,2.32,13.81,8.7,147.35,627.54,19.27,-175.08,4.59,0.63
206.55,2.32,13.8,8.49,147.35,636.88,19.27,-175.06,2.81,0.38
206.6,2.31,13.8,7.84,147.35,647.68,19.27,-174.43,1.48,0.2
206.65,2.31,13.8,7.27,147.13,654.31,19.27,-173.52,0.86,0.12
206.7,2.31,13.82,7.02,147.13,664.2,19.27,-172.64,1.07,0.15
206.75,2.31,13.88,7.46,147.35,679.5,19.27,-172.08,1.59,0.22
206.8,2.31,13.98,8.3,147.57,698.94,19.27,-171.87,2.53,0.35
206.85,2.3,14.13,9.15,147.8,718.29,19.27,-171.92,3.02,0.41
206.9,2.31,14.31,9.89,148.02,732.25,19.27,-172.08,3.31,0.45
206.95,2.32,14.45,10.21,148.24,740.51,19.27,-172.27,3.47,0.47
207,2.33,14.53,10.42,148.46,744.15,19.27,-172.53,3.76,0.51
207.05,2.34,14.5,10.53,148.68,745.33,19.27,-172.91,4.65,0.63
207.1,2.35,14.42,10.99,148.91,745.3,19.27,-173.37,6.28,0.86
207.15,2.35,14.29,11.3,148.91,742.13,19.27,-173.81,8.99,1.23
207.2,2.34,14.17,11.66,149.13,735.28,19.27,-174.06,12.45,1.7
207.25,2.34,14.06,11.79,149.57,722.68,19.27,-174.07,15.49,2.11
207.3,2.35,13.96,11.69,149.79,709.19,19.27,-173.93,17.59,2.4
207.35,2.35,13.89,11.3,150.24,696.98,19.27,-173.81,18.82,2.57
207.4,2.35,13.82,10.8,150.46,689.43,19.27,-173.84,20.28,2.77
207.45,2.34,13.76,10.42,150.68,684.88,19.27,-174.08,21.62,2.95
207.5,2.33,13.68,10.24,151.13,681.86,19.27,-174.43,22.18,3.03
207.55,2.31,13.59,10.53,151.35,679.35,19.27,-174.72,21.36,2.92
207.6,2.3,13.51,10.76,151.57,676.64,19.27,-174.7,18.91,2.58
207.65,2.29,13.48,11.06,152.01,673.6,19.27,-174.31,15.85,2.16
207.7,2.29,13.52,11.16,152.24,670.65,19.27,-173.65,12.75,1.74
207.75,2.29,13.63,11.44,152.46,667.65,19.27,-173,10.72,1.46
207.8,2.3,13.87,11.72,152.46,665.26,19.27,-172.61,9.5,1.3
207.85,2.3,14.22,11.83,152.46,663.18,19.27,-172.61,8.84,1.21
207.9,2.31,14.72,11.91,152.46,661.69,19.27,-173.07,8.47,1.16
207.95,2.33,15.34,12.35,152.46,660.57,19.27,-174.01,8.46,1.15
208,2.33,16.04,12.85,153.35,660.25,19.27,-175.37,8.99,1.23
208.05,2.33,16.7,13.04,154.68,660.77,19.27,-176.98,10.29,1.4
208.1,2.32,17.03,12.98,155.57,662.2,19.27,-178.61,11.86,1.62
208.15,2.32,16.87,12.4,154.9,671.19,19.27,-180.06,12.63,1.72
208.2,2.31,16.23,12.08,154.46,688.48,19.27,-181.31,12.1,1.65
208.25,2.31,15.45,11.5,154.23,713.34,19.27,-182.43,11.15,1.52
208.3,2.3,14.77,11.31,153.79,733.36,19.27,-183.5,11.25,1.54
208.35,2.29,14.3,10.96,153.12,743.34,19.27,-184.5,13.28,1.81
208.4,2.29,13.98,10.26,152.46,743.94,19.27,-185.34,16.31,2.23
208.45,2.29,13.8,9.44,151.13,741.26,19.27,-185.87,19.32,2.64
208.5,2.29,13.65,8.74,148.91,740.04,19.27,-186.03,21.13,2.88
208.55,2.3,13.54,8.24,147.57,740.26,19.27,-185.84,21.49,2.93
208.6,2.3,13.45,7.8,147.35,741.46,19.27,-185.4,20.52,2.8
208.65,2.3,13.41,7.61,147.13,743.34,19.27,-184.84,19,2.59
208.7,2.31,13.43,7.68,147.13,745.56,19.27,-184.27,17.71,2.42
208.75,2.3,13.53,7.86,147.13,747.38,19.27,-183.67,16.94,2.31
208.8,2.29,13.66,8.31,146.91,748.59,19.27,-182.99,16.93,2.31
208.85,2.28,13.78,9.03,146.91,748.99,19.27,-182.19,17.57,2.4
208.9,2.27,13.82,10.67,146.69,748.92,19.27,-181.33,18.3,2.5
208.95,2.27,13.73,11.94,146.69,748.38,19.27,-180.67,17.98,2.45
209,2.26,13.56,13.12,146.69,747.46,19.27,-180.54,16.46,2.25
209.05,2.26,13.71,13.81,146.69,744.97,19.27,-181.21,14.89,2.03
209.1,2.27,13.97,14.59,146.46,739.08,19.27,-182.58,14.47,1.98
209.15,2.27,14.01,15.08,146.46,727.61,19.27,-184.3,15.47,2.11
209.2,2.27,13.7,15.53,146.46,713.14,19.27,-185.84,17.19,2.35
209.25,2.27,13.29,15.92,146.46,700.15,19.27,-186.89,19.33,2.64
209.3,2.27,13.12,16.09,146.24,691.66,19.27,-187.43,21.1,2.88
209.35,2.28,12.97,15.8,146.24,684.76,19.27,-187.52,22.49,3.07
209.4,2.29,12.92,15.38,146.46,676.08,19.27,-187.22,23.12,3.16
209.45,2.3,12.93,15.84,146.24,667.17,19.27,-186.42,23.52,3.21
209.5,2.31,13.02,16.44,146.24,660.25,19.27,-185.13,23.13,3.16
209.55,2.32,13.15,17.06,146.24,663.88,19.27,-183.51,22.33,3.05
209.6,2.33,13.31,17.5,146.24,672.43,19.27,-182.04,21.29,2.91
209.65,2.34,13.47,18.31,146.46,687.46,19.27,-181.17,20.72,2.83
209.7,2.35,13.61,18.96,146.46,698.98,19.27,-181.11,20.2,2.76
209.75,2.35,13.75,19.26,146.46,707.49,19.31,-181.67,19.59,2.67
209.8,2.35,13.91,19.24,146.46,712.49,19.27,-182.52,19.56,2.67
209.85,2.35,14.07,19.1,146.69,714.6,19.27,-183.25,20.43,2.79
209.9,2.35,14.17,18.27,146.46,717.22,19.31,-183.6,21.8,2.98
209.95,2.34,14.16,16.87,146.46,717.96,19.31,-183.35,22.65,3.09
210,2.33,14.03,15.63,146.46,717.44,19.31,-182.49,22.09,3.02
210.05,2.31,13.82,14.7,146.46,714.88,19.31,-181.16,19.95,2.72
210.1,2.3,13.63,13.47,146.69,712.26,19.31,-179.76,16.61,2.27
210.15,2.3,13.48,12.03,147.13,708.23,19.27,-178.66,13.31,1.82
210.2,2.3,13.36,10.5,146.46,705.3,19.31,-178.14,10.98,1.5
210.25,2.3,13.27,9.51,145.35,701.91,19.27,-178.24,9.66,1.32
210.3,2.3,13.2,8.8,145.58,702.24,19.31,-178.9,8.93,1.22
210.35,2.3,13.15,9.06,145.8,704.63,19.27,-179.92,8.52,1.16
210.4,2.31,13.1,9.57,146.02,707.98,19.31,-181.14,8.29,1.13
210.45,2.32,13.05,10.13,146.24,707.52,19.27,-182.27,8.16,1.11
210.5,2.33,13.02,10.14,146.46,705.3,19.27,-183.11,8.09,1.1
210.55,2.34,13.01,9.85,146.46,702.56,19.31,-183.51,8.05,1.1
210.6,2.35,13.04,9.8,146.46,702.37,19.31,-183.48,8.03,1.1
210.65,2.36,13.11,9.53,146.24,698.79,19.27,-183.09,8.02,1.09
210.7,2.36,13.22,9.87,146.02,694.03,19.31,-182.49,8.01,1.09
210.75,2.37,13.38,10.08,145.8,687.96,19.31,-181.85,8.21,1.12
210.8,2.37,13.57,10.19,145.58,679.6,19.31,-181.36,9.04,1.23
210.85,2.37,13.82,9.25,145.35,665.71,19.31,-181.03,10.65,1.45
210.9,2.36,14.07,8.49,145.35,645.06,19.31,-180.73,12.54,1.71
210.95,2.35,14.29,7.95,145.13,621.55,19.31,-180.11,14.04,1.92
211,2.34,14.39,8.09,144.91,601.32,19.31,-179.1,14.92,2.04
211.05,2.33,14.4,8.21,144.69,586.38,19.31,-177.87,15.39,2.1
211.1,2.33,14.33,8.46,144.69,578.54,19.31,-176.95,15.66,2.14
211.15,2.32,14.23,9.13,144.69,573.18,19.31,-176.69,15.81,2.16
211.2,2.32,14.1,9.72,144.69,569.95,19.31,-177.09,15.89,2.17
211.25,2.31,13.95,9.97,144.69,567.63,19.31,-177.89,16.34,2.23
211.3,2.3,13.76,9.74,144.91,565.91,19.31,-178.78,17.45,2.38
211.35,2.29,13.57,9.34,144.91,564.51,19.31,-179.62,19.36,2.64
211.4,2.29,13.41,8.82,144.91,563.68,19.31,-180.28,21.16,2.89
211.45,2.28,13.28,8.23,144.91,563.24,19.31,-180.55,22.3,3.04
211.5,2.28,13.2,8.01,144.91,568.39,19.31,-180.17,21.89,2.99
211.55,2.29,13.15,8.25,144.91,574.73,19.31,-178.97,19.84,2.71
211.6,2.29,13.14,9.05,144.91,582.22,19.31,-177.16,16.55,2.26
211.65,2.29,13.14,9.26,145.35,590.19,19.31,-175.2,13.48,1.84
211.7,2.29,13.12,9.46,145.8,598.08,19.31,-173.71,12.01,1.64
211.75,2.29,13.1,9.14,146.24,605.85,19.31,-173.09,12.3,1.68
211.8,2.29,13.07,9.12,146.46,602.99,19.31,-173.59,13.46,1.84
211.85,2.29,13.06,9.34,146.69,592.77,19.31,-175.11,14.55,1.99
211.9,2.29,13.06,9.82,146.69,579.35,19.31,-177.33,15.2,2.07
211.95,2.3,13.05,11.26,146.69,569.22,19.31,-179.54,14.95,2.04
212,2.31,13.04,12.81,146.91,564.31,19.31,-181.18,13.83,1.89
212.05,2.31,13.03,14.85,147.13,561.11,19.31,-181.85,11.96,1.63
212.1,2.32,13.04,14.85,147.57,559.48,19.31,-181.74,10.36,1.41
212.15,2.31,13.08,13.81,147.8,558.52,19.31,-181.25,9.26,1.26
212.2,2.31,13.14,11.86,147.8,557.8,19.31,-180.88,8.72,1.19
212.25,2.31,13.23,11.55,147.8,556.46,19.31,-180.82,8.4,1.15
212.3,2.31,13.34,11.53,147.8,554.85,19.31,-180.99,8.22,1.12
