Depth,Den,Cal,SP,Res,Ng
168.3,2.27,144.13,-385.54,14.46,12.7
168.35,2.28,144.15,-387.5,14.78,12.22
168.4,2.29,144.19,-389.85,15.22,11.78
168.45,2.29,144.25,-392.27,15.85,11.2
168.5,2.3,144.31,-394.29,16.58,10.8
168.55,2.32,144.51,-395.46,17.33,10.4
168.6,2.33,145.01,-395.55,17.94,10.84
168.65,2.36,146.14,-394.61,18.34,11.45
168.7,2.37,147.66,-392.75,18.5,12.86
168.75,2.4,149.44,-390.5,18.45,13.66
168.8,2.41,151.04,-388.48,18.18,14.5
168.85,2.42,152.52,-387.64,17.67,15.23
168.9,2.42,153.76,-388.32,17.01,16.15
168.95,2.42,154.75,-390.23,16.35,17.48
169,2.41,155.42,-392.29,15.76,18.33
169.05,2.41,155.84,-393.68,15.25,19.16
169.1,2.4,156.06,-393.96,14.72,19.3
169.15,2.38,156.09,-393.43,14.14,19.49
169.2,2.37,155.92,-392.3,13.56,19.56
169.25,2.36,155.5,-390.81,13.08,19.41
169.3,2.35,154.97,-388.79,12.78,18.99
169.35,2.34,154.52,-386.21,12.68,18.28
169.4,2.34,154.19,-383.09,12.81,17.86
169.45,2.33,153.94,-379.92,13.08,17.43
169.5,2.33,153.69,-377.46,13.5,16.66
169.55,2.32,153.46,-376.52,14,15.82
169.6,2.32,153.18,-377.55,14.63,14.7
169.65,2.32,152.81,-380.16,15.27,13.9
169.7,2.33,152.33,-383.45,15.82,13.12
169.75,2.34,151.67,-386.35,16.16,12.4
169.8,2.36,150.72,-388.53,16.35,11.91
169.85,2.36,149.56,-390.07,16.45,11.46
169.9,2.37,148.6,-391.38,16.6,11.07
169.95,2.38,148.09,-392.67,16.68,10.71
170,2.38,147.92,-394.1,16.63,10.36
170.05,2.38,147.3,-395.74,16.35,10.41
170.1,2.39,145.76,-397.48,15.91,10.55
170.15,2.4,143.41,-399.17,15.44,10.99
170.2,2.41,141.02,-400.47,15.1,11.71
170.25,2.4,139.27,-401.27,15.12,12.54
170.3,2.39,138.22,-401.38,15.41,13.65
170.35,2.38,137.71,-400.82,15.85,15.24
170.4,2.37,137.48,-399.46,16.24,16.98
170.45,2.37,137.51,-397.43,16.5,18.44
170.5,2.37,137.61,-394.84,16.56,19.08
170.55,2.37,137.72,-392.36,16.46,19.51
170.6,2.38,137.77,-390.5,16.29,19.72
170.65,2.37,137.8,-389.84,16.23,19.85
170.7,2.37,137.77,-390.14,16.4,19.71
170.75,2.37,137.59,-390.9,16.94,19.31
170.8,2.37,137.19,-391.25,17.91,18.81
170.85,2.38,136.45,-390.75,19.25,18.22
170.9,2.38,135.42,-389.44,20.55,17.81
170.95,2.38,134.13,-387.74,21.48,17.61
171,2.38,132.96,-386.13,21.83,17.28
171.05,2.37,132.19,-384.78,21.76,16.98
171.1,2.37,132.16,-383.74,21.5,16.45
171.15,2.35,132.85,-382.96,21.21,16.49
171.2,2.35,133.96,-382.57,21.13,16.59
171.25,2.34,135.17,-382.67,21.21,16.62
171.3,2.35,136.26,-383.28,21.49,16.44
171.35,2.35,137.3,-384.19,21.63,16.61
171.4,2.36,138.3,-385.16,21.54,17.21
171.45,2.37,139.25,-386.08,21.1,17.96
171.5,2.38,140.08,-386.97,20.47,18.64
171.55,2.38,140.93,-387.96,19.84,19.12
171.6,2.38,141.76,-389.11,19.45,19.15
171.65,2.37,142.27,-390.4,19.37,18.65
171.7,2.36,141.91,-391.67,19.56,17.96
171.75,2.35,140.74,-392.66,19.81,17.72
171.8,2.34,139.01,-393.11,19.95,17.74
171.85,2.34,137.04,-392.91,19.84,18.09
171.9,2.34,134.7,-392.12,19.53,18.37
171.95,2.33,132.1,-391.14,19.25,18.69
172,2.33,129.59,-390.32,19.23,18.61
172.05,2.31,127.72,-390.03,19.53,18.46
172.1,2.31,126.76,-390.11,19.99,18.21
172.15,2.3,126.73,-390.1,20.5,18.14
172.2,2.3,127.33,-389.44,21.06,18.07
172.25,2.3,128.29,-387.67,21.68,18.04
172.3,2.31,129.41,-384.96,22.31,18.02
172.35,2.32,130.54,-381.73,22.88,18.21
172.4,2.32,131.48,-378.77,23.35,18.05
172.45,2.32,132.16,-376.47,23.73,17.85
172.5,2.33,132.62,-375,23.97,17.18
172.55,2.33,133.07,-374.13,23.92,16.81
172.6,2.33,133.74,-373.75,23.54,16.6
172.65,2.34,134.59,-373.84,23.03,16.28
172.7,2.33,135.16,-374.41,22.5,15.98
172.75,2.34,134.95,-375.48,21.91,15.05
172.8,2.34,134.09,-377.03,21.09,14.41
172.85,2.34,133.12,-379.19,20.12,13.09
172.9,2.33,132.48,-381.84,19.2,12.1
172.95,2.31,132.16,-384.82,18.48,11.04
173,2.31,132.02,-387.45,17.95,10.83
173.05,2.32,131.92,-389.33,17.61,10.97
173.1,2.31,131.87,-390.13,17.6,11.36
173.15,2.31,131.85,-390.01,18.12,12.07
173.2,2.3,131.83,-389.03,19.07,12.69
173.25,2.3,131.82,-387.28,20.17,13.15
173.3,2.29,131.82,-384.7,21.2,13.57
173.35,2.28,131.81,-381.33,22.07,13.94
173.4,2.27,131.81,-377.48,22.78,15.3
173.45,2.26,131.81,-373.51,23.23,16.65
173.5,2.26,131.81,-370.1,23.38,18.19
173.55,2.27,131.81,-367.73,23.17,18.97
173.6,2.27,131.81,-366.95,22.71,19.43
173.65,2.27,131.81,-367.62,22.17,19.48
173.7,2.27,131.77,-369.13,21.75,19.58
173.75,2.27,131.71,-370.29,21.61,19.61
173.8,2.26,131.65,-370.06,21.77,19.24
173.85,2.26,131.63,-368.07,22.15,18.57
173.9,2.25,131.61,-364.64,22.47,17.76
173.95,2.25,131.6,-360.78,22.51,17.27
174,2.24,131.6,-357.35,22.15,16.81
174.05,2.24,131.59,-355.12,21.53,15.81
174.1,2.24,131.59,-354.11,20.92,14.92
174.15,2.24,131.59,-354.18,20.6,13.95
174.2,2.24,131.59,-354.88,20.76,13.17
174.25,2.24,131.59,-356.02,21.28,12.42
174.3,2.25,131.59,-357.51,21.89,11.72
174.35,2.25,131.59,-359.42,22.29,11.43
174.4,2.27,131.59,-361.77,22.48,11.23
174.45,2.27,131.59,-364.22,22.65,11.13
174.5,2.28,131.59,-366.34,23.02,11.07
174.55,2.28,131.59,-367.55,23.79,11.04
174.6,2.28,131.59,-367.71,24.99,11.02
174.65,2.28,131.59,-366.87,26.43,11.01
174.7,2.28,131.59,-365.53,27.76,11.21
174.75,2.29,131.59,-364.11,28.72,11.84
174.8,2.29,131.59,-363.14,29.22,12.61
174.85,2.3,131.59,-362.92,29.49,13.89
174.9,2.3,131.59,-363.47,29.81,14.5
174.95,2.31,131.59,-364.5,30.36,15.08
175,2.31,131.59,-365.46,30.98,14.52
175.05,2.32,131.63,-366,31.57,14.12
175.1,2.32,131.69,-365.84,32.02,13.93
175.15,2.32,131.75,-364.95,32.3,14.41
175.2,2.33,131.77,-363.29,32.29,15.07
175.25,2.33,131.79,-360.92,32.05,15.3
175.3,2.34,131.8,-358.14,31.72,15.47
175.35,2.34,131.85,-355.46,31.53,15.55
175.4,2.35,131.9,-353.61,31.51,15.81
175.45,2.35,132.1,-353.3,31.71,15.87
175.5,2.35,132.6,-354.72,32.02,15.54
175.55,2.36,133.63,-357.6,32.33,15.28
175.6,2.36,134.92,-360.83,32.44,14.96
175.65,2.36,136.05,-363.38,32.24,15.45
175.7,2.36,136.76,-364.32,31.71,15.88
175.75,2.36,137.31,-363.62,30.93,16.27
175.8,2.36,137.91,-361.66,30.05,16.23
175.85,2.36,138.81,-359.39,29.23,16.1
175.9,2.37,139.92,-357.65,28.48,16.07
175.95,2.37,141.12,-357.14,27.75,16.03
176,2.36,142.12,-357.97,27.02,16.02
176.05,2.35,142.83,-359.62,26.35,16.21
176.1,2.35,143.25,-361.1,25.92,16.45
176.15,2.34,143.21,-361.52,25.9,16.93
176.2,2.34,142.58,-360.81,26.39,17.48
176.25,2.33,141.47,-359.52,27.27,18.08
176.3,2.33,140.36,-358.54,28.2,18.31
176.35,2.32,139.29,-358.24,28.88,17.88
176.4,2.32,138.14,-358.32,29.1,17.24
176.45,2.33,136.8,-358.16,28.88,16.82
176.5,2.33,135.64,-357.24,28.35,16.81
176.55,2.34,134.82,-355.75,27.87,17.13
176.6,2.34,134.38,-354.06,27.7,16.99
176.65,2.34,134.13,-352.69,27.98,16.82
176.7,2.34,134,-351.71,28.52,15.76
176.75,2.34,133.92,-350.93,29.1,14.72
176.8,2.34,133.79,-349.86,29.52,13.5
176.85,2.35,133.61,-348.2,29.64,12.64
176.9,2.35,133.41,-345.79,29.36,12.03
176.95,2.36,133.25,-342.88,28.71,11.53
177,2.37,133.14,-339.67,27.91,11.51
177.05,2.36,132.99,-336.66,27.25,11.61
177.1,2.36,132.85,-334.17,26.98,11.62
177.15,2.35,132.66,-332.75,27.04,11.45
177.2,2.35,132.5,-332.39,27.27,11.21
177.25,2.36,132.39,-333.01,27.38,11.53
177.3,2.37,132.38,-334.19,27.31,11.95
177.35,2.39,132.49,-336.13,27.12,12.7
177.4,2.4,132.6,-338.84,26.99,13.73
177.45,2.4,132.55,-342.62,26.89,14.89
177.5,2.4,132.25,-347,26.8,16.12
177.55,2.39,131.87,-351.61,26.72,16.8
177.6,2.39,131.6,-355.57,26.79,17.19
177.65,2.38,131.47,-358.47,27.12,17.6
177.7,2.38,131.44,-360.03,27.65,17.96
177.75,2.38,131.36,-360.58,28.13,18.51
177.8,2.37,131.29,-360.72,28.25,18.69
177.85,2.36,131.21,-361.23,27.86,18.64
177.9,2.35,131.18,-362.57,27.21,18.27
177.95,2.33,131.16,-364.68,26.54,17.78
178,2.32,131.15,-366.88,26,17.21
178.05,2.31,131.19,-368.08,25.51,16.8
178.1,2.3,131.25,-367.53,25.09,16
178.15,2.28,131.31,-365.12,24.85,15.56
178.2,2.27,131.33,-361.55,24.82,15.11
178.25,2.26,131.35,-357.72,24.95,15.53
178.3,2.25,131.45,-354.44,25.07,15.93
178.35,2.24,131.74,-352.07,25.16,16.29
178.4,2.24,132.17,-350.66,25.24,16.24
178.45,2.23,132.63,-349.98,25.46,16.11
178.5,2.23,132.94,-349.76,25.82,16.07
178.55,2.22,133.13,-349.86,26.33,16.04
178.6,2.22,133.24,-350.4,26.73,16.02
178.65,2.22,133.3,-351.69,26.94,16.21
178.7,2.22,133.33,-353.96,26.8,16.45
178.75,2.23,133.35,-357.23,26.56,16.93
178.8,2.23,133.36,-361.1,26.36,17.28
178.85,2.23,133.36,-365.06,26.32,17.24
178.9,2.24,133.37,-368.34,26.35,16.7
178.95,2.24,133.37,-370.48,26.26,15.99
179,2.25,133.37,-371.26,26.09,15.54
179.05,2.26,133.37,-371.13,25.83,15.31
179.1,2.27,133.37,-370.62,25.53,14.77
179.15,2.27,133.37,-370.16,25.12,14.42
179.2,2.28,133.37,-369.69,24.79,14.04
179.25,2.29,133.37,-369,24.72,14.49
179.3,2.3,133.42,-368,24.97,14.91
179.35,2.31,133.47,-366.88,25.5,15.48
179.4,2.33,133.49,-366.13,26.21,15.68
179.45,2.33,133.46,-365.97,27.02,15.83
179.5,2.33,133.41,-366.54,27.57,16.1
179.55,2.33,133.4,-367.65,27.66,16.39
179.6,2.33,133.38,-369.01,27.24,16.3
179.65,2.32,133.38,-370.03,26.55,15.74
179.7,2.32,133.37,-369.99,25.81,15.01
179.75,2.32,133.37,-368.31,25.17,15.15
179.8,2.32,133.37,-364.94,24.72,15.63
179.85,2.32,133.37,-360.68,24.5,16.36
179.9,2.32,133.37,-356.65,24.5,16
179.95,2.33,133.37,-354.01,24.7,15.47
180,2.34,133.37,-353.21,25.02,14.69
180.05,2.35,133.42,-354.27,25.43,13.83
180.1,2.36,133.52,-356.57,25.81,12.91
180.15,2.38,133.77,-359.28,26.08,12.55
180.2,2.38,134.11,-361.25,26.13,12.89
180.25,2.4,134.58,-361.73,25.99,13.69
180.3,2.4,135.1,-360.42,25.77,14.72
180.35,2.4,135.79,-357.71,25.65,15.88
180.4,2.39,136.74,-354.37,25.72,16.72
180.45,2.38,137.92,-351.37,25.94,16.92
180.5,2.37,139.11,-349.38,26.32,16.93
180.55,2.36,140.02,-348.72,26.8,17.37
180.6,2.36,140.62,-349.02,27.38,17.86
180.65,2.35,141.06,-349.8,27.96,18.65
180.7,2.36,141.58,-350.54,28.4,19.3
180.75,2.35,142.22,-351.28,28.69,19.99
180.8,2.35,142.89,-352.29,28.9,19.86
180.85,2.34,143.38,-353.89,29.2,19.57
180.9,2.35,143.7,-356.22,29.6,19.09
180.95,2.35,143.86,-359.04,29.98,18.93
181,2.37,143.96,-362.05,30.24,18.6
181.05,2.37,144.01,-364.63,30.39,18.31
181.1,2.37,144.04,-366.4,30.59,18.38
181.15,2.37,144.15,-367.01,30.9,18.54
181.2,2.36,144.31,-366.67,31.26,18.38
181.25,2.35,144.58,-365.78,31.43,17.98
181.3,2.35,144.85,-364.91,31.29,17.27
181.35,2.37,145.18,-364.56,30.84,17.05
181.4,2.38,145.52,-364.89,30.21,16.87
181.45,2.38,145.92,-365.75,29.51,17.78
181.5,2.38,146.56,-366.6,28.88,18.93
181.55,2.38,147.71,-366.92,28.51,20.34
181.6,2.38,149.09,-366.26,28.43,20.86
181.65,2.38,149.95,-364.6,28.55,21.04
181.7,2.39,149.78,-362.21,28.85,20.58
181.75,2.4,148.8,-359.59,29.35,19.72
181.8,2.4,147.68,-357.08,30.02,18.66
181.85,2.4,146.55,-354.84,30.66,17.68
181.9,2.4,145.07,-352.82,31.19,16.87
181.95,2.4,143.3,-351.08,31.58,16.11
182,2.4,141.44,-349.63,31.92,15.6
182.05,2.4,139.96,-348.69,32.15,15.34
182.1,2.39,138.8,-348.4,32.31,14.59
182.15,2.38,138.01,-349.12,32.48,13.79
182.2,2.37,137.53,-350.89,32.8,12.88
182.25,2.35,137.27,-353.88,33.37,12.33
182.3,2.34,137.17,-357.54,34.11,12.44
182.35,2.33,137.19,-361.43,34.8,12.76
182.4,2.32,137.39,-364.64,35.09,13.44
182.45,2.32,137.71,-366.92,34.91,13.64
182.5,2.32,138.08,-368.03,34.34,13.82
182.55,2.32,138.34,-368.28,33.7,14.69
182.6,2.31,138.52,-367.87,33.15,15.7
182.65,2.3,138.6,-367.13,32.76,17.08
182.7,2.29,138.66,-366.14,32.52,17.16
182.75,2.28,138.68,-364.87,32.38,17.05
182.8,2.28,138.7,-363.22,32.35,16.24
182.85,2.29,138.71,-361.24,32.34,15.86
182.9,2.29,138.71,-359.28,32.17,15.82
182.95,2.3,138.72,-357.82,31.72,16.14
183,2.3,138.72,-357.3,30.95,16.59
183.05,2.31,138.72,-357.76,30.04,16.55
183.1,2.31,138.72,-358.87,29.12,17.03
183.15,2.31,138.72,-360.1,28.39,17.51
183.2,2.31,138.68,-361.08,27.96,18.11
183.25,2.32,138.62,-361.91,27.87,18.12
183.3,2.33,138.52,-363.1,27.97,18.05
183.35,2.35,138.35,-364.94,27.98,18.23
183.4,2.35,137.98,-367.41,27.81,18.46
183.45,2.35,137.39,-369.97,27.58,18.74
183.5,2.34,136.61,-372.22,27.52,18.84
183.55,2.34,135.85,-373.96,27.71,18.92
183.6,2.33,135.27,-375.37,27.97,18.95
183.65,2.34,134.92,-376.61,28.1,18.97
183.7,2.34,134.73,-377.68,27.98,19.39
183.75,2.34,134.62,-378.49,27.74,19.87
183.8,2.33,134.65,-378.89,27.53,20.45
183.85,2.32,134.9,-379.02,27.44,20.07
183.9,2.3,135.45,-379,27.44,19.9
183.95,2.28,136.19,-379,27.44,19.59
184,2.25,136.85,-378.83,27.37,20.3
184.05,2.24,137.31,-378.27,27.18,20.78
184.1,2.24,137.53,-377.15,26.88,21.42
184.15,2.25,137.67,-375.62,26.52,21.84
184.2,2.25,137.74,-374.02,26.2,22.25
184.25,2.26,137.78,-372.72,25.95,22.42
184.3,2.26,137.85,-371.89,25.79,22.13
184.35,2.26,137.87,-371.42,25.66,21.71
184.4,2.26,137.89,-370.94,25.52,21.17
184.45,2.28,137.85,-370.04,25.36,20.78
184.5,2.29,137.85,-368.59,25.23,20.59
184.55,2.31,137.84,-366.84,25.12,19.67
184.6,2.33,137.83,-365.34,25,18.65
184.65,2.35,137.83,-364.34,24.85,17.07
184.7,2.37,137.79,-363.51,24.7,16.34
184.75,2.38,137.69,-362.27,24.6,15.48
184.8,2.38,137.48,-360.34,24.56,14.77
184.85,2.39,137.2,-358.34,24.6,14.05
184.9,2.41,136.88,-357.26,24.77,13.56
184.95,2.42,136.62,-358.14,25.12,13.52
185,2.42,136.46,-361.04,25.67,13.62
185.05,2.41,136.38,-365.68,26.36,14.03
185.1,2.4,136.33,-371.05,27.07,14.13
185.15,2.39,136.3,-376.48,27.62,14.23
185.2,2.38,136.29,-381.21,27.95,14.87
185.25,2.37,136.28,-384.83,28.05,15.82
185.3,2.36,136.28,-386.89,27.96,16.94
185.35,2.35,136.23,-387.25,27.69,17.95
185.4,2.34,136.09,-385.99,27.4,18.98
185.45,2.33,135.83,-383.61,27.19,19.79
185.5,2.32,135.43,-380.48,27.17,20.15
185.55,2.31,134.95,-377.06,27.23,20.39
185.6,2.3,134.37,-373.57,27.27,21.11
185.65,2.3,133.8,-370.35,27.2,21.7
185.7,2.3,133.34,-367.57,27.04,22.36
185.75,2.3,133.09,-365.28,26.83,22.61
185.8,2.3,133,-363.28,26.69,22.8
185.85,2.31,133.02,-361.5,26.71,22.48
185.9,2.31,133.05,-360.05,27.03,22.06
185.95,2.31,133.1,-359.3,27.57,21.71
186,2.31,133.12,-359.47,28.26,21.15
186.05,2.3,133.14,-360.56,28.92,20.57
186.1,2.3,133.14,-362.2,29.43,19.55
186.15,2.29,133.15,-363.83,29.65,19.02
186.2,2.29,133.15,-364.99,29.56,18.91
186.25,2.29,133.15,-365.48,29.22,18.99
186.3,2.29,133.15,-365.57,28.73,19.18
186.35,2.29,133.15,-365.61,28.22,19.03
186.4,2.29,133.15,-365.97,27.71,19.04
186.45,2.29,133.15,-366.79,27.25,19.42
186.5,2.28,133.15,-367.99,26.84,19.69
186.55,2.28,133.15,-369.41,26.52,20.02
186.6,2.28,133.15,-370.74,26.27,19.54
186.65,2.28,133.19,-371.79,26.11,19.51
186.7,2.29,133.25,-372.58,26.09,19.41
186.75,2.29,133.36,-373.39,26.21,20.19
186.8,2.31,133.52,-374.51,26.48,20.72
186.85,2.32,133.89,-376.13,26.83,20.78
186.9,2.32,134.4,-378.21,27.15,20.1
186.95,2.32,134.88,-380.43,27.32,19.18
187,2.33,135.22,-382.35,27.21,18.86
187.05,2.34,135.38,-383.32,26.82,18.41
187.1,2.35,135.52,-382.86,26.33,18.05
187.15,2.37,135.59,-380.68,25.95,17.49
187.2,2.39,135.63,-377.33,25.78,17.71
187.25,2.4,135.6,-373.62,25.69,18.04
187.3,2.42,135.61,-370.53,25.53,18.35
187.35,2.43,135.6,-368.5,25.26,18.28
187.4,2.42,135.6,-367.69,24.99,17.93
187.45,2.41,135.6,-367.85,24.89,17.84
187.5,2.41,135.64,-368.51,25.11,17.75
187.55,2.42,135.7,-369,25.59,17.92
187.6,2.42,135.76,-368.79,26.22,17.73
187.65,2.41,135.78,-367.72,26.75,17.53
187.7,2.4,135.76,-366.05,26.85,17.45
187.75,2.39,135.62,-364.1,26.49,17.6
187.8,2.38,135.33,-362.08,25.82,17.61
187.85,2.37,134.88,-360.11,25.2,17.44
187.9,2.36,134.42,-358.46,24.76,17.21
187.95,2.36,134.07,-357.49,24.54,17.33
188,2.37,133.9,-357.52,24.5,17.91
188.05,2.37,133.8,-358.45,24.67,18.65
188.1,2.38,133.74,-359.72,25.14,19.31
188.15,2.39,133.67,-360.59,25.96,19.59
188.2,2.4,133.64,-360.44,27.17,19.78
188.25,2.4,133.62,-359.32,28.67,19.47
188.3,2.41,133.66,-357.72,30.12,19.05
188.35,2.41,133.7,-356.49,31.1,18.91
188.4,2.42,133.72,-356.15,31.48,19.39
188.45,2.43,133.69,-357.01,31.52,20.06
188.5,2.44,133.64,-358.8,31.59,20.09
188.55,2.44,133.67,-361.34,31.82,19.83
188.6,2.43,133.75,-364.13,32.1,19.58
188.65,2.44,133.96,-366.77,32.34,19.48
188.7,2.44,134.19,-368.47,32.56,19.41
188.75,2.45,134.46,-368.67,32.8,19.18
188.8,2.45,134.69,-367.14,33.02,19.12
188.85,2.44,134.92,-364.39,33.09,19.06
188.9,2.44,135.15,-361.48,32.87,19.44
188.95,2.44,135.42,-359.27,32.42,19.9
189,2.44,135.7,-358.01,31.89,20.07
189.05,2.44,135.94,-357.16,31.4,19.79
189.1,2.44,136.13,-356.13,30.99,19.77
189.15,2.43,136.27,-354.65,30.71,20.51
189.2,2.42,136.37,-352.99,30.53,21.46
189.25,2.41,136.42,-351.6,30.44,21.99
189.3,2.39,136.45,-350.72,30.38,22.09
189.35,2.39,136.47,-350.14,30.36,21.82
189.4,2.38,136.48,-349.49,30.38,21.38
189.45,2.38,136.48,-348.38,30.43,20.84
189.5,2.37,136.49,-346.86,30.5,20.84
189.55,2.37,136.49,-345.09,30.53,21.34
189.6,2.37,136.54,-343.69,30.35,22.04
189.65,2.37,136.55,-343.07,29.89,22.88
189.7,2.37,136.56,-343.83,29.21,23.58
189.75,2.37,136.51,-345.96,28.61,23.89
189.8,2.37,136.51,-349.49,28.24,23.5
189.85,2.37,136.5,-353.81,28.15,22.88
189.9,2.38,136.5,-358.45,28.15,22.47
189.95,2.38,136.49,-362.39,27.99,22.27
190,2.38,136.49,-364.97,27.54,21.95
190.05,2.38,136.49,-365.57,26.85,22.04
190.1,2.37,136.49,-364.46,26.13,22.2
190.15,2.37,136.49,-362.44,25.61,21.85
190.2,2.36,136.49,-360.58,25.32,20.81
190.25,2.35,136.49,-359.67,25.1,19.53
190.3,2.34,136.45,-360,24.78,18.47
190.35,2.34,136.3,-361.49,24.3,17.6
190.4,2.33,136.09,-363.8,23.84,17.21
190.45,2.33,135.88,-366.51,23.6,17.16
190.5,2.31,135.75,-368.97,23.7,17.28
190.55,2.3,135.64,-370.48,24.1,16.89
190.6,2.29,135.55,-370.32,24.56,16.83
190.65,2.27,135.42,-368.24,24.9,16.74
190.7,2.26,135.29,-364.37,24.96,16.72
190.75,2.25,135.15,-359.64,24.68,16.49
190.8,2.24,135,-355.02,24.07,16.44
190.85,2.24,134.86,-351.62,23.3,16.19
190.9,2.24,134.66,-349.79,22.55,15.93
190.95,2.24,134.46,-349.59,21.92,15.62
191,2.25,134.32,-350.55,21.46,15.71
191.05,2.25,134.21,-352.38,21.29,15.67
191.1,2.25,134.16,-354.72,21.5,15.28
191.15,2.26,134.1,-357.22,21.98,14.79
191.2,2.27,134.08,-359.21,22.45,14.41
191.25,2.29,134.06,-360.18,22.89,14.04
191.3,2.3,134.05,-359.98,23.38,13.69
191.35,2.32,134.05,-359.11,23.94,13.15
191.4,2.33,134.04,-358.17,24.26,12.77
191.45,2.35,134.04,-357.5,24.26,12.38
191.5,2.36,134.04,-357.19,24.1,12.23
191.55,2.37,134.04,-357.17,24.1,12.32
191.6,2.38,134.04,-357.44,24.28,12.51
191.65,2.39,134.04,-357.88,24.53,12.77
191.7,2.39,134.04,-358.26,24.88,12.66
191.75,2.39,134.04,-358.36,25.34,12.88
191.8,2.4,134.04,-358.13,25.83,13.11
191.85,2.39,134.04,-357.73,26.12,13.6
191.9,2.38,134.04,-357.33,26.25,13.74
191.95,2.37,134.04,-357.19,26.35,14.07
192,2.36,134.04,-357.51,26.57,14.16
192.05,2.36,134.04,-358.47,26.69,14.25
192.1,2.36,134.04,-360.01,26.46,14.28
192.15,2.35,134.04,-361.81,25.81,14.51
192.2,2.35,134.04,-363.45,24.91,14.76
192.25,2.35,134.04,-364.77,24.01,15.05
192.3,2.34,134.04,-365.9,23.28,15.36
192.35,2.34,134.04,-367.33,23.02,16.28
192.4,2.34,134.04,-369.32,23.37,17.13
192.45,2.33,134.04,-372.07,24.39,18.08
192.5,2.34,134.08,-375.18,25.74,18.24
192.55,2.34,134.14,-378.4,27.06,18.27
192.6,2.36,134.2,-381.24,27.95,18.1
192.65,2.37,134.22,-383.55,28.43,18.47
192.7,2.37,134.24,-385.2,28.66,18.92
192.75,2.37,134.25,-386.22,28.82,19.48
192.8,2.37,134.25,-386.4,28.96,19.88
192.85,2.38,134.26,-385.5,29.16,20.27
192.9,2.39,134.26,-383.35,29.4,20.03
192.95,2.39,134.22,-380.37,29.7,18.86
193,2.39,134.12,-377.17,29.88,17.38
193.05,2.39,133.91,-374.32,29.84,16.45
193.1,2.4,133.63,-371.82,29.53,16.17
193.15,2.41,133.31,-369.31,29.16,16.12
193.2,2.43,133.05,-366.55,28.95,16.26
193.25,2.42,132.89,-363.61,28.94,16.48
193.3,2.41,132.81,-361.03,29.01,16.75
193.35,2.4,132.76,-359.26,29.04,16.45
193.4,2.4,132.73,-358.6,29.04,16.04
193.45,2.4,132.72,-358.76,28.98,15.7
193.5,2.39,132.71,-359.07,28.91,15.95
193.55,2.38,132.71,-358.78,28.86,16.33
193.6,2.37,132.7,-357.48,28.92,16.86
193.65,2.37,132.7,-355.56,29,17.24
193.7,2.37,132.7,-353.8,29.04,17.62
193.75,2.37,132.7,-352.97,29,17.77
193.8,2.36,132.7,-353.28,29,17.88
193.85,2.35,132.7,-354.33,29.08,17.73
193.9,2.33,132.7,-355.6,29.26,17.52
193.95,2.31,132.7,-356.56,29.47,17.05
194,2.3,132.7,-356.96,29.62,16.91
194.05,2.3,132.7,-356.62,29.59,16.79
194.1,2.31,132.7,-355.59,29.33,16.54
194.15,2.31,132.7,-353.93,28.8,15.87
194.2,2.31,132.7,-351.85,28.13,15.08
194.25,2.31,132.7,-349.62,27.54,14.59
194.3,2.31,132.7,-347.63,27.17,14.33
194.35,2.31,132.7,-346.07,26.96,13.99
194.4,2.3,132.66,-344.96,26.78,13.86
194.45,2.29,132.56,-344.18,26.63,13.77
194.5,2.28,132.35,-343.92,26.53,13.73
194.55,2.27,132.07,-344.31,26.55,13.3
194.6,2.28,131.75,-345.59,26.56,12.81
194.65,2.28,131.49,-347.48,26.5,12.62
194.7,2.27,131.33,-349.8,26.23,12.69
194.75,2.27,131.25,-352.23,25.82,12.66
194.8,2.27,131.2,-354.72,25.44,13.07
194.85,2.27,131.17,-357.22,25.44,13.55
194.9,2.28,131.12,-359.74,26.1,14.32
194.95,2.27,131.05,-362.34,27.4,14.57
195,2.27,130.9,-364.79,28.96,14.78
195.05,2.28,130.72,-366.79,30.33,15.07
195.1,2.29,130.43,-367.72,31.35,15.37
195.15,2.31,130.16,-367.45,32.24,16.09
195.2,2.32,129.91,-365.81,33.27,17.09
195.25,2.33,129.76,-363.05,34.27,18.24
195.3,2.34,129.68,-359.06,34.99,19.27
195.35,2.34,129.64,-354.4,35.24,19.9
195.4,2.34,129.61,-349.68,35.16,20.43
195.45,2.35,129.6,-346.29,34.9,20.47
195.5,2.35,129.59,-344.99,34.59,20.38
195.55,2.34,129.59,-346.21,34.41,19.77
195.6,2.34,129.58,-349.29,34.35,19.23
195.65,2.35,129.58,-353.56,34.39,18.6
195.7,2.36,129.58,-358.18,34.34,18.17
195.75,2.36,129.58,-362.76,34.17,17.75
195.8,2.36,129.54,-366.75,33.86,16.98
195.85,2.37,129.48,-369.91,33.48,15.95
195.9,2.37,129.42,-371.95,33.18,14.79
195.95,2.38,129.4,-372.97,33.21,13.55
196,2.37,129.38,-372.96,33.63,12.67
196.05,2.36,129.42,-372.18,34.3,12.04
196.1,2.35,129.42,-370.8,34.89,11.54
196.15,2.34,129.43,-369.24,35.17,11.12
196.2,2.33,129.39,-367.66,35.02,11.13
196.25,2.32,129.42,-366.21,34.54,11.65
196.3,2.32,129.47,-364.8,33.85,12.16
196.35,2.31,129.48,-363.39,33.17,12.36
196.4,2.31,129.45,-361.93,32.72,12.5
