Depth,Den,Ng,Cal,SP,Res
199.95,2.29,6.78,146.02,-177.19,15.03
200,2.29,6.68,146.02,-178.55,15.13
200.05,2.28,7.49,146.02,-179.54,15.21
200.1,2.28,8.23,146.02,-179.95,15.25
200.15,2.27,8.95,146.02,-179.71,15.25
200.2,2.28,9.04,145.8,-179.07,15.22
200.25,2.28,9,145.8,-178.29,15.2
200.3,2.28,8.81,145.8,-177.56,15.19
200.35,2.28,8.16,145.8,-176.88,15.2
200.4,2.29,7.59,145.8,-176.01,15.2
200.45,2.3,7.15,146.02,-174.78,15.2
200.5,2.31,6.75,146.02,-173.15,15.18
200.55,2.32,6.18,145.8,-171.37,15.13
200.6,2.33,5.79,145.8,-169.74,15.06
200.65,2.36,5.79,145.8,-168.56,14.99
200.7,2.37,5.92,145.8,-167.99,14.94
200.75,2.38,5.74,145.8,-168.15,14.9
200.8,2.39,5.53,145.8,-168.99,14.88
200.85,2.4,5.26,145.8,-170.26,14.84
200.9,2.39,4.96,145.8,-171.61,14.78
200.95,2.38,4.44,145.8,-172.74,14.72
201,2.37,4.08,146.02,-173.5,14.67
201.05,2.37,3.9,146.02,-173.86,14.66
201.1,2.37,4.4,146.02,-173.91,14.67
201.15,2.36,5.06,146.24,-173.79,14.7
201.2,2.35,6.09,146.24,-173.74,14.74
201.25,2.34,7.03,146.24,-173.93,14.78
201.3,2.34,7.82,146.24,-174.47,14.8
201.35,2.34,8.57,146.24,-175.23,14.79
201.4,2.35,9.08,146.24,-175.9,14.76
201.45,2.36,9.73,146.02,-176.11,14.74
201.5,2.37,9.76,146.02,-175.69,14.74
201.55,2.37,9.7,146.02,-174.93,14.78
201.6,2.38,8.89,146.24,-174.26,14.87
201.65,2.38,8.52,146.24,-174.21,15.01
201.7,2.37,7.68,146.02,-174.91,15.15
201.75,2.38,7.24,145.58,-176.25,15.25
201.8,2.38,6.58,145.35,-177.9,15.27
201.85,2.37,6.57,145.35,-179.56,15.28
201.9,2.38,6.83,145.13,-181.01,15.35
201.95,2.37,7.08,145.13,-182.15,15.48
202,2.37,7.38,144.91,-182.89,15.61
202.05,2.36,7.49,144.69,-183.09,15.7
202.1,2.35,7.78,144.69,-182.52,15.74
202.15,2.34,7.45,144.69,-180.95,15.75
202.2,2.33,7.25,144.69,-178.41,15.7
202.25,2.33,6.74,144.69,-175.18,15.63
202.3,2.32,6.6,144.69,-171.82,15.54
202.35,2.32,6.07,144.69,-168.82,15.46
202.4,2.31,5.53,144.69,-166.66,15.37
202.45,2.3,4.92,144.69,-165.45,15.29
202.5,2.29,4.29,144.69,-165.13,15.19
202.55,2.3,3.84,144.69,-165.48,15.07
202.6,2.3,3.43,144.69,-166.38,14.95
202.65,2.3,3.45,144.91,-167.81,14.85
202.7,2.3,3.58,144.91,-169.73,14.79
202.75,2.29,4.01,144.91,-171.92,14.75
202.8,2.29,4.32,145.13,-174.05,14.75
202.85,2.29,4.66,145.13,-175.68,14.76
202.9,2.29,4.8,145.13,-176.46,14.79
202.95,2.29,4.89,145.35,-176.3,14.83
203,2.29,5.14,145.58,-175.37,14.88
203.05,2.29,5.41,145.8,-174.08,14.95
203.1,2.3,5.71,146.02,-172.88,15.03
203.15,2.31,5.82,146.24,-172.22,15.09
203.2,2.32,5.71,146.46,-172.21,15.13
203.25,2.33,5.31,146.69,-172.71,15.12
203.3,2.34,4.8,146.69,-173.3,15.08
203.35,2.35,4.42,146.69,-173.68,15
203.4,2.35,4.65,146.69,-173.58,14.91
203.45,2.36,5.41,146.69,-172.89,14.83
203.5,2.38,6.41,146.69,-171.51,14.76
203.55,2.39,7.17,146.69,-169.68,14.7
203.6,2.4,7.52,146.69,-168.02,14.65
203.65,2.4,7.54,146.69,-167.3,14.61
203.7,2.39,7.41,146.69,-167.91,14.61
203.75,2.38,7.39,146.91,-169.65,14.65
203.8,2.38,7.56,146.91,-171.81,14.73
203.85,2.37,7.59,146.91,-173.59,14.83
203.9,2.35,7.23,146.91,-174.53,14.9
203.95,2.33,6.76,146.91,-174.66,14.9
204,2.32,6.6,146.91,-174.3,14.88
204.05,2.31,6.67,146.91,-173.85,14.94
204.1,2.3,7.05,146.91,-173.48,15.13
204.15,2.3,7.55,146.91,-173.33,15.43
204.2,2.29,8.72,147.13,-173.44,15.7
204.25,2.3,10.25,147.13,-173.94,15.87
204.3,2.3,11.8,147.8,-174.78,15.88
204.35,2.3,13.21,147.8,-175.72,15.8
204.4,2.3,14.2,147.13,-176.36,15.66
204.45,2.31,15.08,146.69,-176.28,15.52
204.5,2.31,15.66,146.69,-175.43,15.36
204.55,2.29,15.95,146.69,-174.09,15.2
204.6,2.28,16.12,146.69,-172.74,15.06
204.65,2.27,16.01,146.91,-171.55,14.97
204.7,2.27,15.63,146.69,-170.39,14.94
204.75,2.28,15.53,146.46,-169.03,14.94
204.8,2.28,15.23,146.24,-167.48,14.94
204.85,2.29,15.35,146.24,-166.12,14.94
204.9,2.29,15.12,146.24,-165.39,14.93
204.95,2.3,15.09,146.24,-165.6,14.92
205,2.31,14.64,146.24,-166.75,14.91
205.05,2.32,14.15,146.24,-168.58,14.92
205.1,2.33,13.56,145.88,-170.78,14.94
205.15,2.34,13.34,146.02,-172.9,14.96
205.2,2.35,12.98,146.02,-174.67,14.97
205.25,2.34,11.66,146.02,-176.02,14.98
205.3,2.32,10.13,145.8,-177.09,14.95
205.35,2.31,8.56,145.58,-178.09,14.92
205.4,2.3,7.94,145.58,-179.06,14.9
205.45,2.29,7.3,145.58,-179.93,14.92
205.5,2.29,7.05,145.58,-180.54,14.94
205.55,2.3,7.07,145.58,-180.84,14.97
205.6,2.3,7.42,145.58,-180.99,14.98
205.65,2.3,7.9,145.8,-181.16,14.96
205.7,2.31,8.46,146.24,-181.47,14.91
205.75,2.33,9.27,146.69,-181.78,14.82
205.8,2.33,10.15,147.35,-181.84,14.7
205.85,2.34,10.88,147.57,-181.33,14.56
205.9,2.35,11.41,147.57,-180.12,14.4
205.95,2.35,11.66,147.57,-178.3,14.25
206,2.35,11.61,147.57,-176.17,14.11
206.05,2.35,11.45,147.57,-174.1,14
206.1,2.34,11.21,147.57,-172.4,13.91
206.15,2.34,11.13,147.57,-171.22,13.87
206.2,2.33,10.87,147.57,-170.62,13.84
206.25,2.33,10.4,147.35,-170.6,13.83
206.3,2.33,9.65,147.35,-171.17,13.83
206.35,2.34,9.01,147.35,-172.19,13.83
206.4,2.34,8.73,147.35,-173.4,13.83
206.45,2.33,8.75,147.35,-174.48,13.82
206.5,2.32,8.7,147.35,-175.08,13.81
206.55,2.32,8.49,147.35,-175.06,13.8
206.6,2.31,7.84,147.35,-174.43,13.8
206.65,2.31,7.27,147.13,-173.52,13.8
206.7,2.31,7.02,147.13,-172.64,13.82
206.75,2.31,7.46,147.35,-172.08,13.88
206.8,2.31,8.3,147.57,-171.87,13.98
206.85,2.3,9.15,147.8,-171.92,14.13
206.9,2.31,9.89,148.02,-172.08,14.31
206.95,2.32,10.21,148.24,-172.27,14.45
207,2.33,10.42,148.46,-172.53,14.53
207.05,2.34,10.53,148.68,-172.91,14.5
207.1,2.35,10.99,148.91,-173.37,14.42
207.15,2.35,11.3,148.91,-173.81,14.29
207.2,2.34,11.66,149.13,-174.06,14.17
207.25,2.34,11.79,149.57,-174.07,14.06
207.3,2.35,11.69,149.79,-173.93,13.96
207.35,2.35,11.3,150.24,-173.81,13.89
207.4,2.35,10.8,150.46,-173.84,13.82
207.45,2.34,10.42,150.68,-174.08,13.76
207.5,2.33,10.24,151.13,-174.43,13.68
207.55,2.31,10.53,151.35,-174.72,13.59
207.6,2.3,10.76,151.57,-174.7,13.51
207.65,2.29,11.06,152.01,-174.31,13.48
207.7,2.29,11.16,152.24,-173.65,13.52
207.75,2.29,11.44,152.46,-173,13.63
207.8,2.3,11.72,152.46,-172.61,13.87
207.85,2.3,11.83,152.46,-172.61,14.22
207.9,2.31,11.91,152.46,-173.07,14.72
207.95,2.33,12.35,152.46,-174.01,15.34
208,2.33,12.85,153.35,-175.37,16.04
208.05,2.33,13.04,154.68,-176.98,16.7
208.1,2.32,12.98,155.57,-178.61,17.03
208.15,2.32,12.4,154.9,-180.06,16.87
208.2,2.31,12.08,154.46,-181.31,16.23
208.25,2.31,11.5,154.23,-182.43,15.45
208.3,2.3,11.31,153.79,-183.5,14.77
208.35,2.29,10.96,153.12,-184.5,14.3
208.4,2.29,10.26,152.46,-185.34,13.98
208.45,2.29,9.44,151.13,-185.87,13.8
208.5,2.29,8.74,148.91,-186.03,13.65
208.55,2.3,8.24,147.57,-185.84,13.54
208.6,2.3,7.8,147.35,-185.4,13.45
208.65,2.3,7.61,147.13,-184.84,13.41
208.7,2.31,7.68,147.13,-184.27,13.43
208.75,2.3,7.86,147.13,-183.67,13.53
208.8,2.29,8.31,146.91,-182.99,13.66
208.85,2.28,9.03,146.91,-182.19,13.78
208.9,2.27,10.67,146.69,-181.33,13.82
208.95,2.27,11.94,146.69,-180.67,13.73
209,2.26,13.12,146.69,-180.54,13.56
209.05,2.26,13.81,146.69,-181.21,13.71
209.1,2.27,14.59,146.46,-182.58,13.97
209.15,2.27,15.08,146.46,-184.3,14.01
209.2,2.27,15.53,146.46,-185.84,13.7
209.25,2.27,15.92,146.46,-186.89,13.29
209.3,2.27,16.09,146.24,-187.43,13.12
209.35,2.28,15.8,146.24,-187.52,12.97
209.4,2.29,15.38,146.46,-187.22,12.92
209.45,2.3,15.84,146.24,-186.42,12.93
209.5,2.31,16.44,146.24,-185.13,13.02
209.55,2.32,17.06,146.24,-183.51,13.15
209.6,2.33,17.5,146.24,-182.04,13.31
209.65,2.34,18.31,146.46,-181.17,13.47
209.7,2.35,18.96,146.46,-181.11,13.61
209.75,2.35,19.26,146.46,-181.67,13.75
209.8,2.35,19.24,146.46,-182.52,13.91
209.85,2.35,19.1,146.69,-183.25,14.07
209.9,2.35,18.27,146.46,-183.6,14.17
209.95,2.34,16.87,146.46,-183.35,14.16
210,2.33,15.63,146.46,-182.49,14.03
210.05,2.31,14.7,146.46,-181.16,13.82
210.1,2.3,13.47,146.69,-179.76,13.63
210.15,2.3,12.03,147.13,-178.66,13.48
210.2,2.3,10.5,146.46,-178.14,13.36
210.25,2.3,9.51,145.35,-178.24,13.27
210.3,2.3,8.8,145.58,-178.9,13.2
210.35,2.3,9.06,145.8,-179.92,13.15
210.4,2.31,9.57,146.02,-181.14,13.1
210.45,2.32,10.13,146.24,-182.27,13.05
210.5,2.33,10.14,146.46,-183.11,13.02
210.55,2.34,9.85,146.46,-183.51,13.01
210.6,2.35,9.8,146.46,-183.48,13.04
210.65,2.36,9.53,146.24,-183.09,13.11
210.7,2.36,9.87,146.02,-182.49,13.22
210.75,2.37,10.08,145.8,-181.85,13.38
210.8,2.37,10.19,145.58,-181.36,13.57
210.85,2.37,9.25,145.35,-181.03,13.82
210.9,2.36,8.49,145.35,-180.73,14.07
210.95,2.35,7.95,145.13,-180.11,14.29
211,2.34,8.09,144.91,-179.1,14.39
211.05,2.33,8.21,144.69,-177.87,14.4
211.1,2.33,8.46,144.69,-176.95,14.33
211.15,2.32,9.13,144.69,-176.69,14.23
211.2,2.32,9.72,144.69,-177.09,14.1
211.25,2.31,9.97,144.69,-177.89,13.95
211.3,2.3,9.74,144.91,-178.78,13.76
211.35,2.29,9.34,144.91,-179.62,13.57
211.4,2.29,8.82,144.91,-180.28,13.41
211.45,2.28,8.23,144.91,-180.55,13.28
211.5,2.28,8.01,144.91,-180.17,13.2
211.55,2.29,8.25,144.91,-178.97,13.15
211.6,2.29,9.05,144.91,-177.16,13.14
211.65,2.29,9.26,145.35,-175.2,13.14
211.7,2.29,9.46,145.8,-173.71,13.12
211.75,2.29,9.14,146.24,-173.09,13.1
211.8,2.29,9.12,146.46,-173.59,13.07
211.85,2.29,9.34,146.69,-175.11,13.06
211.9,2.29,9.82,146.69,-177.33,13.06
211.95,2.3,11.26,146.69,-179.54,13.05
212,2.31,12.81,146.91,-181.18,13.04
212.05,2.31,14.85,147.13,-181.85,13.03
212.1,2.32,14.85,147.57,-181.74,13.04
212.15,2.31,13.81,147.8,-181.25,13.08
212.2,2.31,11.86,147.8,-180.88,13.14
212.25,2.31,11.55,147.8,-180.82,13.23
212.3,2.31,11.53,147.8,-180.99,13.34
212.35,2.31,11.92,147.8,-181.04,13.44
212.4,2.32,11.93,147.8,-180.62,13.51
212.45,2.32,12.37,147.8,-179.51,13.58
212.5,2.32,12.66,147.8,-177.91,13.64
212.55,2.31,12.81,147.8,-176.31,13.68
212.6,2.31,12.69,148.02,-175.4,13.68
212.65,2.31,12.3,148.46,-175.56,13.65
212.7,2.31,11.8,148.68,-176.78,13.61
212.75,2.32,12.02,148.91,-178.57,13.58
212.8,2.33,11.96,148.91,-180.33,13.55
212.85,2.33,11.8,148.91,-181.55,13.53
212.9,2.32,10.95,148.91,-182,13.5
212.95,2.31,10.55,149.13,-181.76,13.47
213,2.31,10.1,149.13,-181.15,13.45
213.05,2.31,9.53,149.35,-180.53,13.45
213.1,2.32,9.13,149.57,-180.09,13.5
213.15,2.33,8.93,149.79,-179.85,13.6
213.2,2.33,8.81,150.02,-179.64,13.75
213.25,2.33,8.55,150.46,-179.34,13.92
213.3,2.34,8.87,151.13,-178.89,14.1
213.35,2.34,9.48,151.57,-178.35,14.2
213.4,2.35,10.47,152.24,-177.72,14.2
213.45,2.36,11.19,152.9,-177.14,14.11
213.5,2.37,11.93,152.9,-176.75,14
213.55,2.37,12.23,152.9,-176.88,13.95
213.6,2.37,12.23,153.12,-177.54,13.99
213.65,2.36,12.49,153.12,-178.76,14.16
213.7,2.36,12.55,153.57,-180.34,14.48
213.75,2.36,12.61,154.01,-182.18,14.93
213.8,2.35,11.83,154.68,-183.97,15.47
213.85,2.34,11.89,155.57,-185.41,16.1
213.9,2.33,11.94,158.23,-186.14,16.79
213.95,2.32,12.57,161.56,-186.08,17.58
214,2.31,12.7,162.89,-185.27,18.48
214.05,2.29,13.05,161.78,-183.89,19.51
214.1,2.29,13.35,160.01,-182.17,20.45
214.15,2.28,13.48,161.12,-180.37,21.22
214.2,2.27,13.57,163.78,-178.76,21.77
214.25,2.26,14.01,164.45,-177.67,22.21
214.3,2.24,14.32,164.45,-177.42,22.4
214.35,2.24,14.47,164.67,-178.13,22.26
214.4,2.24,14.16,164.67,-179.63,21.73
214.45,2.23,14.12,164.67,-181.49,21
214.5,2.23,14.26,164.67,-183.27,20.21
214.55,2.24,14.48,164.67,-184.74,19.48
214.6,2.24,14.55,164.45,-185.92,18.94
214.65,2.24,14.4,164,-186.94,18.61
214.7,2.24,14.19,163.34,-187.87,18.49
214.75,2.24,13.92,162.45,-188.57,18.49
214.8,2.24,13.62,162,-188.82,18.47
214.85,2.24,13.71,160.89,-188.46,18.27
214.9,2.24,14.27,160.01,-187.63,17.84
214.95,2.24,14.8,160.01,-186.68,17.17
215,2.24,15.01,160.23,-185.92,16.37
215.05,2.23,15.16,159.34,-185.52,15.55
215.1,2.22,15.64,156.68,-185.5,14.8
215.15,2.22,15.96,154.01,-185.88,14.2
215.2,2.22,16.12,153.12,-186.72,13.72
215.25,2.23,16.02,153.35,-188.02,13.39
215.3,2.23,15.83,153.79,-189.7,13.21
215.35,2.23,14.97,154.68,-191.49,13.16
215.4,2.24,13.76,154.9,-193.03,13.25
215.45,2.24,12.55,154.23,-193.96,13.41
215.5,2.25,11.86,153.57,-194.09,13.64
215.55,2.26,11.68,152.68,-193.55,13.91
215.6,2.27,11.71,151.57,-192.7,14.23
215.65,2.28,11.88,150.46,-191.89,14.54
215.7,2.28,11.72,148.02,-191.33,14.76
215.75,2.29,11.52,145.13,-191.11,14.89
215.8,2.29,11.45,143.58,-191.17,14.92
215.85,2.3,11.59,142.69,-191.43,14.92
215.9,2.3,11.81,142.02,-191.76,14.9
215.95,2.31,11.68,141.58,-192.14,14.88
216,2.31,11.5,141.36,-192.53,14.87
216.05,2.31,10.84,141.36,-192.83,14.85
216.1,2.31,9.87,141.14,-192.91,14.87
216.15,2.31,8.74,141.14,-192.65,14.9
216.2,2.3,7.92,141.14,-192.23,14.96
216.25,2.3,7.73,141.14,-191.99,15.02
216.3,2.3,7.73,140.91,-192.35,15.09
216.35,2.3,7.89,140.91,-193.45,15.15
216.4,2.29,7.93,140.91,-195.14,15.19
216.45,2.29,7.76,140.91,-196.99,15.21
216.5,2.29,7.34,140.91,-198.58,15.22
216.55,2.29,6.82,140.91,-199.6,15.23
216.6,2.29,6.63,140.91,-200.1,15.24
216.65,2.3,6.69,140.91,-200.32,15.25
216.7,2.3,6.66,140.91,-200.5,15.26
216.75,2.31,6.47,140.91,-200.72,15.28
216.8,2.3,6.23,140.91,-200.81,15.33
216.85,2.3,6.34,140.91,-200.65,15.38
216.9,2.3,6.31,140.91,-200.19,15.46
216.95,2.3,6.53,141.14,-199.42,15.54
217,2.3,6.97,141.14,-198.33,15.63
217.05,2.3,7.7,141.14,-197,15.66
217.1,2.3,8.13,141.14,-195.59,15.69
217.15,2.29,7.97,140.91,-194.42,15.68
217.2,2.28,7.62,140.91,-193.56,15.67
217.25,2.28,6.92,140.69,-193.09,15.63
217.3,2.28,6.31,140.69,-192.91,15.56
217.35,2.29,5.65,140.69,-193.13,15.47
217.4,2.29,5.59,140.69,-193.85,15.39
217.45,2.29,6.05,140.69,-195.15,15.32
217.5,2.29,6.93,140.69,-196.85,15.24
217.55,2.29,7.8,140.69,-198.65,15.14
217.6,2.29,8.34,140.69,-200.3,15.06
217.65,2.29,8.63,140.69,-201.65,15.01
217.7,2.3,9.39,140.69,-202.71,14.97
217.75,2.31,10.4,140.69,-203.45,14.94
217.8,2.32,11.16,140.69,-203.79,14.92
217.85,2.32,11.31,140.69,-203.7,14.91
217.9,2.32,11.09,140.47,-203.21,14.91
217.95,2.32,10.48,140.47,-202.55,14.9
218,2.33,9.12,140.47,-202.02,14.91
218.05,2.33,7.92,140.47,-201.93,14.94
218.1,2.35,7.41,140.47,-202.37,14.99
218.15,2.35,7.67,140.47,-203.22,15.07
218.2,2.36,7.41,140.47,-204.18,15.19
218.25,2.36,6.82,140.47,-205.07,15.32
218.3,2.36,6.05,140.47,-205.76,15.47
218.35,2.35,5.77,140.47,-206.27,15.6
218.4,2.35,6.56,140.47,-206.65,15.68
218.45,2.35,7.67,140.47,-206.93,15.72
218.5,2.34,8.85,140.47,-207.06,15.72
218.55,2.33,8.9,140.47,-207.01,15.68
218.6,2.32,8.55,140.47,-206.75,15.64
218.65,2.32,7.69,140.47,-206.41,15.61
218.7,2.32,7.05,140.47,-206.02,15.57
218.75,2.32,6.75,140.47,-205.59,15.51
218.8,2.32,6.76,140.69,-205.13,15.4
218.85,2.33,6.5,141.14,-204.74,15.3
218.9,2.33,5.25,142.02,-204.45,15.21
218.95,2.33,3.75,141.58,-204.12,15.14
219,2.33,2.6,140.03,-203.34,15.06
219.05,2.33,2.47,139.8,-202.05,14.93
219.1,2.33,3.01,139.8,-200.55,14.8
219.15,2.33,3.7,139.8,-199.42,14.69
219.2,2.32,4.34,139.8,-198.99,14.64
219.25,2.31,4.61,139.8,-199.16,14.66
219.3,2.31,5.19,140.03,-199.71,14.7
219.35,2.31,6.36,140.03,-200.4,14.76
219.4,2.3,8.11,140.47,-201.23,14.8
219.45,2.3,9.69,141.14,-202.2,14.82
219.5,2.31,10.76,141.36,-203.31,14.84
219.55,2.31,11.29,141.8,-204.44,14.83
219.6,2.31,11.41,142.25,-205.46,14.81
219.65,2.31,11.54,142.47,-206.31,14.75
219.7,2.33,11.39,142.69,-207.01,14.69
219.75,2.34,11.39,142.69,-207.5,14.66
219.8,2.36,10.96,142.69,-207.62,14.7
219.85,2.38,10.07,142.69,-207.23,14.84
219.9,2.39,9.01,142.91,-206.42,15.11
219.95,2.41,8.42,142.91,-205.53,15.5
220,2.42,8.48,142.91,-204.94,15.98
220.05,2.43,8.98,142.91,-204.89,16.49
220.1,2.42,9.29,142.91,-205.44,16.95
220.15,2.42,9.46,142.91,-206.46,17.32
220.2,2.41,9.75,142.91,-207.71,17.57
220.25,2.41,10.04,142.91,-208.93,17.73
220.3,2.4,10.56,142.91,-209.95,17.81
220.35,2.39,11.32,142.91,-210.7,17.79
220.4,2.38,11.98,142.91,-211.13,17.66
220.45,2.37,12.26,142.91,-211.2,17.44
220.5,2.36,11.65,142.91,-210.79,17.16
220.55,2.35,10.98,142.69,-209.82,16.88
220.6,2.34,10.53,142.69,-208.41,16.64
220.65,2.33,10.5,142.69,-206.85,16.47
220.7,2.33,10.21,142.69,-205.49,16.39
220.75,2.32,9.74,142.91,-204.53,16.39
220.8,2.32,8.59,142.91,-203.94,16.45
220.85,2.32,7.67,142.91,-203.48,16.53
220.9,2.33,7.05,143.13,-202.95,16.56
220.95,2.33,6.94,143.36,-202.14,16.49
221,2.33,7,143.36,-201.03,16.36
221.05,2.33,6.99,143.36,-199.69,16.21
221.1,2.34,7,143.36,-198.38,16.08
221.15,2.34,7,143.36,-197.45,15.93
221.2,2.34,7,143.36,-197.3,15.77
221.25,2.34,7.2,143.36,-198.06,15.59
221.3,2.33,7.24,143.36,-199.59,15.39
221.35,2.33,7.29,143.36,-201.55,15.17
221.4,2.33,6.91,143.36,-203.5,14.91
221.45,2.33,6.64,143.36,-205.15,14.64
221.5,2.33,6.11,143.36,-206.33,14.41
221.55,2.33,5.95,143.58,-207.03,14.29
221.6,2.34,5.81,143.58,-207.38,14.31
221.65,2.35,5.95,143.58,-207.49,14.46
221.7,2.36,5.95,143.36,-207.37,14.64
221.75,2.37,5.98,143.36,-206.92,14.78
221.8,2.38,6.59,143.36,-206.08,14.88
221.85,2.39,7.31,143.36,-204.9,14.93
221.9,2.4,8.18,143.36,-203.5,14.99
221.95,2.41,8.7,143.36,-202.15,15.04
222,2.42,9.38,143.36,-201.15,15.13
222.05,2.42,10.02,143.36,-200.73,15.24
222.1,2.43,10.28,143.36,-200.86,15.31
222.15,2.43,10.46,143.36,-201.36,15.29
222.2,2.42,10.55,143.36,-201.97,15.17
222.25,2.42,10.8,143.36,-202.61,14.98
222.3,2.41,10.27,143.36,-203.42,14.79
222.35,2.41,9.81,143.36,-204.6,14.61
222.4,2.4,8.82,143.36,-206.17,14.46
222.45,2.39,8.33,143.36,-207.72,14.34
222.5,2.39,7.63,143.36,-208.74,14.23
222.55,2.38,6.99,143.36,-209,14.18
222.6,2.38,6.52,143.36,-208.85,14.18
222.65,2.37,5.9,143.36,-208.68,14.22
222.7,2.37,5.89,143.36,-208.81,14.27
222.75,2.37,5.76,143.36,-209.05,14.32
222.8,2.39,6.13,143.36,-209.19,14.36
222.85,2.4,6.38,143.36,-209.01,14.4
222.9,2.41,6.9,143.36,-208.6,14.44
222.95,2.41,7.06,143.13,-208.24,14.48
223,2.43,7.19,143.13,-208.2,14.52
223.05,2.45,7.25,143.13,-208.62,14.57
223.1,2.47,7.29,143.13,-209.41,14.6
223.15,2.48,7.51,143.13,-210.31,14.63
223.2,2.48,7.16,143.13,-210.93,14.63
223.25,2.48,6.93,143.13,-211.02,14.66
223.3,2.47,6.42,143.13,-210.52,14.7
223.35,2.46,6.07,143.13,-209.8,14.76
223.4,2.44,5.7,143.13,-209.34,14.8
223.45,2.42,5.75,143.13,-209.57,14.79
223.5,2.4,6.09,143.13,-210.52,14.74
223.55,2.38,6.57,143.13,-211.86,14.64
223.6,2.36,6.73,143.13,-213.07,14.51
223.65,2.35,6.86,143.13,-213.71,14.41
223.7,2.35,7.12,143.13,-213.66,14.37
223.75,2.36,7.6,143.13,-212.97,14.38
223.8,2.36,8.14,143.13,-211.84,14.46
223.85,2.36,8.75,143.13,-210.35,14.61
223.9,2.35,8.98,143.13,-208.61,14.8
223.95,2.36,8.75,143.13,-206.74,15.02
224,2.35,7.95,143.13,-204.89,15.28
224.05,2.35,7.14,143.36,-203.12,15.59
224.1,2.35,6.62,143.8,-201.65,15.96
224.15,2.35,6.35,144.47,-200.71,16.34
224.2,2.34,6.19,145.13,-200.53,16.61
224.25,2.34,5.91,146.24,-201.05,16.73
224.3,2.33,5.62,146.91,-202.09,16.68
224.35,2.33,5.11,146.69,-203.38,16.55
224.4,2.33,4.95,146.69,-204.73,16.35
224.45,2.34,5.01,146.91,-205.92,16.14
224.5,2.34,5.59,147.13,-206.85,15.9
224.55,2.34,6.12,146.91,-207.5,15.66
224.6,2.34,6.54,146.46,-208.01,15.39
224.65,2.35,6.53,144.47,-208.46,15.13
224.7,2.36,6.42,142.47,-208.88,14.9
224.75,2.37,5.99,142.02,-209.18,14.74
224.8,2.37,5.68,142.02,-209.24,14.68
224.85,2.38,5.33,141.8,-209.04,14.75
224.9,2.38,5.4,141.58,-208.65,14.88
224.95,2.39,5.35,141.36,-208.29,15.01
225,2.4,5.15,141.14,-208.04,15.12
225.05,2.41,4.7,140.69,-207.97,15.21
225.1,2.41,4.37,140.03,-208.04,15.28
225.15,2.42,4.21,138.92,-208.31,15.31
225.2,2.42,4.12,138.25,-208.67,15.32
225.25,2.42,4.27,138.03,-209.06,15.31
225.3,2.42,4.48,138.03,-209.3,15.3
225.35,2.41,4.75,138.03,-209.34,15.31
225.4,2.41,4.85,138.03,-209.15,15.35
225.45,2.4,5.12,138.03,-208.79,15.41
225.5,2.38,5.59,138.03,-208.24,15.45
225.55,2.37,6.54,138.03,-207.55,15.49
225.6,2.36,7.63,138.03,-206.84,15.55
225.65,2.36,8.63,138.25,-206.3,15.57
225.7,2.35,9.65,138.25,-206.06,15.55
225.75,2.34,10.66,138.03,-206.23,15.54
225.8,2.33,11.86,137.81,-206.81,15.55
225.85,2.33,12.3,137.81,-207.83,15.55
225.9,2.33,12.63,137.81,-209.31,15.45
225.95,2.34,12.59,137.36,-211.21,15.33
226,2.36,12.84,137.14,-213.32,15.24
226.05,2.36,12.49,136.92,-215.29,15.19
226.1,2.37,12.07,137.14,-216.75,15.17
226.15,2.38,10.91,136.92,-217.56,15.16
226.2,2.39,10,136.47,-217.83,15.19
226.25,2.4,8.78,136.25,-217.9,15.23
226.3,2.42,8.16,136.25,-218,15.23
226.35,2.43,7.59,136.03,-218.12,15.21
226.4,2.43,7.75,136.03,-217.97,15.22
226.45,2.43,8.47,135.81,-217.24,15.28
226.5,2.42,9.44,135.81,-215.94,15.35
226.55,2.43,10.38,135.59,-214.33,15.41
226.6,2.42,10.97,135.36,-212.81,15.5
226.65,2.41,11.47,135.14,-211.6,15.67
226.7,2.4,11.69,134.92,-210.69,15.86
226.75,2.39,11.63,134.7,-209.94,16
226.8,2.38,11.46,134.7,-209.26,16.03
226.85,2.37,11.22,134.7,-208.82,15.93
226.9,2.36,10.94,134.48,-208.9,15.68
226.95,2.34,10.23,134.25,-209.7,15.31
227,2.31,9.83,134.03,-211.08,14.91
227.05,2.27,9.61,134.03,-212.33,14.59
227.1,2.26,9.69,133.81,-212.88,14.4
227.15,2.25,9.66,133.81,-212.39,14.35
227.2,2.25,9.87,133.59,-211.46,14.4
227.25,2.25,10.51,133.59,-210.74,14.49
227.3,2.25,11.08,133.59,-210.76,14.6
227.35,2.25,11.52,133.37,-211.35,14.69
227.4,2.28,11.32,133.14,-212.15,14.77
227.45,2.32,11.17,133.14,-212.79,14.9
227.5,2.36,10.9,133.14,-213.19,15.09
227.55,2.38,11.01,133.14,-213.48,15.28
227.6,2.4,11.18,133.14,-213.93,15.4
227.65,2.41,11.44,133.14,-214.56,15.42
227.7,2.42,11.72,133.14,-215.21,15.45
227.75,2.43,11.43,133.14,-215.62,15.47
227.8,2.43,11.43,133.14,-215.74,15.58
227.85,2.43,11.17,133.14,-215.62,15.75
227.9,2.43,11.32,133.14,-215.45,16
227.95,2.42,11.3,133.14,-215.4,16.28
228,2.42,11.12,133.14,-215.6,16.43
228.05,2.4,11.29,133.37,-216.07,16.29
