Depth,Den,Ng,SP,Res,Cal
130.35,0,5.8,-556.46,13.2,193.31
130.4,0,5.69,-556.4,13.07,193.53
130.45,0,5.7,-556.37,12.92,194.19
130.5,0,5.68,-556.36,12.77,195.3
130.55,0,6.08,-556.38,12.67,195.97
130.6,0,6.35,-556.44,12.6,195.3
130.65,0,6.69,-556.52,12.57,194.42
130.7,0,7.21,-556.63,12.61,193.97
130.75,0,7.58,-556.78,12.79,193.97
130.8,0,7.96,-556.95,13.05,194.19
130.85,0,7.91,-557.16,13.33,194.19
130.9,0,8.17,-557.39,13.59,194.42
130.95,0,8.62,-557.66,13.86,194.42
131,0,9.16,-557.97,14.17,194.42
131.05,0,9.36,-558.3,14.6,194.64
131.1,0,9.1,-558.66,15.12,195.3
131.15,0,8.69,-559.05,15.73,197.08
131.2,0,8.56,-559.46,16.36,198.86
131.25,0,8.25,-559.88,17.05,201.52
131.3,0,7.96,-560.29,17.85,203.07
131.35,0,7.64,-560.67,18.83,203.96
131.4,0,7.92,-561.01,19.95,203.96
131.45,0,8.31,-561.29,21.17,203.3
131.5,0,8.65,-561.51,22.31,202.63
131.55,0,8.79,-561.66,23.26,202.85
131.6,0,9.29,-561.77,23.83,203.96
131.65,0,9.82,-561.82,24.07,205.52
131.7,0,10.22,-561.82,24.17,205.07
131.75,0,9.81,-561.78,24.35,203.3
131.8,0,9.21,-561.7,24.62,201.74
131.85,0,9.2,-561.57,24.84,201.52
131.9,0,9.68,-561.41,24.87,202.19
131.95,0,10.38,-561.22,24.74,202.63
132,0,10.81,-561.01,24.43,202.63
132.05,0,11.04,-560.78,23.92,202.41
132.1,0,11.17,-560.55,23.14,203.07
132.15,0,11.04,-560.33,22.2,203.74
132.2,0,10.84,-560.13,21.14,203.96
132.25,0,10.98,-559.96,20.15,203.74
132.3,0,11.16,-559.81,19.27,203.74
132.35,0,12.43,-559.69,18.66,203.96
132.4,0,13.32,-559.58,18.26,204.63
132.45,0,14.35,-559.47,18.07,205.52
132.5,0,14.73,-559.36,18.02,205.96
132.55,0,15.22,-559.23,18,206.4
132.6,0,15.79,-559.08,17.96,206.85
132.65,0,16.2,-558.9,17.83,207.29
132.7,0,16.2,-558.7,17.65,206.85
132.75,0,15.68,-558.49,17.39,205.96
132.8,0,14.98,-558.28,17.03,205.74
132.85,0,14.53,-558.1,16.53,206.63
132.9,0,13.9,-557.96,15.89,206.4
132.95,0,13.09,-557.88,15.17,205.52
133,0,12.2,-557.84,14.56,204.85
133.05,0,11.46,-557.85,14.22,203.52
133.1,0,10.73,-557.89,14.24,202.41
133.15,0,10.04,-557.95,14.53,201.52
133.2,0,9.55,-558.01,14.9,202.19
133.25,0,9.92,-558.08,15.18,203.3
133.3,0,10.49,-558.15,15.35,203.96
133.35,0,11.48,-558.22,15.45,203.96
133.4,0,12.4,-558.3,15.56,203.3
133.45,0,13.38,-558.37,15.71,203.07
133.5,0,13.75,-558.45,15.88,203.3
133.55,0,13.63,-558.54,16.04,203.74
133.6,0,13.28,-558.64,16.23,204.85
133.65,0,13.18,-558.75,16.38,206.18
133.7,0,13.29,-558.89,16.51,207.74
133.75,0,13.69,-559.04,16.6,207.29
133.8,0,14.2,-559.19,16.82,205.96
133.85,0,14.38,-559.33,17.26,205.07
133.9,0,14.12,-559.44,17.88,204.41
133.95,0,13.7,-559.51,18.57,203.52
134,0,12.56,-559.52,19.17,203.07
134.05,0,11.45,-559.48,19.68,202.85
134.1,0,10.2,-559.4,19.98,202.85
134.15,0,9.73,-559.28,20.04,203.07
134.2,0,9.39,-559.16,19.73,203.3
134.25,0,9.02,-559.05,19.13,203.07
134.3,0,8.68,-558.95,18.31,202.41
134.35,0,8.34,-558.86,17.55,202.19
134.4,0,8.01,-558.77,17.01,201.96
134.45,0,7.67,-558.68,16.84,201.96
134.5,0,7.14,-558.57,17.01,201.74
134.55,0,6.76,-558.45,17.27,201.52
134.6,0,6.38,-558.34,17.33,201.52
134.65,0,6.63,-558.25,17.01,201.3
134.7,0,7.2,-558.2,16.41,201.08
134.75,0,7.97,-558.21,15.73,200.63
134.8,0,8.43,-558.28,15.16,199.74
134.85,0,8.68,-558.41,14.89,198.86
134.9,0,8.82,-558.57,14.96,197.52
134.95,0,8.7,-558.77,15.37,196.86
135,0,8.31,-558.98,15.89,197.3
135.05,0,7.8,-559.2,16.4,197.97
135.1,0,8.02,-559.41,16.86,198.86
135.15,0,8.56,-559.6,17.38,199.74
135.2,0,8.92,-559.77,18.01,201.52
135.25,0,8.7,-559.91,18.62,201.96
135.3,0,8.12,-560.02,19.06,200.41
135.35,0,7.56,-560.11,19.3,197.75
135.4,0,6.94,-560.17,19.38,195.75
135.45,0,6.7,-560.22,19.42,194.86
135.5,0,6.53,-560.25,19.46,193.97
135.55,0,6.45,-560.27,19.51,193.75
135.6,0,6.8,-560.27,19.5,193.31
135.65,0,7.25,-560.25,19.45,193.08
135.7,0,7.81,-560.22,19.37,193.08
135.75,0,7.81,-560.15,19.3,193.08
135.8,0,8.12,-560.07,19.22,193.08
135.85,0,8.39,-559.96,19.13,193.08
135.9,0,8.9,-559.83,19.03,193.08
135.95,0,9.46,-559.69,18.92,193.08
136,0,10.07,-559.53,18.72,193.31
136.05,0,10.51,-559.37,18.41,193.75
136.1,0,11.12,-559.22,17.98,194.19
136.15,0,11.32,-559.09,17.53,195.3
136.2,0,11.49,-559,17.07,197.97
136.25,0,11.16,-558.96,16.66,206.4
136.3,0,11.53,-559,16.31,217.06
136.35,0,11.94,-559.13,16.04,232.38
136.4,0,12.29,-559.35,15.84,242.37
136.45,0,12.05,-559.67,15.86,244.59
136.5,0,11.67,-560.05,16.15,234.6
136.55,0,11.54,-560.48,16.85,217.06
136.6,0,11.44,-560.9,17.89,207.07
136.65,0,11.4,-561.29,19.31,203.07
136.7,0,11.17,-561.6,20.92,199.74
136.75,0,11.31,-561.82,22.73,195.75
136.8,0,11.5,-561.93,24.33,193.08
136.85,0,11.56,-561.94,25.53,192.64
136.9,0,11.61,-561.86,26.16,192.2
136.95,0,11.64,-561.7,26.46,192.2
137,0,12.25,-561.47,26.44,192.42
137.05,0,12.58,-561.2,26.07,192.64
137.1,0,12.97,-560.92,25.18,193.08
137.15,0,13.11,-560.63,23.92,193.75
137.2,0,13.42,-560.36,22.34,194.86
137.25,0,13.31,-560.13,20.84,196.19
137.3,0,12.94,-559.93,19.53,197.97
137.35,0,12.65,-559.78,18.65,199.08
137.4,0,12.72,-559.67,18.04,199.52
137.45,0,12.87,-559.6,17.7,199.74
137.5,0,12.72,-559.56,17.52,199.97
137.55,0,12.52,-559.54,17.51,200.19
137.6,0,12.25,-559.53,17.61,200.85
137.65,0,12.35,-559.53,17.78,201.74
137.7,0,11.92,-559.51,17.95,202.41
137.75,0,11.45,-559.49,18.09,202.63
137.8,0,10.68,-559.45,18.18,202.63
137.85,0,10.43,-559.4,18.2,203.07
137.9,0,10.02,-559.35,18.14,203.3
137.95,0,9.69,-559.32,17.99,205.52
138,0,9.54,-559.29,17.76,208.4
138.05,0,9.85,-559.28,17.46,210.18
138.1,0,10.28,-559.27,17.26,209.07
138.15,0,10.43,-559.25,17.28,204.85
138.2,0,10.34,-559.19,17.61,201.52
138.25,0,10.15,-559.09,18.13,199.97
138.3,0,10.1,-558.96,18.49,200.63
138.35,0,10.05,-558.79,18.48,201.74
138.4,0,10.03,-558.61,18.06,203.07
138.45,0,10.42,-558.41,17.44,203.3
138.5,0,10.69,-558.23,16.82,203.96
138.55,0,11.02,-558.05,16.28,206.4
138.6,0,10.54,-557.9,15.81,208.62
138.65,0,9.91,-557.77,15.4,206.18
138.7,0,9.09,-557.68,15.03,201.96
138.75,0,8.6,-557.61,14.79,198.41
138.8,0,8.34,-557.56,14.66,197.08
138.85,0,8.19,-557.54,14.59,196.64
138.9,0,8.51,-557.55,14.57,196.64
138.95,0,8.94,-557.59,14.57,196.64
139,0,9.09,-557.64,14.61,196.86
139.05,0,8.81,-557.71,14.69,196.64
139.1,0,8.58,-557.78,14.84,196.64
139.15,0,9.28,-557.84,15.12,196.41
139.2,0,10.17,-557.88,15.47,196.64
139.25,0,10.89,-557.9,15.84,197.08
139.3,0,11.01,-557.88,16.1,197.3
139.35,0,10.98,-557.83,16.26,197.08
139.4,0,11,-557.76,16.33,197.08
139.45,0,11,-557.66,16.27,196.64
139.5,0,11,-557.55,16.08,196.41
139.55,0,11.4,-557.44,15.75,195.97
139.6,0,12.48,-557.35,15.37,195.75
139.65,0,13.78,-557.26,14.97,194.86
139.7,0,14.65,-557.19,14.64,192.86
139.75,0,14.49,-557.13,14.37,190.86
139.8,0,13.83,-557.08,14.23,189.75
139.85,0,13.06,-557.01,14.19,189.53
139.9,0,12.58,-556.93,14.25,188.87
139.95,0,12.53,-556.83,14.33,188.64
140,0,12.62,-556.71,14.34,189.98
140.05,0,12.63,-556.59,14.17,191.75
140.1,0,12.05,-556.46,13.86,192.42
140.15,0,11.34,-556.35,13.45,191.31
140.2,0,10.28,-556.26,13.05,189.53
140.25,0,9.72,-556.21,12.65,187.98
140.3,0,9.2,-556.2,12.35,186.2
140.35,0,9.18,-556.22,12.18,185.76
140.4,0,9.48,-556.28,12.15,185.76
140.45,0,9.93,-556.38,12.23,185.76
140.5,0,10.48,-556.52,12.36,185.54
140.55,0,10.48,-556.69,12.5,184.43
140.6,0,10.59,-556.89,12.68,183.76
140.65,0,10.62,-557.12,13,183.32
140.7,0,10.84,-557.37,13.44,183.54
140.75,0,11.09,-557.65,13.94,184.2
140.8,0,11.39,-557.98,14.35,184.43
140.85,0,11.3,-558.35,14.7,184.65
140.9,0,11.34,-558.77,15.05,184.43
140.95,0,11.13,-559.24,15.6,183.98
141,0,11.29,-559.74,16.36,183.54
141.05,0,11.08,-560.25,17.29,183.09
141.1,0,11.08,-560.72,18.43,183.09
141.15,0,11.03,-561.12,19.85,183.54
141.2,0,10.62,-561.43,21.88,183.54
141.25,0,10.33,-561.64,24.1,182.43
141.3,0,9.99,-561.76,26.15,180.43
141.35,0,9.86,-561.79,27.23,178.21
141.4,0,10.17,-561.78,27.24,178.43
141.45,0,10.61,-561.73,26.23,179.54
141.5,0,10.76,-561.66,24.8,180.65
141.55,0,10.27,-561.59,23.39,182.87
141.6,0,9.61,-561.51,22.43,185.54
141.65,0,9.38,-561.41,21.87,186.42
141.7,0,9,-561.3,21.67,184.43
141.75,0,9.07,-561.17,21.7,182.43
141.8,0,9.21,-561.03,21.88,183.54
141.85,0,9.26,-560.91,21.93,185.54
141.9,0,8.89,-560.83,21.54,185.09
141.95,0,8.03,-560.83,20.68,182.21
142,0,7.39,-560.93,19.62,181.98
142.05,0,7.08,-561.15,18.79,184.43
142.1,0,7.29,-561.48,18.38,185.98
142.15,0,7.68,-561.91,18.53,185.98
142.2,0,7.59,-562.43,19.1,186.42
142.25,0,7.85,-562.99,20,187.98
142.3,0,7.89,-563.55,21.09,191.31
142.35,0,8.15,-564.07,22.56,193.31
142.4,0,8.01,-564.51,24.39,195.3
142.45,0,8.03,-564.82,26.6,195.3
142.5,0,8.41,-565.01,29.05,188.42
142.55,0,8.89,-565.06,31.15,180.21
142.6,0,9.66,-564.98,32.36,176.43
142.65,0,9.91,-564.81,32.43,177.54
142.7,0,10.11,-564.54,31.8,178.43
142.75,0,10.41,-564.23,31,178.65
142.8,0,10.9,-563.88,30.01,178.65
142.85,0,11.46,-563.53,28.72,178.43
142.9,0,11.87,-563.19,27.14,178.43
142.95,0,12.47,-562.89,25.44,178.65
143,0,13.07,-562.63,23.95,179.32
143.05,0,13.31,-562.43,22.78,179.76
143.1,0,13.08,-562.28,21.99,179.99
143.15,0,12.68,-562.18,21.39,180.43
143.2,0,12.75,-562.13,20.98,181.32
143.25,0,13.69,-562.1,20.83,181.98
143.3,0,14.89,-562.08,20.95,182.43
143.35,0,15.92,-562.07,21.21,182.65
143.4,0,16.16,-562.06,21.45,182.65
143.45,0,16.22,-562.03,21.58,182.87
143.5,0,16.08,-561.99,21.59,183.32
143.55,0,16.26,-561.92,21.53,183.98
143.6,0,17.07,-561.82,21.49,184.43
143.65,0,17.87,-561.68,21.52,185.31
143.7,0,18.59,-561.5,21.56,186.65
143.75,0,17.89,-561.27,21.52,186.42
143.8,0,16.7,-561,21.28,185.09
143.85,0,15.12,-560.7,20.88,184.87
143.9,0,14.16,-560.4,20.3,184.65
143.95,0,13.46,-560.1,19.65,184.43
144,0,13.12,-559.84,18.86,184.43
144.05,0,12.92,-559.63,18,185.09
144.1,0,12.81,-559.49,17.16,186.2
144.15,0,12.35,-559.42,16.48,186.65
144.2,0,11.83,-559.41,16.06,187.76
144.25,0,11.44,-559.45,15.95,189.31
144.3,0,11.05,-559.52,16.15,188.42
144.35,0,10.7,-559.6,16.57,185.54
144.4,0,10.15,-559.68,17.07,184.65
144.45,0,9.57,-559.75,17.54,184.2
144.5,0,8.94,-559.81,17.85,183.76
144.55,0,8.7,-559.87,17.94,183.54
144.6,0,8.13,-559.91,17.92,184.43
144.65,0,7.77,-559.94,17.94,185.54
144.7,0,7.18,-559.96,18.09,184.87
144.75,0,7.39,-559.96,18.33,183.09
144.8,0,7.91,-559.97,18.52,184.2
144.85,0,8.66,-559.98,18.52,187.09
144.9,0,9.52,-560.02,18.31,186.2
144.95,0,10.44,-560.1,18.01,183.32
145,0,11.39,-560.21,17.81,180.65
145.05,0,12.17,-560.37,17.76,180.21
145.1,0,12.51,-560.55,17.88,180.65
145.15,0,13.54,-560.74,18.19,181.1
145.2,0,14.61,-560.92,18.71,180.21
145.25,0,16.03,-561.06,19.39,179.1
145.3,0,16.33,-561.15,20.15,179.1
145.35,0,15.87,-561.18,20.84,179.32
145.4,0,14.84,-561.15,21.37,179.54
145.45,0,14.14,-561.07,21.59,180.21
145.5,0,14,-560.95,21.47,180.65
145.55,0,14.03,-560.81,21.12,181.98
145.6,0,14.01,-560.69,20.61,183.54
145.65,0,14.21,-560.62,20,183.76
145.7,0,14.44,-560.61,19.34,183.54
145.75,0,14.13,-560.69,18.63,183.98
145.8,0,13.31,-560.85,18.09,186.65
145.85,0,12.49,-561.09,17.9,188.87
145.9,0,12.16,-561.38,18.16,186.42
145.95,0,12.53,-561.69,18.84,180.43
146,0,13.34,-562,19.8,178.65
146.05,0,14.37,-562.29,20.83,179.1
146.1,0,15.14,-562.54,21.81,179.54
146.15,0,15.3,-562.74,22.62,179.99
146.2,0,15.09,-562.88,23.36,179.76
146.25,0,14.68,-562.96,24.06,178.65
146.3,0,14.35,-562.97,24.77,177.54
146.35,0,13.81,-562.93,25.34,176.88
146.4,0,13.23,-562.85,25.56,175.99
146.45,0,12.61,-562.74,25.3,175.32
146.5,0,12.17,-562.61,24.69,174.21
146.55,0,11.76,-562.48,23.92,173.55
146.6,0,11.19,-562.37,23.21,172.44
146.65,0,10.79,-562.27,22.62,171.77
146.7,0,10.4,-562.2,22.16,171.33
146.75,0,10.44,-562.16,21.81,170.88
146.8,0,10.97,-562.13,21.59,170.66
146.85,0,12.28,-562.1,21.58,170.66
146.9,0,13.65,-562.06,21.82,170.66
146.95,0,14.99,-561.97,22.24,170.66
147,0,15.53,-561.84,22.77,170.66
147.05,0,15.9,-561.65,23.35,170.44
147.1,0,16.29,-561.39,24,170.44
147.15,0,16.64,-561.08,24.39,170.44
147.2,0,16.99,-560.74,24.3,170.44
147.25,0,17.12,-560.39,23.48,170.66
147.3,0,18.02,-560.08,22.07,170.44
147.35,0,18.63,-559.84,20.32,170.44
147.4,0,19.13,-559.69,18.55,170.66
147.45,0,18.15,-559.67,17.13,171.33
147.5,0,17.26,-559.76,16.2,173.33
147.55,0,16.08,-559.96,15.81,174.44
147.6,0,15.67,-560.24,15.95,174.88
147.65,0,14.75,-560.56,16.53,174.21
147.7,0,13.88,-560.9,17.46,171.55
147.75,0,12.73,-561.23,18.49,169.33
147.8,0,11.92,-561.55,19.41,168.22
147.85,0,10.73,-561.84,20.1,168
147.9,0,9.73,-562.1,20.61,167.78
147.95,0,9.09,-562.33,21.07,167.33
148,0,9.17,-562.52,21.54,167.33
148.05,0,9.45,-562.69,21.96,167.33
148.1,0,9.72,-562.84,22.27,167.11
148.15,0,9.84,-562.98,22.44,166.67
148.2,0,10.31,-563.12,22.56,166.22
148.25,0,10.83,-563.25,22.68,166
148.3,0,11.43,-563.37,22.85,165.56
148.35,0,11.85,-563.47,23.14,164.89
148.4,0,12.26,-563.54,23.6,164.22
148.45,0,12.62,-563.58,24.04,162.67
148.5,0,13.38,-563.59,24.36,161.56
148.55,0,14.2,-563.58,24.58,160.45
148.6,0,15.52,-563.55,24.73,159.12
148.65,0,16.54,-563.51,24.71,158.01
148.7,0,17.61,-563.48,24.46,156.01
148.75,0,18.03,-563.47,24.13,154.46
148.8,0,18.33,-563.49,23.87,153.57
148.85,0,18.27,-563.56,23.62,153.12
148.9,0,18.32,-563.67,23.35,152.68
148.95,0,17.92,-563.82,23.19,152.24
149,0,17.45,-563.99,23.27,152.24
149.05,0,16.87,-564.15,23.67,152.24
149.1,0,15.46,-564.28,24.59,152.24
149.15,0,13.47,-564.35,26.1,152.24
149.2,0,11.19,-564.34,27.86,152.24
149.25,0,9.73,-564.26,29.11,152.01
149.3,0,9.78,-564.09,29.48,151.35
149.35,0,10.1,-563.84,29.29,150.46
149.4,0,10.78,-563.53,29.03,149.57
149.45,0,11.38,-563.17,28.62,149.13
149.5,0,12.23,-562.8,27.67,148.46
149.55,0,13.72,-562.43,26.15,147.57
149.6,0,14.79,-562.1,24.34,147.13
149.65,0,16.1,-561.82,22.67,148.24
149.7,0,16.98,-561.6,21.17,150.02
149.75,0,17.82,-561.43,20.04,150.24
149.8,0,18.16,-561.31,19.35,150.46
149.85,0,18,-561.22,19.23,150.68
149.9,0,17.63,-561.16,19.45,150.68
149.95,0,17.53,-561.13,19.65,151.13
150,0,17.23,-561.13,19.61,151.35
150.05,0,16.55,-561.15,19.4,150.9
150.1,0,15.56,-561.19,19.2,149.79
150.15,0,14.42,-561.23,19.21,149.13
150.2,0,13.6,-561.23,19.48,150.24
150.25,0,12.8,-561.18,20.01,152.01
150.3,0,12.68,-561.08,20.76,153.35
150.35,0,12.7,-560.92,21.45,153.12
150.4,0,12.88,-560.72,21.76,153.12
150.45,0,12.71,-560.53,21.38,153.12
150.5,0,12.52,-560.38,20.46,153.57
150.55,0,12.25,-560.29,19.23,153.57
150.6,0,12.15,-560.27,18.12,153.57
150.65,0,12.28,-560.34,17.37,153.79
150.7,0,12.09,-560.45,17.17,153.79
150.75,0,11.87,-560.6,17.48,153.57
150.8,0,11.39,-560.74,18.15,153.35
150.85,0,11.45,-560.88,18.92,153.12
150.9,0,11.77,-560.99,19.57,153.35
150.95,0,12.24,-561.08,19.96,153.35
151,0,12.6,-561.15,20.09,153.12
151.05,0,12.77,-561.21,20.08,153.57
151.1,0,12.87,-561.27,20.01,154.23
151.15,0,13.13,-561.33,20.05,154.01
151.2,0,13.6,-561.39,20.1,153.35
151.25,0,14.15,-561.46,20.08,153.79
151.3,0,14.75,-561.52,20.01,156.9
151.35,0,15.18,-561.56,20.07,158.67
151.4,0,15.59,-561.58,20.45,161.34
151.45,0,15.55,-561.59,20.98,164.22
151.5,0,15.03,-561.6,21.39,165.78
151.55,0,14.32,-561.63,21.36,166.22
151.6,0,13.67,-561.69,20.92,166.44
151.65,0,13,-561.79,20.34,166.67
151.7,0,12.13,-561.93,19.99,168.22
151.75,0,11.23,-562.12,19.96,169.77
151.8,0,10.47,-562.36,20.13,169.55
151.85,0,9.94,-562.64,20.42,167.33
151.9,0,9.68,-562.95,20.76,166.67
151.95,0,9.72,-563.29,21.22,166.67
152,0,9.88,-563.63,21.82,168
152.05,0,9.92,-563.98,22.58,169.55
152.1,0,9.96,-564.33,23.43,169.55
152.15,0,9.78,-564.69,24.19,169.77
152.2,0,9.75,-565.04,24.78,170.44
152.25,0,10.11,-565.39,25.24,171.11
152.3,0,10.77,-565.72,25.82,174.88
152.35,0,11.38,-566.01,26.56,177.54
152.4,0,11.43,-566.26,27.61,176.21
152.45,0,11.36,-566.44,28.74,170.44
152.5,0,10.96,-566.56,29.82,167.55
152.55,0,10.66,-566.61,30.61,167.11
152.6,0,10.32,-566.61,31.11,167.11
152.65,0,10.4,-566.58,31.36,166.67
152.7,0,10.34,-566.53,31.34,166.44
152.75,0,10.35,-566.5,30.97,165.78
152.8,0,10.14,-566.51,30.34,164
152.85,0,9.9,-566.55,29.52,162.89
152.9,0,9.61,-566.62,28.93,163.11
152.95,0,9.3,-566.71,28.89,162.89
153,0,9.78,-566.77,29.77,162
153.05,0,10.62,-566.79,31.39,160.45
153.1,0,11.28,-566.74,33.64,159.56
153.15,0,11.38,-566.62,35.91,158.9
153.2,0,11.13,-566.42,37.73,158.45
153.25,0,11.5,-566.15,38.48,158.23
153.3,0,11.93,-565.81,38.03,157.79
153.35,0,12.09,-565.44,36.32,157.34
153.4,0,11.6,-565.06,33.91,157.12
153.45,0,10.94,-564.69,31.25,156.23
153.5,0,10.51,-564.38,28.8,155.12
153.55,0,9.89,-564.15,26.6,154.68
153.6,0,9.48,-564,24.65,154.68
153.65,0,9.07,-563.95,23.18,154.68
153.7,0,9.31,-563.97,22.25,154.68
153.75,0,9.68,-564.02,22.02,154.23
153.8,0,10.2,-564.08,22.38,153.35
153.85,0,10.38,-564.11,23.14,152.68
153.9,0,10.51,-564.11,23.88,152.46
153.95,0,10.58,-564.08,24.32,152.46
154,0,10.82,-564.04,24.32,152.46
154.05,0,11.08,-564.01,24.02,152.46
154.1,0,11.38,-564.04,23.61,152.68
154.15,0,11.69,-564.15,23.25,153.12
154.2,0,11.61,-564.38,22.89,153.57
154.25,0,11.26,-564.71,22.56,154.46
154.3,0,10.78,-565.11,22.53,156.01
154.35,0,10.41,-565.55,23.18,158.01
154.4,0,10.44,-565.95,24.77,161.34
154.45,0,10.57,-566.27,27.2,162.89
154.5,0,11.2,-566.49,30.1,159.78
154.55,0,11.75,-566.59,32.61,156.01
154.6,0,12.19,-566.59,34.07,155.57
154.65,0,12.19,-566.52,34.29,155.12
154.7,0,11.88,-566.4,33.71,154.9
154.75,0,11.61,-566.26,32.77,154.9
154.8,0,11.7,-566.11,31.53,155.57
154.85,0,12.06,-565.95,30.26,156.01
154.9,0,12.55,-565.78,29.2,156.01
154.95,0,12.32,-565.6,28.59,156.01
155,0,11.98,-565.41,28.27,155.79
155.05,0,10.86,-565.19,28.02,155.79
155.1,0,9.97,-564.97,27.72,155.79
155.15,0,8.97,-564.73,27.25,156.45
155.2,0,8.79,-564.5,26.61,156.9
155.25,0,9.15,-564.28,25.86,157.56
155.3,0,9.79,-564.09,25.14,158.01
155.35,0,10.39,-563.92,24.42,158.45
155.4,0,10.64,-563.78,23.82,158.67
155.45,0,10.81,-563.66,23.4,158.9
155.5,0,10.89,-563.56,23.22,159.56
155.55,0,11.34,-563.48,23.13,160.01
155.6,0,12.05,-563.43,23.04,161.34
155.65,0,12.88,-563.4,22.87,162.23
155.7,0,13.38,-563.41,22.65,161.78
155.75,0,13.65,-563.46,22.43,161.78
155.8,0,13.81,-563.52,22.34,162.23
155.85,0,13.49,-563.61,22.45,163.11
155.9,0,12.86,-563.69,22.77,164
155.95,0,11.87,-563.77,23.21,164.89
156,0,11.15,-563.81,23.72,166.22
156.05,0,10.8,-563.83,24.26,167.33
156.1,0,11.19,-563.81,24.76,168.89
156.15,0,11.8,-563.75,25.06,170.22
156.2,0,12.4,-563.66,25.16,170.44
156.25,0,12.84,-563.54,25.14,170.66
156.3,0,13.25,-563.39,25,171.99
156.35,0,13.22,-563.22,24.77,172.44
156.4,0,12.89,-563.04,24.38,172.66
156.45,0,12.62,-562.85,23.85,173.33
156.5,0,12.7,-562.64,23.3,174.88
156.55,0,13.27,-562.4,22.91,176.21
156.6,0,13.39,-562.14,22.78,176.88
156.65,0,13.53,-561.85,22.66,178.65
156.7,0,12.79,-561.55,22.28,180.21
156.75,0,13.06,-561.24,21.64,181.54
156.8,0,13.37,-560.92,20.84,180.65
156.85,0,14.09,-560.62,20.11,179.1
156.9,0,14.29,-560.35,19.44,177.99
156.95,0,14.88,-560.13,18.85,177.77
157,0,15.63,-559.97,18.28,178.21
157.05,0,16.3,-559.9,17.67,179.32
157.1,0,15.99,-559.9,17.11,180.43
157.15,0,15.46,-559.98,16.74,178.88
157.2,0,14.89,-560.13,16.75,176.66
157.25,0,14.67,-560.33,17.13,175.55
157.3,0,14.11,-560.55,17.67,175.1
157.35,0,13.36,-560.79,18.22,174.66
157.4,0,12.89,-561.02,18.78,172.88
157.45,0,12.85,-561.21,19.51,170.88
157.5,0,12.95,-561.35,20.35,168.66
157.55,0,12.76,-561.41,21.29,168.22
157.6,0,12.34,-561.39,22.21,168.22
157.65,0,11.82,-561.29,23.05,169.11
157.7,0,11.43,-561.11,23.6,171.11
157.75,0,11.25,-560.87,23.7,173.1
157.8,0,11.14,-560.6,23.24,171.55
157.85,0,11.08,-560.3,22.32,167.78
157.9,0,10.64,-560.02,21.08,165.56
157.95,0,9.74,-559.78,19.77,164.45
158,0,8.68,-559.59,18.58,164.89
158.05,0,8.08,-559.47,17.58,165.11
158.1,0,7.95,-559.43,16.85,165.56
158.15,0,8.01,-559.47,16.42,165.56
158.2,0,7.99,-559.57,16.3,165.33
158.25,0,8.4,-559.72,16.44,165.33
158.3,0,9.28,-559.89,16.76,165.56
158.35,0,10.34,-560.05,17.28,165.56
158.4,0,11.12,-560.18,18.08,165.33
158.45,0,11.69,-560.26,19.03,165.11
158.5,0,12.16,-560.28,19.92,164.67
158.55,0,12.77,-560.27,20.4,163.56
158.6,0,13.19,-560.24,20.41,162.23
158.65,0,13.39,-560.23,19.95,163.11
158.7,0,13.32,-560.24,19.26,165.33
158.75,0,13.34,-560.27,18.53,166.22
158.8,0,13.33,-560.33,18.09,165.78
158.85,0,13.34,-560.39,18.05,164.89
158.9,0,12.53,-560.44,18.42,164.22
158.95,0,11.57,-560.49,18.88,163.78
159,0,10.42,-560.53,19.2,162.89
159.05,0,9.4,-560.58,19.27,162.45
159.1,0,8.76,-560.65,19.18,162.23
159.15,0,8.03,-560.74,19.05,162
159.2,0,7.76,-560.85,19.02,161.34
159.25,0,7.76,-560.97,19.06,160.45
159.3,0,8.3,-561.08,19.24,160.01
159.35,0,9.01,-561.18,19.57,159.78
159.4,0,9.66,-561.24,20.11,159.56
159.45,0,10.54,-561.27,20.72,159.12
159.5,0,11.44,-561.28,21.18,158.67
159.55,0,12.6,-561.28,21.28,158.23
159.6,0,13.81,-561.29,20.9,157.34
159.65,0,14.88,-561.32,20.26,156.45
159.7,0,15.54,-561.36,19.7,155.79
159.75,0,15.48,-561.41,19.51,155.57
159.8,0,15.2,-561.46,19.72,155.12
159.85,0,14.74,-561.51,20.23,155.12
159.9,0,14.19,-561.57,20.81,154.9
159.95,0,13.99,-561.66,21.18,154.68
160,0,13.84,-561.8,21.16,154.46
160.05,0,13.36,-562.02,20.72,154.46
160.1,0,13.04,-562.34,20.23,154.46
160.15,0,12.68,-562.75,20.04,154.68
160.2,0,12.54,-563.25,20.28,154.68
160.25,0,12.05,-563.83,20.93,154.68
160.3,0,11.52,-564.44,21.79,154.46
160.35,0,11.71,-565.07,22.99,153.12
160.4,0,12.25,-565.69,24.52,150.68
160.45,0,12.99,-566.26,26.29,149.35
160.5,0,13.25,-566.79,28.11,148.68
160.55,0,12.65,-567.27,29.68,148.46
160.6,0,11.78,-567.7,30.97,148.46
160.65,0,10.89,-568.09,32.03,148.68
160.7,0,10.33,-568.42,33.23,148.24
160.75,0,10.24,-568.68,35.05,147.8
160.8,0,10.32,-568.86,37.33,147.57
160.85,0,11.31,-568.94,39.96,147.35
160.9,0,12.53,-568.93,42.31,146.91
