date,Den,Res,Ng,Cal,SP
1997/7/15 12:00,2.25,16.22,44.4,123.82,-270.91
1997/7/15 13:00,2.26,16.26,44.42,123.6,-270.11
1997/7/15 14:00,2.26,16.33,44.57,123.15,-269.02
1997/7/15 15:00,2.27,16.44,45.2,123.15,-267.83
1997/7/15 16:00,2.27,16.54,45.95,122.93,-266.77
1997/7/15 17:00,2.27,16.63,47.63,123.15,-265.92
1997/7/15 18:00,2.28,16.77,50.72,123.15,-265.44
1997/7/15 19:00,2.28,16.96,53.87,123.15,-265.38
1997/7/15 20:00,2.29,17.16,56.92,123.15,-265.72
1997/7/15 21:00,2.28,17.31,59.76,123.15,-266.31
1997/7/15 22:00,2.28,17.38,63.14,122.93,-266.98
1997/7/15 23:00,2.28,17.43,65.98,122.93,-267.6
1997/7/16 0:00,2.27,17.46,68.02,122.93,-268.17
1997/7/16 1:00,2.27,17.53,70,123.15,-268.75
1997/7/16 2:00,2.27,17.67,72.41,123.38,-269.4
1997/7/16 3:00,2.27,17.84,73.88,123.82,-270.11
1997/7/16 4:00,2.28,18,74.46,124.26,-270.86
1997/7/16 5:00,2.28,18.05,73.67,124.93,-271.58
1997/7/16 6:00,2.29,17.98,72.23,125.15,-272.15
1997/7/16 7:00,2.29,17.8,69.18,124.93,-272.4
1997/7/16 8:00,2.3,17.56,66.08,124.71,-272.15
1997/7/16 9:00,2.3,17.34,63.85,122.93,-271.18
1997/7/16 10:00,2.3,17.17,63.39,119.82,-269.55
1997/7/16 11:00,2.3,17.09,62.45,120.93,-267.5
1997/7/16 12:00,2.29,17.07,61.57,125.37,-265.6
1997/7/16 13:00,2.28,17.15,59.6,127.59,-264.33
1997/7/16 14:00,2.27,17.29,58.03,128.26,-263.92
1997/7/16 15:00,2.27,17.48,55.73,128.26,-264.28
1997/7/16 16:00,2.25,17.68,53.95,128.26,-265.21
1997/7/16 17:00,2.24,17.83,52.14,128.26,-266.5
1997/7/16 18:00,2.23,17.91,51.02,128.26,-267.8
1997/7/16 19:00,2.23,17.91,48.83,128.26,-268.69
1997/7/16 20:00,2.23,17.88,46.97,128.26,-268.67
1997/7/16 21:00,2.24,17.83,44.36,128.26,-267.48
1997/7/16 22:00,2.23,17.81,43.07,128.26,-265.11
1997/7/16 23:00,2.24,17.79,41.49,128.04,-262.07
1997/7/17 0:00,2.24,17.76,40.71,128.26,-258.93
1997/7/17 1:00,2.25,17.72,40.24,128.7,-256.53
1997/7/17 2:00,2.25,17.65,39.99,128.93,-255.31
1997/7/17 3:00,2.26,17.61,40.45,129.37,-255.54
1997/7/17 4:00,2.27,17.6,40.69,129.59,-256.72
1997/7/17 5:00,2.28,17.65,41.63,129.59,-258.09
1997/7/17 6:00,2.29,17.75,42.06,129.59,-258.79
1997/7/17 7:00,2.3,17.92,42.54,129.59,-258.3
1997/7/17 8:00,2.3,18.19,42.72,129.81,-256.86
1997/7/17 9:00,2.31,18.43,42.65,129.81,-255.07
1997/7/17 10:00,2.3,18.53,43.07,130.04,-253.9
1997/7/17 11:00,2.3,18.3,43.55,130.26,-253.69
1997/7/17 12:00,2.3,17.69,43.72,130.48,-254.33
1997/7/17 13:00,2.3,16.84,43.25,130.7,-255.22
1997/7/17 14:00,2.3,15.97,42.6,130.92,-255.91
1997/7/17 15:00,2.3,15.33,42.37,132.03,-256.53
1997/7/17 16:00,2.31,14.98,41.79,132.7,-257.39
1997/7/17 17:00,2.3,14.84,41.63,133.14,-259
1997/7/17 18:00,2.3,14.73,41.69,132.48,-261.23
1997/7/17 19:00,2.3,14.56,42.26,131.59,-263.92
1997/7/17 20:00,2.3,14.31,42.59,131.15,-266.52
1997/7/17 21:00,2.31,14.12,41.77,131.59,-268.89
1997/7/17 22:00,2.31,14.08,40.87,131.81,-270.82
1997/7/17 23:00,2.31,14.27,39.33,131.81,-272.27
1997/7/18 0:00,2.3,14.57,38.64,131.59,-272.98
1997/7/18 1:00,2.3,14.84,37.59,131.37,-272.84
1997/7/18 2:00,2.3,15.05,37.05,131.15,-271.82
1997/7/18 3:00,2.3,15.17,35.93,130.92,-270.28
1997/7/18 4:00,2.3,15.39,35,130.48,-268.71
1997/7/18 5:00,2.3,15.67,33.39,130.26,-267.66
1997/7/18 6:00,2.3,16.02,32.68,129.81,-267.44
1997/7/18 7:00,2.29,16.29,32.21,128.7,-267.95
1997/7/18 8:00,2.28,16.42,32.58,127.59,-268.92
1997/7/18 9:00,2.27,16.45,32.76,127.82,-269.97
1997/7/18 10:00,2.27,16.45,33.67,127.59,-270.91
1997/7/18 11:00,2.26,16.45,35.09,126.93,-271.59
1997/7/18 12:00,2.26,16.43,36.75,125.82,-271.92
1997/7/18 13:00,2.26,16.34,38.37,125.6,-271.81
1997/7/18 14:00,2.25,16.16,40.02,125.6,-271.38
1997/7/18 15:00,2.25,15.97,42.08,125.6,-270.93
1997/7/18 16:00,2.26,15.81,43.62,125.6,-270.72
1997/7/18 17:00,2.26,15.74,44.54,125.82,-270.8
1997/7/18 18:00,2.27,15.71,45.23,126.26,-270.92
1997/7/18 19:00,2.28,15.76,45.75,127.15,-270.75
1997/7/18 20:00,2.29,15.92,47.2,127.37,-270.02
1997/7/18 21:00,2.3,16.22,48.59,127.15,-268.8
1997/7/18 22:00,2.31,16.61,50.76,126.93,-267.56
1997/7/18 23:00,2.31,17.01,52.27,126.48,-266.93
1997/7/19 0:00,2.32,17.35,53.01,126.04,-267.37
1997/7/19 1:00,2.32,17.61,53.06,126.26,-268.89
1997/7/19 2:00,2.32,17.78,52.61,126.26,-271.01
1997/7/19 3:00,2.31,17.85,52.53,126.48,-273.19
1997/7/19 4:00,2.32,17.82,52.43,126.26,-274.8
1997/7/19 5:00,2.32,17.74,52.39,125.82,-275.43
1997/7/19 6:00,2.32,17.67,51.16,125.82,-274.87
1997/7/19 7:00,2.31,17.65,49.51,125.6,-273.33
1997/7/19 8:00,2.31,17.67,46.94,125.37,-271.23
1997/7/19 9:00,2.31,17.74,43.89,125.6,-269.03
1997/7/19 10:00,2.31,17.78,40.37,125.82,-267.1
1997/7/19 11:00,2.3,17.79,37.45,125.82,-265.79
1997/7/19 12:00,2.3,17.72,35.56,125.82,-265.36
1997/7/19 13:00,2.3,17.57,33.6,125.82,-266.07
1997/7/19 14:00,2.3,17.38,31.43,126.26,-267.8
1997/7/19 15:00,2.29,17.17,29.61,126.93,-270.36
1997/7/19 16:00,2.27,16.95,28.21,127.37,-273.18
1997/7/19 17:00,2.26,16.73,27.36,127.82,-275.86
1997/7/19 18:00,2.26,16.53,26.51,128.04,-277.94
1997/7/19 19:00,2.26,16.35,25.78,128.04,-279.27
1997/7/19 20:00,2.25,16.2,25.06,128.04,-279.68
1997/7/19 21:00,2.25,16.09,23.77,127.82,-279.27
1997/7/19 22:00,2.25,16.03,22.57,127.82,-278.2
1997/7/19 23:00,2.25,16.03,21.27,128.04,-276.85
1997/7/20 0:00,2.25,16.01,21.17,127.59,-275.6
1997/7/20 1:00,2.25,15.97,20.49,127.15,-274.57
1997/7/20 2:00,2.26,15.92,19.53,126.71,-273.57
1997/7/20 3:00,2.27,15.88,18,126.71,-272.14
1997/7/20 4:00,2.27,15.88,16.91,126.71,-270.21
1997/7/20 5:00,2.27,15.97,16.78,126.71,-267.84
1997/7/20 6:00,2.27,16.2,17.14,126.71,-265.77
1997/7/20 7:00,2.27,16.56,17.98,126.71,-264.48
1997/7/20 8:00,2.27,16.95,19.22,126.48,-264.44
1997/7/20 9:00,2.26,17.29,20.24,126.26,-265.51
1997/7/20 10:00,2.26,17.49,20.89,126.04,-267.26
1997/7/20 11:00,2.25,17.53,20.63,125.37,-269.01
1997/7/20 12:00,2.25,17.41,20.7,125.15,-270.22
1997/7/20 13:00,2.24,17.17,21.67,124.93,-270.72
1997/7/20 14:00,2.24,16.88,22.87,125.15,-270.63
1997/7/20 15:00,2.24,16.58,23.91,125.15,-270.32
1997/7/20 16:00,2.24,16.33,23.56,125.15,-269.9
1997/7/20 17:00,2.24,16.15,22.69,125.15,-269.6
1997/7/20 18:00,2.25,16.05,21.25,125.15,-269.51
1997/7/20 19:00,2.26,16.03,20.39,125.15,-269.85
1997/7/20 20:00,2.26,16.07,19.73,124.93,-270.5
1997/7/20 21:00,2.26,16.14,19.62,124.71,-271.26
1997/7/20 22:00,2.26,16.19,19.27,124.49,-271.65
1997/7/20 23:00,2.26,16.24,18.98,124.49,-271.34
1997/7/21 0:00,2.27,16.27,17.85,124.49,-270.27
1997/7/21 1:00,2.27,16.29,17.37,124.49,-268.86
1997/7/21 2:00,2.28,16.34,17.24,124.49,-267.68
1997/7/21 3:00,2.28,16.42,17.92,124.71,-267.08
1997/7/21 4:00,2.28,16.55,18.63,124.93,-267.02
1997/7/21 5:00,2.28,16.7,18.91,124.93,-267.19
1997/7/21 6:00,2.28,16.88,18.91,125.15,-267.31
1997/7/21 7:00,2.27,17.12,18.56,124.93,-267.19
1997/7/21 8:00,2.27,17.45,18.5,124.93,-266.88
1997/7/21 9:00,2.27,17.85,18.61,124.93,-266.45
1997/7/21 10:00,2.27,18.31,19.02,124.93,-266.04
1997/7/21 11:00,2.27,18.8,19.33,124.71,-265.7
1997/7/21 12:00,2.26,19.29,20.07,124.71,-265.41
1997/7/21 13:00,2.26,19.76,20.88,124.49,-265.15
1997/7/21 14:00,2.25,20.17,21.99,123.6,-265.07
1997/7/21 15:00,2.24,20.51,22.77,122.71,-265.38
1997/7/21 16:00,2.24,20.73,23.75,122.04,-266.26
1997/7/21 17:00,2.25,20.92,24.71,121.6,-267.59
1997/7/21 18:00,2.26,21.09,25.69,121.16,-269.05
1997/7/21 19:00,2.26,21.32,26.28,120.71,-270.18
1997/7/21 20:00,2.27,21.61,26.99,120.49,-270.64
1997/7/21 21:00,2.26,22.01,27.46,120.27,-270.48
1997/7/21 22:00,2.27,22.48,27.69,120.27,-270.06
1997/7/21 23:00,2.27,22.95,27.43,120.27,-269.95
1997/7/22 0:00,2.27,23.31,27.22,120.27,-270.49
1997/7/22 1:00,2.28,23.5,26.53,120.05,-271.74
1997/7/22 2:00,2.28,23.56,25.75,120.05,-273.49
1997/7/22 3:00,2.29,23.53,25.46,120.27,-275.35
1997/7/22 4:00,2.29,23.5,25.84,120.05,-276.96
1997/7/22 5:00,2.29,23.48,26.86,120.05,-277.85
1997/7/22 6:00,2.29,23.51,27.94,119.82,-277.92
1997/7/22 7:00,2.29,23.6,29.76,119.82,-277.21
1997/7/22 8:00,2.29,23.76,31.34,119.82,-276.18
1997/7/22 9:00,2.29,24.02,32.42,119.82,-275.19
1997/7/22 10:00,2.3,24.37,32.75,119.82,-274.38
1997/7/22 11:00,2.3,24.83,32.83,119.82,-273.55
1997/7/22 12:00,2.31,25.33,33.92,119.82,-272.24
1997/7/22 13:00,2.31,25.77,35.15,120.05,-270.14
1997/7/22 14:00,2.31,26.09,36.21,120.27,-267.25
1997/7/22 15:00,2.31,26.27,36.07,120.27,-264.14
1997/7/22 16:00,2.3,26.38,35.66,120.27,-261.67
1997/7/22 17:00,2.29,26.38,35.15,120.27,-260.36
1997/7/22 18:00,2.28,26.28,34.36,120.05,-260.33
1997/7/22 19:00,2.28,26.07,33.9,119.82,-261.18
1997/7/22 20:00,2.27,25.76,33.65,119.82,-262.57
1997/7/22 21:00,2.27,25.39,33.71,119.82,-264.13
1997/7/22 22:00,2.26,24.97,33.07,119.82,-265.67
1997/7/22 23:00,2.25,24.54,32.36,119.82,-266.97
1997/7/23 0:00,2.24,24.07,31.69,120.05,-267.87
1997/7/23 1:00,2.24,23.62,32.01,119.82,-268.18
1997/7/23 2:00,2.24,23.22,32.34,119.82,-267.83
1997/7/23 3:00,2.25,22.9,32.87,119.82,-266.9
1997/7/23 4:00,2.26,22.63,32.84,119.82,-265.73
1997/7/23 5:00,2.26,22.37,33.34,119.82,-264.88
1997/7/23 6:00,2.27,22.12,33.64,119.82,-264.83
1997/7/23 7:00,2.27,21.91,34,119.82,-265.87
1997/7/23 8:00,2.27,21.72,34.13,119.82,-267.82
1997/7/23 9:00,2.28,21.56,35.02,119.82,-270.43
1997/7/23 10:00,2.29,21.41,36.03,119.82,-273.17
1997/7/23 11:00,2.29,21.27,36.61,119.6,-275.55
1997/7/23 12:00,2.3,21.13,36.53,119.6,-276.96
1997/7/23 13:00,2.29,20.91,35.83,119.6,-277.14
1997/7/23 14:00,2.29,20.55,35.07,119.6,-276.01
1997/7/23 15:00,2.28,20.06,33.78,119.6,-273.98
1997/7/23 16:00,2.28,19.52,32.77,119.6,-271.4
1997/7/23 17:00,2.28,19.05,31.31,119.82,-268.84
1997/7/23 18:00,2.28,18.68,30.62,119.82,-266.66
1997/7/23 19:00,2.28,18.39,29.99,119.82,-265.23
1997/7/23 20:00,2.27,18.14,29.12,119.6,-264.61
1997/7/23 21:00,2.27,17.9,27.62,118.71,-264.67
1997/7/23 22:00,2.26,17.66,25.75,117.6,-265.01
1997/7/23 23:00,2.26,17.4,24.67,118.49,-265.38
1997/7/24 0:00,2.27,17.12,23.88,120.27,-265.73
1997/7/24 1:00,2.27,16.86,23.51,121.6,-266.31
1997/7/24 2:00,2.26,16.65,23.68,122.93,-267.32
1997/7/24 3:00,2.26,16.5,24.04,123.38,-268.86
1997/7/24 4:00,2.25,16.41,24.74,123.15,-270.78
1997/7/24 5:00,2.25,16.39,24.36,122.71,-272.83
1997/7/24 6:00,2.26,16.43,23.62,122.71,-274.81
1997/7/24 7:00,2.28,16.51,22.4,122.49,-276.66
1997/7/24 8:00,2.29,16.66,21.8,122.27,-278.4
1997/7/24 9:00,2.3,16.91,21.44,122.27,-279.98
1997/7/24 10:00,2.31,17.27,21.25,122.27,-281.13
1997/7/24 11:00,2.31,17.71,20.94,122.49,-281.44
1997/7/24 12:00,2.32,18.14,20.84,122.49,-280.66
1997/7/24 13:00,2.34,18.44,20.36,122.49,-278.74
1997/7/24 14:00,2.35,18.53,20.04,122.49,-276.12
1997/7/24 15:00,2.36,18.45,19.48,122.49,-273.28
1997/7/24 16:00,2.38,18.31,19.7,122.49,-270.88
1997/7/24 17:00,2.38,18.28,20.04,122.71,-269.21
1997/7/24 18:00,2.39,18.45,20.55,122.49,-268.46
1997/7/24 19:00,2.39,18.93,20.52,122.27,-268.45
1997/7/24 20:00,2.4,19.81,20.01,122.04,-269.14
1997/7/24 21:00,2.4,21.21,19.51,122.04,-270.37
1997/7/24 22:00,2.39,23.01,19.1,122.49,-272.08
1997/7/24 23:00,2.38,24.76,18.52,122.71,-273.8
1997/7/25 0:00,2.38,25.93,18.13,123.15,-275.04
1997/7/25 1:00,2.37,26.18,17.93,123.38,-275.27
1997/7/25 2:00,2.37,25.77,18.41,123.38,-274.4
1997/7/25 3:00,2.36,25.17,18.27,123.38,-272.61
1997/7/25 4:00,2.35,24.88,17.74,123.15,-270.38
1997/7/25 5:00,2.34,25.07,17,123.15,-268.41
1997/7/25 6:00,2.33,25.71,16.55,123.15,-267.43
1997/7/25 7:00,2.31,26.52,16.11,122.71,-267.88
1997/7/25 8:00,2.31,27.22,15.73,122.04,-269.76
1997/7/25 9:00,2.3,27.55,15.37,121.6,-272.39
1997/7/25 10:00,2.3,27.47,15.62,121.16,-275.16
1997/7/25 11:00,2.3,26.99,15.6,120.27,-277.35
1997/7/25 12:00,2.3,26.14,15.44,120.05,-278.84
1997/7/25 13:00,2.29,25.04,14.81,120.27,-279.37
1997/7/25 14:00,2.29,24,14.05,120.71,-279.07
1997/7/25 15:00,2.29,23.24,13.77,120.93,-277.85
1997/7/25 16:00,2.28,22.68,13.76,121.38,-276.1
1997/7/25 17:00,2.28,22,14.31,121.6,-274.16
1997/7/25 18:00,2.27,21.09,14.81,121.6,-272.72
1997/7/25 19:00,2.26,20.12,14.82,121.82,-272.26
1997/7/25 20:00,2.25,19.39,14.53,122.04,-273.1
1997/7/25 21:00,2.24,19.03,13.87,122.27,-275.1
1997/7/25 22:00,2.23,19.02,13.08,122.04,-277.79
1997/7/25 23:00,2.23,19.24,12.79,122.04,-280.46
1997/7/26 0:00,2.23,19.59,13.37,122.04,-282.37
1997/7/26 1:00,2.23,19.96,14.63,122.04,-282.91
1997/7/26 2:00,2.24,20.28,15.8,122.04,-282
1997/7/26 3:00,2.24,20.48,15.89,122.27,-279.96
1997/7/26 4:00,2.25,20.56,15.74,122.49,-277.44
1997/7/26 5:00,2.26,20.55,15.53,122.49,-274.75
1997/7/26 6:00,2.27,20.53,16.05,122.04,-272.07
1997/7/26 7:00,2.26,20.49,17.12,120.71,-269.47
1997/7/26 8:00,2.26,20.43,18.43,119.38,-267.39
1997/7/26 9:00,2.26,20.38,19.51,119.16,-266.15
1997/7/26 10:00,2.26,20.31,19.79,119.16,-266.07
1997/7/26 11:00,2.27,20.25,19.26,119.16,-266.89
1997/7/26 12:00,2.26,20.16,18.81,120.49,-268.19
1997/7/26 13:00,2.26,20.01,18.81,122.04,-269.47
1997/7/26 14:00,2.26,19.76,19.33,122.71,-270.54
1997/7/26 15:00,2.26,19.4,19.83,122.71,-271.53
1997/7/26 16:00,2.26,18.94,20.23,122.71,-272.42
1997/7/26 17:00,2.26,18.41,20.61,122.71,-272.99
1997/7/26 18:00,2.27,17.87,21.17,122.49,-272.88
1997/7/26 19:00,2.27,17.4,21.76,122.71,-272.02
1997/7/26 20:00,2.27,17.09,22.39,123.38,-270.7
1997/7/26 21:00,2.26,16.95,22.83,123.82,-269.37
1997/7/26 22:00,2.25,16.92,23.24,124.26,-268.5
1997/7/26 23:00,2.24,16.92,23.61,124.49,-268.16
1997/7/27 0:00,2.24,16.87,23.77,124.26,-268.33
1997/7/27 1:00,2.23,16.82,23.28,123.82,-268.76
1997/7/27 2:00,2.23,16.82,22.21,123.15,-269.45
1997/7/27 3:00,2.22,16.98,20.3,122.49,-270.44
1997/7/27 4:00,2.22,17.34,18.7,122.49,-271.79
1997/7/27 5:00,2.22,17.94,16.6,122.49,-273.41
1997/7/27 6:00,2.22,18.87,14.86,122.49,-274.97
1997/7/27 7:00,2.22,20.1,13.09,122.04,-276.22
1997/7/27 8:00,2.23,21.31,11.39,120.71,-277.01
1997/7/27 9:00,2.23,22.15,9.9,119.16,-277.58
1997/7/27 10:00,2.24,22.52,8.46,118.27,-278.2
1997/7/27 11:00,2.25,22.62,8.07,117.83,-279.14
1997/7/27 12:00,2.27,22.64,8.11,117.38,-280.36
1997/7/27 13:00,2.28,22.62,8.44,117.16,-281.58
1997/7/27 14:00,2.3,22.47,8.71,117.38,-282.44
1997/7/27 15:00,2.32,22.17,9.23,117.38,-282.63
1997/7/27 16:00,2.34,21.72,10.19,117.6,-282.15
1997/7/27 17:00,2.35,21.21,11.48,117.6,-281.17
1997/7/27 18:00,2.36,20.76,12.53,117.6,-279.95
1997/7/27 19:00,2.35,20.52,14.4,117.83,-278.67
1997/7/27 20:00,2.35,20.6,16.19,118.27,-277.44
1997/7/27 21:00,2.35,21.1,18.52,118.71,-276.23
1997/7/27 22:00,2.34,22.13,20.34,119.16,-274.99
1997/7/27 23:00,2.34,23.81,22.17,119.6,-273.6
1997/7/28 0:00,2.33,25.87,23.7,120.05,-272.18
1997/7/28 1:00,2.33,27.35,24.78,120.49,-271.11
1997/7/28 2:00,2.32,27.32,25.7,120.93,-270.9
1997/7/28 3:00,2.31,25.69,26.29,121.16,-271.82
1997/7/28 4:00,2.29,23.21,26.6,120.93,-273.6
1997/7/28 5:00,2.29,20.82,25.78,120.27,-275.55
1997/7/28 6:00,2.28,18.93,24.68,119.82,-276.91
1997/7/28 7:00,2.28,17.69,23.49,119.82,-277.33
1997/7/28 8:00,2.27,16.99,23.23,119.82,-277.02
1997/7/28 9:00,2.27,16.73,22.95,119.82,-276.61
1997/7/28 10:00,2.28,16.76,23.04,119.6,-276.53
1997/7/28 11:00,2.28,16.93,23.2,119.6,-276.73
1997/7/28 12:00,2.29,17.14,23.65,119.38,-276.63
1997/7/28 13:00,2.29,17.36,23.77,119.38,-275.78
1997/7/28 14:00,2.29,17.67,23.68,119.38,-274.13
1997/7/28 15:00,2.3,18.08,23.89,119.38,-272.36
1997/7/28 16:00,2.3,18.64,24.32,119.38,-271.11
1997/7/28 17:00,2.31,19.21,25.04,119.6,-270.87
1997/7/28 18:00,2.31,19.73,25.47,119.6,-271.38
1997/7/28 19:00,2.31,20.15,25.5,120.05,-272.23
1997/7/28 20:00,2.32,20.52,25.4,120.71,-273.02
1997/7/28 21:00,2.32,20.75,24.58,120.93,-273.62
1997/7/28 22:00,2.33,20.7,24,121.16,-274.05
1997/7/28 23:00,2.35,20.27,23.32,121.38,-274.2
1997/7/29 0:00,2.36,19.6,23.26,122.04,-274.01
1997/7/29 1:00,2.36,18.92,23.12,122.27,-273.45
1997/7/29 2:00,2.36,18.49,23.28,122.49,-272.74
1997/7/29 3:00,2.37,18.38,23.28,122.71,-271.87
1997/7/29 4:00,2.37,18.48,23.31,122.71,-270.77
1997/7/29 5:00,2.37,18.62,23.12,122.93,-269.3
1997/7/29 6:00,2.37,18.69,23.69,123.38,-267.71
1997/7/29 7:00,2.37,18.74,24.16,123.82,-266.45
1997/7/29 8:00,2.36,18.88,24.97,124.04,-266.01
1997/7/29 9:00,2.35,19.14,25.23,123.82,-266.49
1997/7/29 10:00,2.33,19.5,25.44,123.6,-267.53
1997/7/29 11:00,2.32,19.94,25.53,123.38,-268.37
1997/7/29 12:00,2.31,20.52,25.99,123.38,-268.21
1997/7/29 13:00,2.29,21.14,26.71,124.04,-266.85
1997/7/29 14:00,2.27,21.7,27.34,124.71,-264.78
1997/7/29 15:00,2.25,21.92,27.21,124.93,-262.9
1997/7/29 16:00,2.23,21.72,26.71,124.93,-261.82
1997/7/29 17:00,2.22,21.11,26.78,124.93,-261.58
1997/7/29 18:00,2.2,20.32,27.3,125.15,-262.09
1997/7/29 19:00,2.19,19.61,27.82,125.15,-263.22
1997/7/29 20:00,2.18,19.09,28.22,125.82,-264.93
1997/7/29 21:00,2.18,18.65,29.41,127.15,-267.08
1997/7/29 22:00,2.15,18,31.13,128.04,-269.6
1997/7/29 23:00,2.13,17.06,32.31,128.93,-272.49
1997/7/30 0:00,2.1,15.82,33.09,129.37,-275.69
1997/7/30 1:00,2.09,14.48,34.48,129.81,-279.12
1997/7/30 2:00,2.07,13.15,36.31,130.26,-282.55
1997/7/30 3:00,2.05,12.05,37.96,130.48,-285.81
1997/7/30 4:00,2.03,11.19,39.05,130.7,-288.57
1997/7/30 5:00,2.02,10.56,40.2,130.92,-290.59
1997/7/30 6:00,2.02,10.08,41.25,131.59,-291.63
1997/7/30 7:00,2.03,9.74,42.09,132.03,-291.7
1997/7/30 8:00,2.04,9.47,42.07,132.03,-290.94
1997/7/30 9:00,2.06,9.26,41.83,132.26,-289.72
1997/7/30 10:00,2.09,9.05,41.38,132.7,-288.44
1997/7/30 11:00,2.11,8.88,41.24,133.81,-287.53
1997/7/30 12:00,2.14,8.77,40.72,135.59,-287.15
1997/7/30 13:00,2.15,8.75,39.99,139.14,-287.16
1997/7/30 14:00,2.17,8.84,38.94,141.36,-287.08
1997/7/30 15:00,2.19,8.98,37.59,142.91,-286.6
1997/7/30 16:00,2.24,9.13,36.31,145.35,-285.63
1997/7/30 17:00,2.26,9.29,34.98,147.35,-284.42
1997/7/30 18:00,2.28,9.42,34.06,147.8,-283.22
1997/7/30 19:00,2.29,9.52,33.21,143.36,-282.12
1997/7/30 20:00,2.29,9.55,32.25,135.36,-281.02
1997/7/30 21:00,2.3,9.52,31.09,130.48,-279.82
1997/7/30 22:00,2.3,9.45,29.87,129.37,-278.6
1997/7/30 23:00,2.29,9.39,29.39,129.37,-277.78
1997/7/31 0:00,2.28,9.35,29.45,129.59,-277.75
1997/7/31 1:00,2.27,9.34,29.57,130.26,-278.72
1997/7/31 2:00,2.26,9.33,29.8,131.37,-280.47
1997/7/31 3:00,2.26,9.33,29.68,133.14,-282.67
1997/7/31 4:00,2.25,9.33,29.7,134.25,-284.84
1997/7/31 5:00,2.24,9.35,28.67,134.7,-286.66
1997/7/31 6:00,2.23,9.37,28.67,135.14,-287.86
1997/7/31 7:00,2.23,9.36,28.67,135.59,-288.35
1997/7/31 8:00,2.22,9.33,30.27,136.03,-288.27
1997/7/31 9:00,2.21,9.24,31.59,136.25,-288.26
1997/7/31 10:00,2.2,9.11,33.17,136.25,-288.81
1997/7/31 11:00,2.19,8.92,34.55,136.47,-289.92
1997/7/31 12:00,2.18,8.71,35.75,137.58,-290.81
1997/7/31 13:00,2.16,8.5,37.26,138.92,-290.76
1997/7/31 14:00,2.14,8.3,39.4,139.36,-289.73
1997/7/31 15:00,2.12,8.11,42.93,138.03,-287.88
1997/7/31 16:00,2.11,7.89,46.47,137.14,-285.82
1997/7/31 17:00,2.1,7.68,49.28,137.58,-283.94
1997/7/31 18:00,2.09,7.49,51.15,137.81,-282.71
1997/7/31 19:00,2.09,7.31,52.89,137.58,-282.2
1997/7/31 20:00,2.08,7.14,54.61,137.81,-282.27
1997/7/31 21:00,2.08,6.97,55.9,138.25,-282.82
1997/7/31 22:00,2.07,6.83,57.5,139.14,-283.78
1997/7/31 23:00,2.07,6.74,59.08,139.58,-285.21
1997/8/1 0:00,2.07,6.7,60.52,139.8,-287.1
1997/8/1 1:00,2.07,6.67,61.32,139.8,-289.4
1997/8/1 2:00,2.07,6.63,62.17,139.8,-291.82
1997/8/1 3:00,2.07,6.62,63.5,140.03,-294.16
1997/8/1 4:00,2.05,6.65,64.73,141.36,-296.28
1997/8/1 5:00,2.04,6.71,65.45,141.8,-298.16
1997/8/1 6:00,2.02,6.77,65.64,140.91,-299.78
1997/8/1 7:00,2.01,6.83,65.42,140.91,-300.89
1997/8/1 8:00,2.01,6.88,64.41,141.8,-301.01
1997/8/1 9:00,2.01,6.9,62.97,142.02,-299.67
1997/8/1 10:00,2.01,6.92,61.88,140.91,-296.72
1997/8/1 11:00,2,6.93,61.37,140.03,-292.75
1997/8/1 12:00,2,6.93,60.25,139.36,-288.73
1997/8/1 13:00,2.01,6.92,58.32,139.36,-285.55
1997/8/1 14:00,2.03,6.91,56.11,139.14,-283.69
1997/8/1 15:00,2.05,6.91,54.69,138.92,-282.99
1997/8/1 16:00,2.08,6.91,53.96,138.47,-282.99
1997/8/1 17:00,2.1,6.93,54.53,138.25,-283.18
1997/8/1 18:00,2.11,6.96,55.9,138.03,-283.47
1997/8/1 19:00,2.15,7.03,57.29,138.25,-284.11
1997/8/1 20:00,2.18,7.11,57.84,137.81,-285.34
1997/8/1 21:00,2.21,7.2,57.02,136.92,-287.08
1997/8/1 22:00,2.24,7.3,55.57,136.47,-288.93
1997/8/1 23:00,2.26,7.41,53.32,135.59,-290.17
1997/8/2 0:00,2.27,7.59,51.58,135.36,-290.16
1997/8/2 1:00,2.27,7.81,49.58,135.36,-288.29
1997/8/2 2:00,2.28,8.1,47.43,132.92,-284.78
1997/8/2 3:00,2.29,8.39,43.8,130.48,-280.42
1997/8/2 4:00,2.29,8.75,39.65,132.26,-276.82
1997/8/2 5:00,2.3,9.12,35.69,132.92,-275.19
1997/8/2 6:00,2.31,9.55,32.47,131.37,-275.87
1997/8/2 7:00,2.32,9.97,30.43,129.81,-278.12
1997/8/2 8:00,2.32,10.34,28.78,128.26,-280.47
1997/8/2 9:00,2.32,10.61,28.44,128.04,-281.86
1997/8/2 10:00,2.32,10.72,28.24,128.48,-281.84
1997/8/2 11:00,2.32,10.69,28.54,129.37,-281.03
1997/8/2 12:00,2.32,10.53,28.56,131.15,-280.41
1997/8/2 13:00,2.32,10.31,29.02,132.48,-280.83
1997/8/2 14:00,2.33,10.08,28.92,132.92,-282.48
1997/8/2 15:00,2.33,9.89,28.79,133.37,-284.84
1997/8/2 16:00,2.32,9.74,28.54,133.37,-287.07
