date,Res,Ng,Cal,SP,Den
1997/8/5 20:00,11.88,19.35,132.7,-288.5,2.36
1997/8/5 21:00,11.96,18.96,133.59,-288.5,2.36
1997/8/5 22:00,12.06,18.66,134.7,-288.88,2.35
1997/8/5 23:00,12.09,18.33,135.81,-289.3,2.34
1997/8/6 0:00,12.05,18.2,136.03,-289.18,2.34
1997/8/6 1:00,11.95,18.31,136.47,-288,2.34
1997/8/6 2:00,11.82,18.7,136.7,-285.88,2.33
1997/8/6 3:00,11.67,19.6,136.92,-283.4,2.33
1997/8/6 4:00,11.52,20.46,137.14,-281.51,2.33
1997/8/6 5:00,11.4,20.81,137.36,-280.66,2.32
1997/8/6 6:00,11.31,21.26,137.36,-281.04,2.31
1997/8/6 7:00,11.26,21.61,137.14,-282.44,2.32
1997/8/6 8:00,11.23,22.57,137.14,-284.68,2.32
1997/8/6 9:00,11.25,23.24,136.92,-287.37,2.32
1997/8/6 10:00,11.32,24.36,136.47,-290.08,2.31
1997/8/6 11:00,11.41,25.12,136.03,-291.97,2.3
1997/8/6 12:00,11.51,25.7,136.03,-292.43,2.29
1997/8/6 13:00,11.6,25.36,135.81,-290.89,2.29
1997/8/6 14:00,11.69,24.61,135.59,-287.66,2.28
1997/8/6 15:00,11.75,24,134.7,-283.3,2.28
1997/8/6 16:00,11.81,23.72,133.59,-278.94,2.28
1997/8/6 17:00,11.85,23.54,132.7,-275.32,2.29
1997/8/6 18:00,11.92,23.25,132.26,-272.91,2.29
1997/8/6 19:00,12.03,22.36,132.03,-271.55,2.29
1997/8/6 20:00,12.18,21.32,131.81,-271.07,2.29
1997/8/6 21:00,12.7,19.94,131.15,-271.39,2.29
1997/8/6 22:00,13.26,18.85,130.7,-272.69,2.29
1997/8/6 23:00,13.46,18.16,130.04,-275.11,2.29
1997/8/7 0:00,13.18,17.6,129.59,-278.46,2.29
1997/8/7 1:00,12.73,16.95,129.59,-282.19,2.29
1997/8/7 2:00,12.58,16.31,129.37,-285.49,2.29
1997/8/7 3:00,12.55,15.85,128.93,-287.8,2.29
1997/8/7 4:00,12.64,15.23,128.26,-288.88,2.28
1997/8/7 5:00,12.76,14.82,127.59,-289.06,2.27
1997/8/7 6:00,12.83,14.21,127.15,-288.99,2.25
1997/8/7 7:00,12.83,13.81,126.71,-289.28,2.25
1997/8/7 8:00,12.78,13.4,126.48,-290.2,2.25
1997/8/7 9:00,12.74,12.84,126.48,-291.52,2.24
1997/8/7 10:00,12.81,12.65,126.26,-292.85,2.24
1997/8/7 11:00,13.05,12.3,126.04,-293.8,2.24
1997/8/7 12:00,13.43,12.19,125.6,-294.22,2.24
1997/8/7 13:00,13.82,11.7,124.49,-294.17,2.24
1997/8/7 14:00,14.07,11.18,123.82,-293.81,2.25
1997/8/7 15:00,14.11,10.98,123.6,-293.3,2.26
1997/8/7 16:00,13.99,11.23,123.6,-292.7,2.27
1997/8/7 17:00,13.82,12.04,123.6,-292.12,2.27
1997/8/7 18:00,13.71,12.85,123.6,-291.63,2.27
1997/8/7 19:00,13.7,13.78,123.6,-291.32,2.26
1997/8/7 20:00,13.81,14.33,123.6,-291.19,2.26
1997/8/7 21:00,14.01,14.82,123.82,-291.13,2.26
1997/8/7 22:00,14.25,15.23,124.04,-291.06,2.26
1997/8/7 23:00,14.47,15.41,124.04,-290.91,2.26
1997/8/8 0:00,14.67,15.33,124.04,-290.72,2.26
1997/8/8 1:00,14.83,15.35,124.04,-290.41,2.27
1997/8/8 2:00,14.95,15.54,124.04,-289.85,2.26
1997/8/8 3:00,15.03,15.38,124.04,-288.92,2.26
1997/8/8 4:00,15.09,14.98,124.04,-287.62,2.25
1997/8/8 5:00,15.12,14.27,124.04,-286.15,2.24
1997/8/8 6:00,15.05,13.85,124.26,-284.78,2.25
1997/8/8 7:00,14.89,13.02,124.04,-283.68,2.25
1997/8/8 8:00,14.69,12.38,123.82,-283.01,2.25
1997/8/8 9:00,14.53,11.68,123.82,-282.85,2.25
1997/8/8 10:00,14.45,11.81,124.04,-283.21,2.24
1997/8/8 11:00,14.49,11.5,124.49,-283.83,2.23
1997/8/8 12:00,14.65,11.26,124.93,-284.28,2.23
1997/8/8 13:00,14.94,10.55,125.15,-284.19,2.22
1997/8/8 14:00,15.3,10.76,125.15,-283.46,2.23
1997/8/8 15:00,15.67,10.86,125.15,-282.3,2.23
1997/8/8 16:00,15.95,10.93,125.15,-281.04,2.23
1997/8/8 17:00,16.06,10.56,125.15,-279.97,2.24
1997/8/8 18:00,16.05,10.3,125.37,-279.29,2.24
1997/8/8 19:00,15.96,10.17,125.37,-278.89,2.25
1997/8/8 20:00,15.9,9.69,125.37,-278.56,2.25
1997/8/8 21:00,15.85,9.77,125.37,-278.09,2.25
1997/8/8 22:00,15.8,9.89,125.15,-277.65,2.25
1997/8/8 23:00,15.74,10.33,124.71,-277.5,2.25
1997/8/9 0:00,15.68,9.85,124.26,-277.88,2.25
1997/8/9 1:00,15.65,9.04,124.04,-278.61,2.25
1997/8/9 2:00,15.65,8.18,123.82,-279.52,2.25
1997/8/9 3:00,15.68,7.84,123.6,-280.44,2.25
1997/8/9 4:00,15.72,8,123.15,-281.5,2.25
1997/8/9 5:00,15.75,8.57,122.93,-282.72,2.25
1997/8/9 6:00,15.8,9.12,122.93,-284.03,2.25
1997/8/9 7:00,15.85,9.54,122.71,-285.17,2.25
1997/8/9 8:00,15.9,9.13,122.49,-285.86,2.25
1997/8/9 9:00,15.93,8.53,122.27,-285.86,2.26
1997/8/9 10:00,15.97,7.73,122.04,-285.1,2.26
1997/8/9 11:00,16.01,7.85,121.82,-283.69,2.27
1997/8/9 12:00,16.08,8.12,121.6,-282.02,2.27
1997/8/9 13:00,16.16,8.99,121.38,-280.53,2.26
1997/8/9 14:00,16.27,9.42,121.16,-279.55,2.26
1997/8/9 15:00,16.38,9.88,121.16,-279.04,2.25
1997/8/9 16:00,16.52,9.46,120.93,-278.66,2.25
1997/8/9 17:00,16.65,9.07,120.71,-278.09,2.25
1997/8/9 18:00,16.78,8.71,120.71,-277.3,2.24
1997/8/9 19:00,16.87,8.76,120.71,-276.63,2.24
1997/8/9 20:00,16.93,9.29,120.71,-276.54,2.24
1997/8/9 21:00,16.95,9.61,120.71,-277.28,2.24
1997/8/9 22:00,16.97,9.98,120.49,-278.77,2.24
1997/8/9 23:00,17.01,9.52,120.27,-280.59,2.24
1997/8/10 0:00,17.08,9.1,120.27,-282.33,2.24
1997/8/10 1:00,17.15,8.32,120.05,-283.63,2.23
1997/8/10 2:00,17.19,8.09,119.6,-284.43,2.23
1997/8/10 3:00,17.2,8.28,119.38,-284.68,2.23
1997/8/10 4:00,17.17,9.27,119.16,-284.31,2.23
1997/8/10 5:00,17.13,10.31,119.16,-283.25,2.23
1997/8/10 6:00,17.11,10.92,118.94,-281.5,2.23
1997/8/10 7:00,17.14,11.25,118.71,-279.38,2.22
1997/8/10 8:00,17.19,11.43,118.71,-277.17,2.22
1997/8/10 9:00,17.25,11.54,118.49,-275.16,2.22
1997/8/10 10:00,17.26,11.39,118.49,-273.5,2.22
1997/8/10 11:00,17.22,11.39,118.27,-272.48,2.22
1997/8/10 12:00,17.12,11.56,118.27,-272.22,2.22
1997/8/10 13:00,16.98,11.39,118.27,-272.74,2.22
1997/8/10 14:00,16.85,10.99,118.27,-273.84,2.22
1997/8/10 15:00,16.79,10.08,118.27,-275.28,2.21
1997/8/10 16:00,16.8,9.61,118.27,-276.9,2.22
1997/8/10 17:00,16.82,8.94,117.83,-278.58,2.22
1997/8/10 18:00,16.81,8.51,117.83,-280.2,2.23
1997/8/10 19:00,16.75,7.89,117.83,-281.48,2.23
1997/8/10 20:00,16.68,8.08,118.05,-282.3,2.23
1997/8/10 21:00,16.6,8.99,118.49,-282.68,2.22
1997/8/10 22:00,16.54,10.22,118.94,-282.99,2.23
1997/8/10 23:00,16.47,10.84,120.05,-283.46,2.23
1997/8/11 0:00,16.42,11.01,120.49,-284.16,2.23
1997/8/11 1:00,16.37,10.77,120.71,-284.78,2.23
1997/8/11 2:00,16.35,10.36,120.71,-284.96,2.24
1997/8/11 3:00,16.38,9.83,120.93,-284.54,2.24
1997/8/11 4:00,16.45,9.64,121.16,-283.67,2.24
1997/8/11 5:00,16.51,10.09,120.93,-282.82,2.24
1997/8/11 6:00,16.54,10.15,120.71,-282.26,2.24
1997/8/11 7:00,16.54,9.45,120.49,-282.09,2.25
1997/8/11 8:00,16.54,8.12,120.27,-282.13,2.25
1997/8/11 9:00,16.54,7.51,120.05,-282.36,2.26
1997/8/11 10:00,16.54,8.13,120.05,-282.74,2.27
1997/8/11 11:00,16.56,9.53,120.05,-283.23,2.27
1997/8/11 12:00,16.62,10.93,120.05,-283.64,2.28
1997/8/11 13:00,16.7,11.89,119.82,-283.73,2.29
1997/8/11 14:00,16.76,12.37,119.38,-283.4,2.29
1997/8/11 15:00,16.77,12.45,119.16,-282.75,2.28
1997/8/11 16:00,16.77,12.76,118.94,-282.05,2.28
1997/8/11 17:00,16.78,13.04,118.94,-281.57,2.27
1997/8/11 18:00,16.76,13.56,118.71,-281.44,2.27
1997/8/11 19:00,16.7,13.52,118.49,-281.58,2.27
1997/8/11 20:00,16.58,13.02,118.49,-281.62,2.26
1997/8/11 21:00,16.41,12.31,118.94,-281.37,2.25
1997/8/11 22:00,16.24,11.47,119.16,-280.83,2.25
1997/8/11 23:00,16.09,10.95,119.16,-280.54,2.24
1997/8/12 0:00,15.99,10.48,118.94,-280.82,2.24
1997/8/12 1:00,15.96,10.49,119.16,-281.76,2.24
1997/8/12 2:00,15.98,10.59,119.38,-282.86,2.23
1997/8/12 3:00,16.04,11.02,119.38,-283.62,2.23
1997/8/12 4:00,16.1,11.52,119.38,-283.57,2.23
1997/8/12 5:00,16.15,12.11,119.38,-282.68,2.23
1997/8/12 6:00,16.19,12.33,119.38,-281.01,2.23
1997/8/12 7:00,16.22,12.29,119.6,-278.84,2.23
1997/8/12 8:00,16.23,11.92,119.6,-276.46,2.23
1997/8/12 9:00,16.23,12.24,119.6,-274.28,2.23
1997/8/12 10:00,16.24,12.23,119.6,-272.58,2.23
1997/8/12 11:00,16.27,12.5,119.6,-271.67,2.22
1997/8/12 12:00,16.29,11.95,119.38,-271.59,2.21
1997/8/12 13:00,16.31,11.09,119.6,-272.17,2.21
1997/8/12 14:00,16.31,9.81,119.6,-272.95,2.21
1997/8/12 15:00,16.29,8.38,119.82,-273.51,2.21
1997/8/12 16:00,16.26,7.44,119.82,-273.63,2.21
1997/8/12 17:00,16.21,6.96,119.82,-273.42,2.21
1997/8/12 18:00,16.17,7.28,119.82,-273.34,2.21
1997/8/12 19:00,16.14,7.25,119.82,-273.76,2.21
1997/8/12 20:00,16.17,7.11,119.6,-274.82,2.21
1997/8/12 21:00,16.26,6.67,119.38,-276.17,2.22
1997/8/12 22:00,16.4,6.76,119.38,-277.25,2.23
1997/8/12 23:00,16.53,6.89,119.38,-277.48,2.25
1997/8/13 0:00,16.62,7.53,119.82,-276.51,2.25
1997/8/13 1:00,16.65,8.28,121.16,-274.55,2.26
1997/8/13 2:00,16.62,9.36,122.93,-272.34,2.27
1997/8/13 3:00,16.59,9.73,123.82,-270.85,2.29
1997/8/13 4:00,16.58,10.02,123.82,-270.86,2.29
1997/8/13 5:00,16.65,10.35,123.38,-272.57,2.3
1997/8/13 6:00,16.75,10.87,122.04,-275.54,2.3
1997/8/13 7:00,16.86,11.45,120.05,-278.97,2.3
1997/8/13 8:00,16.96,11.86,119.38,-282.08,2.3
1997/8/13 9:00,17.04,12.26,119.38,-284.4,2.3
1997/8/13 10:00,17.11,12.63,119.38,-285.86,2.3
1997/8/13 11:00,17.16,12.38,119.38,-286.68,2.3
1997/8/13 12:00,17.18,12,119.38,-287.12,2.29
1997/8/13 13:00,17.1,11.68,119.16,-287.2,2.28
1997/8/13 14:00,16.88,11.34,119.16,-286.77,2.28
1997/8/13 15:00,16.53,11,119.16,-285.63,2.28
1997/8/13 16:00,16.12,10.67,119.38,-283.89,2.27
1997/8/13 17:00,15.82,10.73,119.6,-281.94,2.27
1997/8/13 18:00,15.74,10.88,120.71,-280.24,2.27
1997/8/13 19:00,15.91,10.72,122.04,-279.08,2.26
1997/8/13 20:00,16.19,10.92,122.49,-278.36,2.27
1997/8/13 21:00,16.44,11.13,122.27,-277.76,2.26
1997/8/13 22:00,16.57,11.61,121.82,-276.94,2.26
1997/8/13 23:00,16.57,11.75,121.38,-275.93,2.25
1997/8/14 0:00,16.48,12.07,120.49,-274.97,2.24
1997/8/14 1:00,16.37,12.56,120.27,-274.36,2.24
1997/8/14 2:00,16.25,12.33,120.93,-274.08,2.24
1997/8/14 3:00,16.17,11.78,121.82,-273.85,2.24
1997/8/14 4:00,16.09,10.82,122.04,-273.33,2.24
1997/8/14 5:00,16.02,10.52,121.82,-272.28,2.24
1997/8/14 6:00,15.96,10.27,121.38,-270.76,2.24
1997/8/14 7:00,15.88,9.96,121.82,-268.82,2.25
1997/8/14 8:00,15.8,9.65,123.15,-266.72,2.25
1997/8/14 9:00,15.73,9.52,123.6,-264.68,2.26
1997/8/14 10:00,15.68,9.63,123.6,-263.2,2.27
1997/8/14 11:00,15.64,9.63,123.38,-262.66,2.27
1997/8/14 12:00,15.62,10.05,122.49,-263.26,2.28
1997/8/14 13:00,15.61,10.54,120.93,-264.7,2.28
1997/8/14 14:00,15.58,11.52,119.82,-266.43,2.28
1997/8/14 15:00,15.53,12.21,119.6,-268.05,2.28
1997/8/14 16:00,15.45,12.75,119.38,-269.39,2.28
1997/8/14 17:00,15.39,13.39,119.16,-270.51,2.27
1997/8/14 18:00,15.38,13.83,118.71,-271.33,2.26
1997/8/14 19:00,15.43,14.04,118.49,-271.89,2.26
1997/8/14 20:00,15.52,13.77,118.49,-272.28,2.25
1997/8/14 21:00,15.64,13.96,118.49,-272.78,2.25
1997/8/14 22:00,15.79,14.15,118.71,-273.55,2.25
1997/8/14 23:00,15.96,14.42,118.71,-274.62,2.25
1997/8/15 0:00,16.14,13.91,118.71,-275.92,2.25
1997/8/15 1:00,16.34,13.27,118.71,-277.32,2.25
1997/8/15 2:00,16.58,12.44,118.71,-278.76,2.25
1997/8/15 3:00,16.84,11.74,118.49,-280.1,2.25
1997/8/15 4:00,17.11,11.24,118.71,-281.18,2.25
1997/8/15 5:00,17.32,11.4,118.71,-281.79,2.24
1997/8/15 6:00,17.43,11.73,118.94,-281.74,2.23
1997/8/15 7:00,17.41,12.22,119.16,-280.93,2.22
1997/8/15 8:00,17.26,11.79,119.16,-279.25,2.22
1997/8/15 9:00,17.05,11.4,118.94,-276.68,2.22
1997/8/15 10:00,16.82,11.04,118.71,-273.45,2.22
1997/8/15 11:00,16.64,11.09,118.27,-270.02,2.22
1997/8/15 12:00,16.52,11.63,118.05,-267.02,2.22
1997/8/15 13:00,16.46,12.54,117.83,-264.93,2.22
1997/8/15 14:00,16.44,13.63,117.83,-264.05,2.22
1997/8/15 15:00,16.45,14.24,117.83,-264.37,2.22
1997/8/15 16:00,16.45,14.57,117.38,-265.75,2.23
1997/8/15 17:00,16.39,14.96,117.16,-268.01,2.24
1997/8/15 18:00,16.28,15.31,116.72,-270.85,2.25
1997/8/15 19:00,16.1,15.85,116.49,-273.9,2.26
1997/8/15 20:00,15.87,16.23,116.49,-276.72,2.26
1997/8/15 21:00,15.57,17.02,116.72,-279.07,2.26
1997/8/15 22:00,15.23,17.65,116.94,-280.96,2.27
1997/8/15 23:00,14.86,17.93,117.38,-282.57,2.27
1997/8/16 0:00,14.51,17.72,117.6,-283.92,2.27
1997/8/16 1:00,14.21,17.53,117.83,-284.89,2.27
1997/8/16 2:00,13.98,17.25,117.6,-285.18,2.27
1997/8/16 3:00,13.86,16.76,117.6,-284.57,2.27
1997/8/16 4:00,13.84,15.8,118.05,-283.1,2.27
1997/8/16 5:00,13.95,15.11,118.49,-281.04,2.28
1997/8/16 6:00,14.16,13.98,118.71,-278.87,2.28
1997/8/16 7:00,14.45,12.82,118.71,-277.07,2.27
1997/8/16 8:00,14.73,11.36,118.49,-275.97,2.27
1997/8/16 9:00,14.93,10.44,118.05,-275.63,2.27
1997/8/16 10:00,15.02,9.76,118.05,-275.87,2.27
1997/8/16 11:00,15.01,9.24,118.05,-276.28,2.27
1997/8/16 12:00,14.93,8.6,118.27,-276.37,2.27
1997/8/16 13:00,14.82,7.97,118.71,-275.74,2.28
1997/8/16 14:00,14.73,7.71,119.16,-274.43,2.28
1997/8/16 15:00,14.67,7.74,119.38,-272.85,2.28
1997/8/16 16:00,14.63,8.29,119.38,-271.89,2.28
1997/8/16 17:00,14.61,8.41,119.6,-272.11,2.28
1997/8/16 18:00,14.59,8.54,120.05,-273.85,2.28
1997/8/16 19:00,14.56,8.39,120.71,-276.71,2.27
1997/8/16 20:00,14.5,8.99,120.93,-280.1,2.28
1997/8/16 21:00,14.42,9.68,121.16,-283.28,2.28
1997/8/16 22:00,14.35,10.33,121.38,-285.67,2.28
1997/8/16 23:00,14.3,10.8,121.6,-287.05,2.28
1997/8/17 0:00,14.26,11.03,121.82,-287.52,2.27
1997/8/17 1:00,14.21,11.37,121.38,-287.45,2.27
1997/8/17 2:00,14.13,11.48,121.16,-287.17,2.28
1997/8/17 3:00,14.04,11.57,121.82,-286.88,2.28
1997/8/17 4:00,13.94,11.61,122.71,-286.48,2.28
1997/8/17 5:00,13.83,11.24,123.82,-285.79,2.28
1997/8/17 6:00,13.72,10.97,124.49,-284.64,2.29
1997/8/17 7:00,13.64,10.44,124.26,-283.2,2.29
1997/8/17 8:00,13.6,10.88,124.04,-281.75,2.29
1997/8/17 9:00,13.58,11.27,124.26,-280.62,2.29
1997/8/17 10:00,13.59,12.03,124.04,-279.8,2.28
1997/8/17 11:00,13.61,12.26,123.82,-279.13,2.28
1997/8/17 12:00,13.64,12.46,123.82,-278.45,2.28
1997/8/17 13:00,13.67,12.34,123.82,-277.74,2.27
1997/8/17 14:00,13.73,11.96,123.82,-277.15,2.27
1997/8/17 15:00,13.82,12.06,124.04,-276.8,2.27
1997/8/17 16:00,13.92,12.2,124.04,-276.75,2.26
1997/8/17 17:00,14.04,12.25,124.26,-276.94,2.27
1997/8/17 18:00,14.18,11.09,124.71,-277.2,2.27
1997/8/17 19:00,14.34,9.67,124.71,-277.27,2.28
1997/8/17 20:00,14.51,8.15,124.71,-276.92,2.28
1997/8/17 21:00,14.65,7.36,124.71,-276.09,2.28
1997/8/17 22:00,14.77,6.9,124.71,-274.93,2.28
1997/8/17 23:00,14.85,7.05,125.15,-273.62,2.28
1997/8/18 0:00,14.9,7.59,125.6,-272.38,2.27
1997/8/18 1:00,14.92,8.13,126.04,-271.36,2.27
1997/8/18 2:00,14.9,8.14,126.48,-270.92,2.26
1997/8/18 3:00,14.89,8.26,126.71,-271.34,2.25
1997/8/18 4:00,14.89,8.48,126.71,-272.95,2.25
1997/8/18 5:00,14.92,9.35,127.15,-275.62,2.25
1997/8/18 6:00,14.99,9.97,127.15,-278.94,2.25
1997/8/18 7:00,15.13,10.66,127.15,-282.13,2.26
1997/8/18 8:00,15.36,11.13,127.37,-284.57,2.27
1997/8/18 9:00,15.65,11.56,127.37,-285.94,2.28
1997/8/18 10:00,15.96,12.14,127.37,-286.39,2.29
1997/8/18 11:00,16.24,12.74,127.37,-286.31,2.3
1997/8/18 12:00,16.49,13.78,127.59,-285.98,2.3
1997/8/18 13:00,16.67,14.1,127.59,-285.29,2.31
1997/8/18 14:00,16.81,14.38,127.59,-283.99,2.31
1997/8/18 15:00,16.95,14.1,127.59,-282.04,2.3
1997/8/18 16:00,17.12,13.89,127.59,-279.99,2.3
1997/8/18 17:00,17.28,13.2,127.59,-278.41,2.29
1997/8/18 18:00,17.38,12.42,127.59,-277.67,2.29
1997/8/18 19:00,17.35,11.72,127.15,-277.48,2.28
1997/8/18 20:00,17.24,11.43,126.93,-277.22,2.28
1997/8/18 21:00,17.12,11.03,126.71,-276.48,2.27
1997/8/18 22:00,17,10.29,126.48,-275.24,2.27
1997/8/18 23:00,16.93,9.46,126.04,-273.86,2.27
1997/8/19 0:00,16.86,9.15,126.04,-272.79,2.27
1997/8/19 1:00,16.8,9.32,126.04,-272.26,2.28
1997/8/19 2:00,16.72,9.7,126.04,-272.24,2.28
1997/8/19 3:00,16.65,10.6,125.6,-272.47,2.29
1997/8/19 4:00,16.58,11.66,124.71,-272.73,2.28
1997/8/19 5:00,16.52,13.25,123.38,-272.81,2.28
1997/8/19 6:00,16.47,14.38,122.04,-272.58,2.28
1997/8/19 7:00,16.42,15.73,121.38,-272.05,2.29
1997/8/19 8:00,16.4,16.42,121.16,-271.38,2.29
1997/8/19 9:00,16.43,16.83,121.16,-270.9,2.29
1997/8/19 10:00,16.47,16.85,121.16,-270.8,2.28
1997/8/19 11:00,16.47,16.74,121.6,-271.21,2.28
1997/8/19 12:00,16.41,16.72,122.27,-272.07,2.29
1997/8/19 13:00,16.36,16.69,122.49,-273.33,2.29
1997/8/19 14:00,16.38,16.48,122.71,-274.83,2.3
1997/8/19 15:00,16.43,15.63,123.15,-276.34,2.31
1997/8/19 16:00,16.43,14.22,123.6,-277.57,2.32
1997/8/19 17:00,16.37,12.77,123.82,-278.35,2.33
1997/8/19 18:00,16.29,11.6,124.26,-278.59,2.33
1997/8/19 19:00,16.22,11.27,124.71,-278.23,2.34
1997/8/19 20:00,16.18,11.38,124.93,-277.29,2.34
1997/8/19 21:00,16.15,11.93,124.93,-276.01,2.34
1997/8/19 22:00,16.14,12.26,124.93,-274.82,2.34
1997/8/19 23:00,16.12,12.64,124.71,-274.17,2.33
1997/8/20 0:00,16.11,12.98,124.49,-274.22,2.32
1997/8/20 1:00,16.12,13.52,123.6,-274.73,2.3
1997/8/20 2:00,16.16,14.5,123.15,-275.15,2.29
1997/8/20 3:00,16.27,15.41,123.38,-274.91,2.27
1997/8/20 4:00,16.38,15.98,123.6,-273.82,2.27
1997/8/20 5:00,16.46,15.68,123.38,-272.32,2.26
1997/8/20 6:00,16.42,14.73,123.15,-271.21,2.24
1997/8/20 7:00,16.24,13.68,123.6,-271.07,2.23
1997/8/20 8:00,15.93,12.88,124.04,-271.76,2.22
1997/8/20 9:00,15.59,12.11,124.93,-272.56,2.21
1997/8/20 10:00,15.31,11,125.6,-272.62,2.2
1997/8/20 11:00,15.15,9.82,126.04,-271.72,2.21
1997/8/20 12:00,15.06,8.96,126.04,-270.21,2.21
1997/8/20 13:00,15.04,8.16,126.04,-268.92,2.22
1997/8/20 14:00,15.06,7.42,125.82,-268.39,2.22
1997/8/20 15:00,15.12,7.12,125.82,-268.89,2.22
1997/8/20 16:00,15.21,7.31,125.82,-270.47,2.22
1997/8/20 17:00,15.31,7.89,125.82,-273.02,2.23
1997/8/20 18:00,15.43,8.24,125.82,-276.22,2.23
1997/8/20 19:00,15.56,9.23,125.6,-279.45,2.24
1997/8/20 20:00,15.66,10.29,125.37,-281.99,2.24
1997/8/20 21:00,15.7,11.5,124.93,-283.37,2.25
1997/8/20 22:00,15.68,11.96,124.93,-283.55,2.25
1997/8/20 23:00,15.63,12.09,125.15,-282.85,2.25
1997/8/21 0:00,15.58,12.01,125.37,-281.58,2.24
1997/8/21 1:00,15.54,12.02,124.93,-279.87,2.24
1997/8/21 2:00,15.56,11.61,124.04,-277.84,2.24
1997/8/21 3:00,15.64,11.13,123.38,-275.6,2.24
1997/8/21 4:00,15.8,10.35,122.93,-273.38,2.25
1997/8/21 5:00,16.01,9.89,122.49,-271.35,2.25
1997/8/21 6:00,16.2,9.45,121.38,-269.72,2.25
1997/8/21 7:00,16.31,9.07,120.05,-268.69,2.25
1997/8/21 8:00,16.32,8.7,119.38,-268.44,2.26
1997/8/21 9:00,16.25,8.15,119.16,-268.99,2.26
1997/8/21 10:00,16.15,7.77,118.94,-270.08,2.27
1997/8/21 11:00,16.04,7.39,118.94,-271.17,2.27
1997/8/21 12:00,15.97,7.63,118.94,-271.66,2.27
1997/8/21 13:00,15.89,7.8,118.94,-271.23,2.27
1997/8/21 14:00,15.85,8.29,119.16,-269.89,2.27
1997/8/21 15:00,15.84,8.42,119.38,-267.89,2.28
1997/8/21 16:00,15.83,8.34,119.38,-265.43,2.28
1997/8/21 17:00,15.85,8.15,119.38,-262.72,2.29
1997/8/21 18:00,15.89,8.3,119.6,-260.02,2.29
1997/8/21 19:00,15.96,9.09,119.6,-257.76,2.3
1997/8/21 20:00,16.05,9.88,119.6,-256.34,2.3
1997/8/21 21:00,16.14,10.59,119.6,-256,2.3
1997/8/21 22:00,16.25,10.89,119.6,-256.86,2.31
1997/8/21 23:00,16.4,11.5,119.6,-258.97,2.31
1997/8/22 0:00,16.61,11.88,119.6,-262.33,2.32
1997/8/22 1:00,16.87,12.48,119.6,-266.64,2.32
1997/8/22 2:00,17.13,12.67,119.38,-271.4,2.31
1997/8/22 3:00,17.3,12.43,119.38,-275.85,2.31
1997/8/22 4:00,17.35,11.42,119.38,-279.38,2.3
1997/8/22 5:00,17.3,10.37,119.38,-281.71,2.3
1997/8/22 6:00,17.25,9.56,119.38,-282.82,2.3
1997/8/22 7:00,17.23,9.19,119.38,-282.89,2.3
1997/8/22 8:00,17.23,9.15,119.38,-282.09,2.3
1997/8/22 9:00,17.21,9.27,119.82,-280.69,2.3
1997/8/22 10:00,17.15,9.28,120.05,-278.94,2.3
1997/8/22 11:00,17.07,8.71,120.27,-277.21,2.29
1997/8/22 12:00,17,7.8,120.49,-275.81,2.29
1997/8/22 13:00,16.94,7.1,120.71,-274.99,2.28
1997/8/22 14:00,16.91,6.78,120.93,-274.79,2.28
1997/8/22 15:00,16.89,6.98,120.93,-275.32,2.28
1997/8/22 16:00,16.88,7.15,120.93,-276.56,2.28
1997/8/22 17:00,16.88,7.43,121.16,-278.48,2.27
1997/8/22 18:00,16.9,7.52,121.38,-280.59,2.27
1997/8/22 19:00,16.93,7.19,121.38,-282.34,2.27
1997/8/22 20:00,16.97,7.14,121.38,-283.14,2.27
1997/8/22 21:00,17,7.07,121.38,-282.83,2.27
1997/8/22 22:00,17.02,7.64,121.6,-281.59,2.28
1997/8/22 23:00,17.03,7.94,121.6,-279.83,2.28
1997/8/23 0:00,17.03,8.12,122.04,-278,2.29
1997/8/23 1:00,17.03,8.01,122.04,-276.5,2.3
1997/8/23 2:00,17.04,7.63,122.04,-275.72,2.3
1997/8/23 3:00,17.04,7.33,121.6,-275.84,2.3
1997/8/23 4:00,17.04,6.99,121.16,-276.76,2.3
1997/8/23 5:00,17.03,6.86,120.93,-277.94,2.3
1997/8/23 6:00,17.01,6.57,120.93,-278.74,2.29
1997/8/23 7:00,16.98,6.69,120.93,-278.69,2.29
1997/8/23 8:00,16.93,6.65,121.16,-278.01,2.29
1997/8/23 9:00,16.85,7.47,121.38,-277.35,2.29
1997/8/23 10:00,16.78,8.82,121.6,-277.36,2.29
1997/8/23 11:00,16.72,10.66,121.82,-278.23,2.29
1997/8/23 12:00,16.68,12.1,121.82,-279.41,2.29
1997/8/23 13:00,16.59,13.55,122.04,-279.93,2.3
1997/8/23 14:00,16.43,14.73,122.04,-278.85,2.29
1997/8/23 15:00,16.18,16.26,122.04,-275.96,2.29
1997/8/23 16:00,15.83,17.2,122.04,-271.95,2.27
1997/8/23 17:00,15.37,18.09,122.04,-268.11,2.26
1997/8/23 18:00,14.84,19.06,121.82,-265.75,2.25
1997/8/23 19:00,14.31,19.63,121.6,-265.44,2.25
1997/8/23 20:00,13.87,20.54,121.6,-266.84,2.24
1997/8/23 21:00,13.56,21.03,122.04,-269.06,2.23
1997/8/23 22:00,13.37,21.91,122.27,-271.26,2.23
1997/8/23 23:00,13.29,21.79,122.49,-273.05,2.22
1997/8/24 0:00,13.3,21.14,122.49,-274.58,2.22
