Depth,Den,Ng,Cal,SP,Res
200.7,2.33,21.12,120.47,-199.27,16.02
200.75,2.33,22.49,120.33,-198.26,16.01
200.8,2.32,23.72,120.59,-197.51,16.06
200.85,2.32,23.84,120.97,-197.19,16.17
200.9,2.32,23.91,121.4,-197.33,16.38
200.95,2.32,23.75,121.79,-197.85,16.64
201,2.31,23.33,122.18,-198.61,16.82
201.05,2.32,22.22,122.46,-199.4,16.74
201.1,2.32,20.91,122.73,-200.06,16.38
201.15,2.33,20.03,122.84,-200.56,15.83
201.2,2.34,19.59,122.92,-200.94,15.26
201.25,2.36,18.92,122.91,-201.28,14.74
201.3,2.37,18.1,122.92,-201.67,14.38
201.35,2.37,17.21,122.92,-202.24,14.16
201.4,2.37,16.66,122.93,-202.99,14.12
201.45,2.36,16.37,122.84,-203.72,14.21
201.5,2.35,16.21,122.69,-204.06,14.44
201.55,2.35,16.32,122.51,-203.58,14.82
201.6,2.35,16.51,122.4,-202.17,15.33
201.65,2.35,16.56,122.35,-199.92,15.93
201.7,2.35,16.41,122.31,-197.35,16.58
201.75,2.35,16.2,122.34,-194.99,17.27
201.8,2.34,16.12,122.47,-193.44,17.95
201.85,2.32,16.06,122.63,-192.95,18.35
201.9,2.32,16.44,122.69,-193.55,18.34
201.95,2.32,16.9,122.51,-195.03,17.87
202,2.32,17.67,122.18,-196.97,17.22
202.05,2.32,18.11,121.76,-198.86,16.62
202.1,2.33,18.56,121.44,-200.18,16.24
202.15,2.32,19.13,121.24,-200.64,16.04
202.2,2.32,19.54,121.19,-200.17,15.96
202.25,2.31,19.93,121.18,-199.03,15.96
202.3,2.31,19.89,121.17,-197.55,16.07
202.35,2.32,19.97,121.21,-196.07,16.32
202.4,2.33,19.77,121.22,-194.74,16.71
202.45,2.34,19.55,121.18,-193.68,17.18
202.5,2.34,19.66,121.04,-193.02,17.57
202.55,2.34,19.84,120.91,-192.91,17.79
202.6,2.34,20.3,120.82,-193.49,17.74
202.65,2.35,20.43,120.77,-194.71,17.45
202.7,2.35,20.15,120.74,-196.35,17.04
202.75,2.36,19.72,120.73,-198.12,16.64
202.8,2.36,19.17,120.72,-199.94,16.4
202.85,2.36,18.98,120.72,-201.85,16.32
202.9,2.35,18.83,120.71,-203.97,16.47
202.95,2.34,18.76,120.71,-206.21,16.72
203,2.33,18.92,120.62,-208.35,16.89
203.05,2.32,18.74,120.43,-210,16.86
203.1,2.31,18.73,120.02,-210.8,16.66
203.15,2.31,18.09,119.5,-210.35,16.49
203.2,2.31,17.57,118.95,-208.48,16.44
203.25,2.3,17.73,118.56,-205.35,16.54
203.3,2.29,19.06,118.38,-201.57,16.82
203.35,2.28,20.76,118.48,-197.89,17.29
203.4,2.28,21.76,118.91,-195.02,17.73
203.45,2.27,21.9,119.64,-193.34,17.86
203.5,2.27,21.53,120.45,-192.83,17.48
203.55,2.26,20.89,121.16,-193.23,16.75
203.6,2.26,20.88,121.64,-194.3,15.89
203.65,2.25,20.95,121.92,-195.83,15.05
203.7,2.24,21.77,122.07,-197.4,14.33
203.75,2.24,22.34,122.16,-198.53,13.76
203.8,2.24,22.62,122.25,-198.8,13.43
203.85,2.25,22.19,122.38,-198.31,13.35
203.9,2.25,22.36,122.55,-197.5,13.43
203.95,2.25,23.11,122.7,-197.16,13.61
204,2.26,24.3,122.85,-197.78,13.86
204.05,2.27,25.28,122.96,-199.37,14.19
204.1,2.29,26.32,123.1,-201.39,14.54
204.15,2.3,27.12,123.19,-203.11,14.83
204.2,2.33,27.29,123.29,-204.13,14.91
204.25,2.34,27.68,123.37,-204.4,14.69
204.3,2.36,27.99,123.49,-204.21,14.15
204.35,2.36,28.94,123.66,-203.86,13.34
204.4,2.37,29.39,123.9,-203.56,12.34
204.45,2.38,29.66,124.25,-203.4,11.36
204.5,2.39,29.41,124.68,-203.45,10.58
204.55,2.39,29.22,125.1,-203.81,10.14
204.6,2.39,28.93,125.36,-204.46,9.98
204.65,2.38,28.03,125.5,-205.17,10.01
204.7,2.38,26.99,125.53,-205.41,10.1
204.75,2.37,26,125.57,-204.67,10.22
204.8,2.36,25.4,125.58,-202.93,10.34
204.85,2.36,24.88,125.63,-200.76,10.46
204.9,2.36,24.46,125.73,-199.07,10.59
204.95,2.35,25.07,125.85,-198.54,10.7
205,2.35,26.51,125.94,-199.32,10.81
205.05,2.34,28.31,126.03,-201.13,10.89
205.1,2.34,30.36,126.11,-203.47,10.97
205.15,2.34,33.34,126.14,-205.97,11.04
205.2,2.35,38.54,126.07,-208.28,11.11
205.25,2.36,43.58,125.89,-210.22,11.21
205.3,2.36,50.22,125.7,-211.69,11.34
205.35,2.36,58.16,125.54,-212.85,11.41
205.4,2.37,66.68,125.47,-213.8,11.39
205.45,2.37,75.37,125.42,-214.55,11.26
205.5,2.37,82.81,125.4,-214.8,11.12
205.55,2.37,91.64,125.39,-214.35,10.98
205.6,2.37,98.09,125.38,-213.16,10.86
205.65,2.37,104.15,125.38,-211.56,10.77
205.7,2.36,108.85,125.37,-209.93,10.7
205.75,2.34,113.2,125.37,-208.6,10.65
205.8,2.33,116.81,125.37,-207.68,10.67
205.85,2.32,120.2,125.37,-207.12,10.74
205.9,2.31,123,125.37,-206.95,10.9
205.95,2.31,124.64,125.37,-207.13,11.12
206,2.3,126.33,125.37,-207.7,11.37
206.05,2.3,127.19,125.37,-208.46,11.61
206.1,2.29,127.9,125.37,-209.32,11.8
206.15,2.29,126.42,125.37,-210.23,11.92
206.2,2.28,124.07,125.37,-211.29,11.92
206.25,2.29,119.3,125.37,-212.43,11.84
206.3,2.3,114.67,125.37,-213.5,11.63
206.35,2.31,109.19,125.37,-214.26,11.38
206.4,2.31,103.37,125.42,-214.6,11.1
206.45,2.31,95.31,125.43,-214.48,10.91
206.5,2.3,88.54,125.44,-214.09,10.84
206.55,2.3,80.37,125.39,-213.65,10.98
206.6,2.3,72.78,125.39,-213.41,11.31
206.65,2.3,63.43,125.38,-213.34,11.77
206.7,2.3,57.04,125.33,-213.36,12.28
206.75,2.3,51.69,125.23,-213.33,12.75
206.8,2.3,48.95,125.12,-213.39,13.18
206.85,2.3,45.93,125.03,-213.6,13.58
206.9,2.3,43.98,124.94,-214,14.03
206.95,2.3,41.18,124.82,-214.44,14.56
207,2.3,38.03,124.64,-214.8,15.15
207.05,2.31,34.64,124.5,-214.98,15.68
207.1,2.3,31.54,124.47,-215,16.02
207.15,2.3,29.44,124.57,-214.85,16.12
207.2,2.31,27.19,124.77,-214.52,15.94
207.25,2.33,25.53,124.96,-213.86,15.45
207.3,2.35,24.14,125.21,-212.71,14.74
207.35,2.36,22.53,125.52,-210.91,13.95
207.4,2.37,20.94,125.82,-208.58,13.24
207.45,2.36,19.49,126.07,-206.07,12.68
207.5,2.36,18.29,126.22,-203.91,12.3
207.55,2.36,17.76,126.3,-202.45,12.15
207.6,2.36,17.01,126.3,-201.88,12.15
207.65,2.35,16.95,126.23,-202.08,12.21
207.7,2.34,16.39,126.13,-202.74,12.2
207.75,2.33,16.47,125.97,-203.64,12.15
207.8,2.32,16.57,125.78,-204.7,12.08
207.85,2.32,16.61,125.57,-205.94,12
207.9,2.32,15.64,125.32,-207.33,11.9
207.95,2.32,14.45,125.05,-208.61,11.8
208,2.32,13.22,124.68,-209.59,11.72
208.05,2.33,12.97,124.24,-210.17,11.72
208.1,2.33,12.67,123.72,-210.48,11.78
208.15,2.34,13.25,122.91,-210.54,11.95
208.2,2.34,13.08,121.44,-210.36,12.25
208.25,2.34,13.16,119.25,-209.86,12.67
208.3,2.35,12.45,117.73,-210.26,13.18
208.35,2.35,12.32,117.56,-212.25,13.67
208.4,2.36,12.15,119,-215.66,14.07
208.45,2.38,14.7,120.58,-218.34,14.29
208.5,2.39,17.77,121.85,-218.92,14.31
208.55,2.39,21.49,122.56,-217.83,14.1
208.6,2.39,23.05,123.13,-215.97,13.72
208.65,2.39,24.31,123.65,-214.28,13.28
208.7,2.39,25.27,124.09,-212.7,12.82
208.75,2.4,25.92,124.42,-211.59,12.43
208.8,2.4,27.04,124.66,-211.01,12.1
208.85,2.41,27.79,124.91,-211.07,11.87
208.9,2.41,28.17,125.09,-211.65,11.75
208.95,2.4,27.79,125.22,-212.54,11.71
209,2.38,27.39,125.33,-213.34,11.74
209.05,2.37,27.64,125.38,-213.74,11.75
209.1,2.36,27.81,125.41,-213.5,11.74
209.15,2.36,28.09,125.38,-212.7,11.69
209.2,2.36,27.98,125.38,-211.58,11.64
209.25,2.35,27.81,125.37,-210.51,11.59
209.3,2.34,27.56,125.33,-209.65,11.53
209.35,2.33,26.67,125.28,-208.97,11.49
209.4,2.32,26.05,125.21,-208.24,11.52
209.45,2.32,24.74,125.19,-207.27,11.67
209.5,2.32,23.96,125.13,-205.99,11.95
209.55,2.32,22.54,125.07,-204.58,12.31
209.6,2.32,21.1,125,-203.34,12.7
209.65,2.32,19.53,124.93,-202.53,13.11
209.7,2.32,18.33,124.76,-202.31,13.53
209.75,2.33,17.77,124.54,-202.75,13.95
209.8,2.34,17.02,124.33,-203.71,14.3
209.85,2.35,16.96,124.2,-204.84,14.58
209.9,2.36,17,124.09,-205.61,14.77
209.95,2.36,16.99,123.95,-205.61,14.9
210,2.37,16.6,123.81,-204.83,15.02
210.05,2.37,16.52,123.67,-203.75,15.15
210.1,2.37,17.02,123.57,-203.08,15.3
210.15,2.36,17.11,123.48,-203.26,15.39
210.2,2.35,17.23,123.48,-204.33,15.4
210.25,2.34,16.87,123.6,-205.93,15.31
210.3,2.33,16.82,123.84,-207.76,15.21
210.35,2.32,16.54,124.18,-209.58,15.12
210.4,2.31,16.07,124.43,-211.37,15.09
210.45,2.3,15.52,124.5,-213.07,15.13
210.5,2.3,14.72,124.39,-214.7,15.25
210.55,2.29,14.45,124.25,-216.23,15.44
210.6,2.28,13.83,124.02,-217.62,15.61
210.65,2.27,13.66,123.68,-218.76,15.76
210.7,2.26,13.5,123.17,-219.42,15.84
210.75,2.26,13.63,122.6,-219.41,15.91
210.8,2.26,13.83,122.07,-218.71,15.99
210.85,2.26,14.09,121.67,-217.68,16.12
210.9,2.26,14.18,121.4,-216.73,16.3
210.95,2.26,14.66,121.13,-216.17,16.5
211,2.26,15.57,120.84,-215.93,16.7
211.05,2.26,17.05,120.6,-215.7,16.79
211.1,2.26,18.32,120.45,-215.09,16.8
211.15,2.25,19.67,120.42,-213.95,16.63
211.2,2.25,20.8,120.51,-212.3,16.3
211.25,2.25,21.5,120.75,-210.46,15.87
211.3,2.26,21.66,121.12,-208.74,15.49
211.35,2.27,21.63,121.56,-207.48,15.27
211.4,2.27,21.46,121.9,-206.79,15.24
211.45,2.27,21.42,122.01,-206.63,15.38
211.5,2.27,20.98,121.78,-206.73,15.69
211.55,2.27,20.28,121.41,-206.88,16.08
211.6,2.27,19.25,121.02,-206.91,16.5
211.65,2.28,18.31,120.78,-206.87,16.91
211.7,2.28,17.31,120.65,-206.74,17.33
211.75,2.29,16.52,120.58,-206.42,17.8
211.8,2.3,16.17,120.54,-205.64,18.25
211.85,2.29,16.14,120.52,-204.35,18.62
211.9,2.29,15.66,120.51,-202.72,18.87
211.95,2.28,14.76,120.5,-201.2,18.99
212,2.28,13.68,120.5,-200.17,18.99
212.05,2.28,12.69,120.49,-199.87,18.88
212.1,2.28,11.88,120.49,-200.21,18.72
212.15,2.28,10.71,120.49,-201.01,18.57
212.2,2.27,9.72,120.49,-202.07,18.47
212.25,2.27,8.69,120.49,-203.33,18.43
212.3,2.26,7.88,120.49,-204.74,18.42
212.35,2.25,6.51,120.49,-206.25,18.43
212.4,2.26,5.28,120.49,-207.79,18.42
212.45,2.26,4.16,120.49,-209.22,18.38
212.5,2.26,3.69,120.49,-210.34,18.33
212.55,2.27,3.37,120.45,-210.8,18.31
212.6,2.28,3.21,120.39,-210.37,18.31
212.65,2.28,3.52,120.29,-209.04,18.3
212.7,2.29,4.75,120.16,-207.13,18.27
212.75,2.29,6.25,120.03,-205.04,18.24
212.8,2.3,8.4,119.93,-203.03,18.23
212.85,2.31,9.73,119.88,-201.3,18.21
212.9,2.31,11.23,119.86,-199.95,18.13
212.95,2.32,11.79,119.84,-199.13,17.98
213,2.32,12.6,119.83,-198.88,17.76
213.05,2.32,13.88,119.83,-199.22,17.44
213.1,2.31,15.3,119.82,-200.02,17.07
213.15,2.31,16.84,119.82,-201.18,16.59
213.2,2.32,17.43,119.82,-202.57,16
213.25,2.32,17.85,119.82,-204.11,15.35
213.3,2.32,17.46,119.82,-205.73,14.79
213.35,2.31,16.06,119.82,-207.15,14.41
213.4,2.3,14.5,119.82,-208.11,14.24
213.45,2.29,13.11,119.87,-208.36,14.25
213.5,2.29,12.92,119.92,-207.99,14.4
213.55,2.28,12.81,119.99,-207.26,14.67
213.6,2.28,12.35,119.97,-206.47,14.97
213.65,2.28,11.63,119.93,-205.71,15.25
213.7,2.27,11,119.87,-204.92,15.46
213.75,2.26,10.93,119.85,-203.96,15.6
213.8,2.25,10.98,119.84,-202.84,15.67
213.85,2.24,10.98,119.83,-201.74,15.72
213.9,2.24,11.39,119.83,-201.01,15.78
213.95,2.24,12.08,119.82,-201,15.85
214,2.24,12.89,119.82,-201.86,15.96
214.05,2.24,13.39,119.82,-203.47,16.1
214.1,2.23,13.66,119.82,-205.51,16.23
214.15,2.23,13.81,119.82,-207.61,16.32
214.2,2.23,13.89,119.82,-209.35,16.34
214.25,2.23,13.34,119.82,-210.4,16.34
214.3,2.23,12.85,119.82,-210.61,16.33
214.35,2.24,11.84,119.82,-210.24,16.36
214.4,2.24,11.34,119.82,-209.68,16.41
214.45,2.24,10.24,119.82,-209.34,16.48
214.5,2.24,9.31,119.78,-209.23,16.58
214.55,2.24,8.51,119.72,-209.15,16.68
214.6,2.23,8.17,119.66,-208.9,16.79
214.65,2.24,8.34,119.64,-208.63,16.92
214.7,2.24,8.7,119.62,-208.73,17.07
214.75,2.25,9.21,119.75,-209.52,17.24
214.8,2.25,9.58,119.99,-210.9,17.39
214.85,2.26,10.16,120.38,-212.42,17.52
214.9,2.27,11.35,120.68,-213.43,17.61
214.95,2.27,13.1,120.91,-213.44,17.68
215,2.28,14.69,121.01,-212.37,17.74
215.05,2.29,15.96,121.03,-210.43,17.76
215.1,2.3,16.13,120.97,-208.1,17.76
215.15,2.31,16.02,120.87,-205.81,17.72
215.2,2.31,15.43,120.79,-203.8,17.67
215.25,2.31,15.29,120.76,-202.08,17.61
215.3,2.32,15.74,120.74,-200.64,17.56
215.35,2.31,16.01,120.73,-199.52,17.57
215.4,2.3,16.35,120.72,-198.88,17.63
215.45,2.3,15.67,120.76,-198.76,17.74
215.5,2.29,15.2,120.81,-199.13,17.85
215.55,2.28,14.58,120.92,-200,17.95
215.6,2.28,14.16,121,-201.38,17.96
215.65,2.27,14.55,121.12,-203.29,17.88
215.7,2.27,14.74,121.21,-205.47,17.71
215.75,2.27,15.26,121.29,-207.69,17.53
215.8,2.26,14.8,121.33,-209.68,17.39
215.85,2.26,14.61,121.35,-211.38,17.35
215.9,2.27,14.08,121.36,-212.7,17.33
215.95,2.27,13.74,121.33,-213.64,17.31
216,2.28,13.76,121.28,-214.09,17.21
216.05,2.29,13.7,121.17,-214.01,17.04
216.1,2.3,13.89,121.05,-213.39,16.81
216.15,2.3,13.72,120.91,-212.31,16.58
216.2,2.31,13.12,120.82,-210.86,16.39
216.25,2.32,12.77,120.82,-209.19,16.24
216.3,2.32,12.38,120.89,-207.65,16.14
216.35,2.32,12.83,121.04,-206.56,16.06
216.4,2.32,12.44,121.21,-206.22,16.03
216.45,2.32,12.25,121.45,-206.53,16.03
216.5,2.31,11.94,121.72,-207.21,16.06
216.55,2.31,11.44,121.95,-207.9,16.07
216.6,2.3,11.08,122.14,-208.47,16.08
216.65,2.29,10.3,122.27,-208.92,16.05
216.7,2.28,10.08,122.38,-209.27,15.99
216.75,2.28,9.68,122.42,-209.46,15.9
216.8,2.28,9.35,122.5,-209.37,15.81
216.85,2.28,9.01,122.57,-208.94,15.71
216.9,2.28,8.47,122.64,-208.27,15.63
216.95,2.28,8.5,122.62,-207.55,15.56
217,2.28,8.19,122.59,-206.96,15.5
217.05,2.28,7.94,122.49,-206.65,15.46
217.1,2.28,7.43,122.47,-206.66,15.44
217.15,2.28,7.07,122.4,-206.99,15.42
217.2,2.29,6.9,122.38,-207.49,15.43
217.25,2.29,6.8,122.32,-207.89,15.45
217.3,2.3,6.94,122.26,-207.91,15.46
217.35,2.3,6.75,122.19,-207.47,15.45
217.4,2.29,6.74,122.11,-206.75,15.44
217.45,2.29,6.3,122.08,-206.24,15.43
217.5,2.3,6.01,122.02,-206.38,15.45
217.55,2.31,5.66,121.91,-207.39,15.48
217.6,2.31,5.73,121.79,-208.99,15.54
217.65,2.31,5.88,121.7,-210.72,15.57
217.7,2.31,5.72,121.61,-212.11,15.58
217.75,2.31,5.52,121.54,-213.08,15.53
217.8,2.31,5.25,121.46,-213.82,15.49
217.85,2.31,5.15,121.43,-214.62,15.45
217.9,2.31,5.48,121.45,-215.59,15.41
217.95,2.31,6.13,121.45,-216.58,15.38
218,2.31,6.92,121.45,-217.44,15.36
218.05,2.32,7.61,121.41,-218,15.37
218.1,2.32,8.31,121.4,-218.28,15.37
218.15,2.32,8.98,121.39,-218.24,15.39
218.2,2.31,9.46,121.39,-217.81,15.41
218.25,2.32,10.29,121.38,-216.9,15.43
218.3,2.32,11.15,121.38,-215.6,15.43
218.35,2.33,12.29,121.38,-214.12,15.4
218.4,2.32,12.89,121.38,-212.77,15.38
218.45,2.31,13.04,121.42,-211.71,15.36
218.5,2.3,12.59,121.48,-210.99,15.34
218.55,2.29,12.12,121.54,-210.67,15.34
218.6,2.28,11.94,121.61,-210.76,15.34
218.65,2.27,11.81,121.68,-211.22,15.34
218.7,2.27,11.55,121.75,-211.87,15.32
218.75,2.26,10.87,121.78,-212.5,15.27
218.8,2.26,10.29,121.8,-212.86,15.19
218.85,2.25,9.63,121.81,-212.77,15.09
218.9,2.24,8.98,121.81,-212.06,14.97
218.95,2.24,8.52,121.82,-210.77,14.89
219,2.24,8.1,121.82,-209.16,14.81
219.05,2.23,7.93,121.82,-207.71,14.73
219.1,2.23,7.21,121.82,-206.87,14.65
219.15,2.23,6.43,121.82,-206.84,14.59
219.2,2.23,5.73,121.78,-207.45,14.56
219.25,2.23,5.83,121.72,-208.45,14.52
219.3,2.23,6.11,121.62,-209.58,14.49
219.35,2.23,6.59,121.5,-210.64,14.48
219.4,2.22,6.74,121.36,-211.37,14.49
219.45,2.21,7.27,121.22,-211.68,14.52
219.5,2.21,7.6,121.12,-211.59,14.55
219.55,2.21,7.97,121.03,-211.22,14.59
219.6,2.22,7.92,120.9,-210.48,14.67
219.65,2.23,8.18,120.72,-209.27,14.81
219.7,2.24,8.42,120.49,-207.6,14.99
219.75,2.24,8.72,120.27,-205.85,15.19
219.8,2.25,8.63,120.09,-204.43,15.34
219.85,2.25,8.27,119.92,-203.79,15.4
219.9,2.25,7.78,119.85,-204.09,15.4
219.95,2.26,7.41,119.8,-205.2,15.38
220,2.27,7.24,119.82,-206.8,15.38
220.05,2.27,7.33,119.77,-208.47,15.39
220.1,2.28,7.31,119.72,-210.03,15.41
220.15,2.28,7.33,119.66,-211.55,15.44
220.2,2.28,7.13,119.59,-213.15,15.48
220.25,2.28,7.09,119.52,-214.84,15.52
220.3,2.28,7.24,119.45,-216.38,15.55
220.35,2.28,7.47,119.42,-217.53,15.58
220.4,2.28,8.14,119.4,-218.14,15.58
220.45,2.28,8.52,119.39,-218.06,15.58
220.5,2.29,8.93,119.43,-217.15,15.56
220.55,2.29,8.89,119.48,-215.22,15.53
220.6,2.3,8.97,119.54,-212.52,15.44
220.65,2.3,9.17,119.61,-209.48,15.33
220.7,2.3,9.23,119.68,-206.86,15.23
220.75,2.3,9.28,119.8,-205.03,15.19
220.8,2.29,9.3,119.88,-204.17,15.22
220.85,2.28,9.32,120.01,-204.16,15.29
220.9,2.28,9.32,120.1,-204.83,15.33
220.95,2.27,9.13,120.18,-206.01,15.34
221,2.27,9.69,120.22,-207.59,15.29
221.05,2.27,10.16,120.24,-209.54,15.24
221.1,2.27,10.77,120.25,-211.65,15.2
221.15,2.26,10.99,120.26,-213.64,15.18
221.2,2.26,11.35,120.27,-215.17,15.17
221.25,2.25,11.87,120.27,-216.26,15.17
221.3,2.26,12.24,120.27,-217.09,15.2
221.35,2.26,12.22,120.27,-217.88,15.29
221.4,2.26,11.89,120.27,-218.6,15.39
221.45,2.26,11.22,120.27,-219.06,15.5
221.5,2.26,10.82,120.31,-219.12,15.6
221.55,2.27,10.01,120.37,-218.79,15.72
221.6,2.28,9.77,120.43,-218.2,15.84
221.65,2.28,9.36,120.45,-217.25,15.94
221.7,2.28,9.42,120.47,-215.78,15.99
221.75,2.27,9.16,120.48,-213.65,15.96
221.8,2.27,9.12,120.48,-211.15,15.88
221.85,2.27,9.85,120.49,-208.8,15.74
221.9,2.27,10.79,120.49,-207.14,15.61
221.95,2.28,11.73,120.45,-206.44,15.5
222,2.28,11.71,120.35,-206.55,15.46
222.05,2.28,11.49,120.23,-207.06,15.49
222.1,2.28,11.24,120.1,-207.49,15.58
222.15,2.28,10.95,120.01,-207.65,15.73
222.2,2.28,10.44,119.91,-207.44,15.84
222.25,2.29,9.88,119.88,-206.86,15.93
222.3,2.29,9.46,119.85,-205.7,15.93
222.35,2.29,9.07,119.84,-204.02,15.91
222.4,2.29,8.11,119.83,-202.07,15.88
222.45,2.29,7.04,119.87,-200.64,15.92
222.5,2.29,6.23,119.92,-200.28,16.06
222.55,2.3,6.05,119.99,-201.3,16.21
222.6,2.31,6.46,120.01,-203.37,16.34
222.65,2.31,6.9,120.03,-205.99,16.36
222.7,2.31,7.27,120.08,-208.5,16.35
222.75,2.31,7.44,120.19,-210.39,16.31
222.8,2.31,7.54,120.3,-211.32,16.25
222.85,2.32,8,120.44,-211.3,16.11
222.9,2.33,8.71,120.57,-210.58,15.92
222.95,2.33,9.74,120.76,-209.6,15.7
223,2.34,10.69,120.92,-208.83,15.5
223.05,2.34,11.69,121.03,-208.59,15.35
223.1,2.34,12.68,121.13,-208.98,15.25
223.15,2.33,13.67,121.22,-209.87,15.2
223.2,2.32,14.27,121.3,-210.98,15.18
223.25,2.32,14.59,121.38,-212.15,15.18
223.3,2.32,14.77,121.45,-213.22,15.2
223.35,2.33,14.87,121.53,-214.08,15.29
223.4,2.33,14.73,121.56,-214.45,15.41
223.45,2.32,14.32,121.58,-214.1,15.56
223.5,2.31,13.61,121.59,-213,15.7
223.55,2.31,12.99,121.55,-211.49,15.79
223.6,2.3,12.32,121.5,-210.26,15.83
223.65,2.3,12.06,121.44,-209.78,15.79
223.7,2.3,11.48,121.42,-210.26,15.7
223.75,2.31,11.11,121.4,-211.32,15.6
223.8,2.31,10.72,121.39,-212.52,15.51
223.85,2.31,10.57,121.39,-213.42,15.45
223.9,2.31,10.26,121.38,-213.89,15.39
223.95,2.32,9.76,121.38,-213.96,15.37
224,2.32,9.4,121.34,-213.71,15.37
224.05,2.32,9.23,121.28,-213.12,15.41
224.1,2.33,8.93,121.22,-212.09,15.47
224.15,2.33,8.63,121.24,-210.57,15.54
224.2,2.33,8.31,121.28,-208.75,15.6
224.25,2.32,7.99,121.33,-206.94,15.63
224.3,2.31,7.26,121.35,-205.45,15.61
224.35,2.3,6.45,121.36,-204.48,15.53
224.4,2.29,6.14,121.37,-204.18,15.41
224.45,2.28,6.72,121.38,-204.7,15.26
224.5,2.29,7.77,121.38,-205.99,15.1
224.55,2.29,8.7,121.38,-207.88,14.94
224.6,2.28,9.29,121.38,-210,14.82
224.65,2.27,9.8,121.38,-212.01,14.74
224.7,2.26,10.42,121.38,-213.72,14.72
224.75,2.27,11.04,121.38,-215.16,14.73
224.8,2.27,11.89,121.38,-216.48,14.76
224.85,2.28,13.39,121.38,-217.78,14.78
224.9,2.29,15.06,121.34,-219.08,14.8
224.95,2.29,16.49,121.28,-220.29,14.82
225,2.29,17.51,121.22,-221.23,14.82
225.05,2.3,18.4,121.2,-221.73,14.82
225.1,2.29,19.18,121.22,-221.57,14.8
225.15,2.29,19.52,121.27,-220.57,14.79
225.2,2.29,19.74,121.33,-218.59,14.77
225.25,2.29,19.25,121.35,-215.78,14.78
225.3,2.29,18.6,121.36,-212.63,14.79
225.35,2.3,17.77,121.37,-209.84,14.85
225.4,2.3,16.87,121.38,-208.03,14.94
225.45,2.31,15.53,121.38,-207.51,15.06
225.5,2.31,14.08,121.42,-208.27,15.19
225.55,2.31,12.52,121.48,-210.07,15.28
225.6,2.31,10.92,121.58,-212.56,15.34
225.65,2.32,9.29,121.66,-215.41,15.33
225.7,2.32,8.24,121.74,-218.21,15.31
225.75,2.33,7.51,121.82,-220.61,15.27
225.8,2.33,7.15,121.89,-222.34,15.25
225.85,2.32,6.53,121.97,-223.31,15.26
225.9,2.32,6.14,122.04,-223.56,15.29
225.95,2.32,5.73,122.12,-223.21,15.34
226,2.31,6.17,122.19,-222.49,15.32
226.05,2.31,6.78,122.22,-221.73,15.23
226.1,2.31,7.39,122.25,-221.19,15.06
226.15,2.31,7.64,122.21,-220.95,14.85
226.2,2.3,7.81,122.16,-220.8,14.65
226.25,2.31,7.89,122.1,-220.55,14.48
226.3,2.31,7.94,122.03,-220.06,14.35
226.35,2.31,8.17,121.92,-219.38,14.26
226.4,2.3,8.62,121.79,-218.64,14.19
226.45,2.29,8.76,121.7,-218.02,14.15
226.5,2.28,8.68,121.62,-217.65,14.14
226.55,2.28,8.29,121.49,-217.49,14.2
226.6,2.28,8.39,121.32,-217.35,14.35
226.65,2.28,8.74,121.12,-216.91,14.56
226.7,2.28,9.23,120.96,-215.95,14.78
226.75,2.28,9.59,120.8,-214.59,14.99
226.8,2.28,9.96,120.69,-213.22,15.19
226.85,2.28,10.31,120.59,-212.3,15.38
226.9,2.29,10.66,120.55,-211.97,15.53
226.95,2.29,11.19,120.48,-212.06,15.62
227,2.3,12.17,120.37,-212.3,15.65
227.05,2.3,13.27,120.2,-212.52,15.62
227.1,2.3,13.89,120.05,-212.69,15.54
227.15,2.29,14.03,119.9,-212.77,15.43
227.2,2.29,14.38,119.79,-212.82,15.3
227.25,2.27,14.88,119.7,-213.06,15.19
227.3,2.27,15.65,119.66,-213.74,15.08
227.35,2.26,15.71,119.63,-214.99,15
227.4,2.27,15.67,119.62,-216.54,14.92
227.45,2.27,15.68,119.61,-217.94,14.87
227.5,2.27,15.67,119.65,-218.7,14.81
227.55,2.27,15.47,119.7,-218.5,14.78
227.6,2.27,14.83,119.72,-217.39,14.74
227.65,2.28,14.66,119.69,-215.77,14.74
227.7,2.27,14.5,119.69,-214.37,14.78
227.75,2.27,14.03,119.77,-213.71,14.87
227.8,2.27,13.31,119.92,-214.07,14.97
227.85,2.26,12.87,120.06,-215.08,15.03
227.9,2.26,13.24,120.16,-216.2,15.01
227.95,2.25,13.22,120.2,-216.78,14.94
228,2.26,13.09,120.28,-216.62,14.89
228.05,2.26,12.46,120.35,-215.91,14.92
228.1,2.27,12.51,120.42,-215.14,15.03
228.15,2.28,12.6,120.45,-214.73,15.19
228.2,2.3,12.42,120.42,-214.82,15.34
228.25,2.32,12.2,120.38,-215.25,15.48
228.3,2.34,11.93,120.37,-215.63,15.61
228.35,2.36,11.83,120.4,-215.62,15.78
228.4,2.36,11.55,120.45,-214.96,15.98
228.45,2.37,11.68,120.46,-213.7,16.23
228.5,2.37,12.05,120.48,-212.1,16.5
228.55,2.37,12.54,120.48,-210.72,16.76
228.6,2.37,12.72,120.49,-209.94,16.97
228.65,2.36,12.65,120.53,-209.97,17.11
228.7,2.35,12.47,120.59,-210.53,17.19
228.75,2.33,12.63,120.65,-211.3,17.13
