Den,Ng,Cal,SP,Res
2.27,13.82,119.16,-292.1,17.16
2.27,13.34,119.16,-295.55,17.27
2.26,12.63,118.71,-298.52,17.33
2.26,12.39,117.83,-300.81,17.37
2.26,12.41,116.27,-302.33,17.44
2.26,12.56,114.94,-303,17.49
2.26,13.19,115.38,-302.79,17.5
2.25,13.35,115.38,-301.89,17.47
2.24,13.31,115.16,-300.64,17.45
2.23,12.73,114.94,-299.29,17.44
2.23,12.21,114.94,-297.82,17.48
2.22,11.59,115.38,-296.19,17.5
2.22,10.76,116.05,-294.57,17.51
2.22,10.07,116.94,-293.43,17.49
2.23,9.77,117.6,-293.12,17.47
2.23,9.37,118.27,-293.51,17.46
2.24,9.03,118.49,-294.32,17.44
2.26,8.48,118.94,-295.26,17.42
2.27,8.1,119.16,-296.27,17.42
2.28,7.92,119.16,-297.11,17.45
2.29,8.2,119.16,-297.55,17.54
2.29,9.22,119.16,-297.44,17.66
2.3,10.29,119.16,-296.89,17.83
2.3,11.3,119.16,-296.09,17.99
2.3,11.92,119.16,-295.19,18.16
2.29,12.44,119.16,-294.34,18.3
2.28,13.27,118.94,-293.8,18.43
2.28,14.14,118.71,-293.91,18.52
2.28,15.08,118.71,-294.87,18.56
2.28,15.25,118.71,-296.49,18.54
2.29,15.47,118.94,-298.23,18.47
2.29,15.14,119.16,-299.36,18.35
2.29,14.92,119.16,-299.52,18.23
2.3,14.41,119.16,-298.93,18.18
2.3,14.27,119.16,-298.15,18.19
2.31,14.14,118.94,-297.63,18.26
2.31,14.08,118.71,-297.4,18.39
2.31,14.44,118.49,-297.25,18.58
2.31,14.91,118.49,-297.05,18.81
2.3,15.67,118.49,-296.92,19.11
2.3,16.32,118.49,-297.14,19.47
2.3,17.6,118.49,-297.99,19.81
2.3,18.58,118.49,-299.61,20.05
2.3,19.84,118.27,-301.92,20.1
2.29,20.48,118.27,-304.55,20.02
2.29,21.46,118.27,-306.97,19.85
2.29,21.99,118.27,-308.66,19.7
2.29,22.09,118.27,-309.21,19.54
2.29,21.62,118.27,-308.43,19.34
2.28,20.34,118.27,-306.39,19.03
2.28,18.79,118.27,-303.38,18.63
2.27,17.23,118.27,-299.64,18.2
2.27,16,118.27,-295.53,17.82
2.26,15.25,118.49,-291.45,17.53
2.26,14.45,118.49,-288.01,17.33
2.25,13.74,118.27,-285.52,17.23
2.23,13.04,118.05,-284.09,17.21
2.23,12.56,117.83,-283.59,17.2
2.23,12.12,118.05,-283.89,17.2
2.23,11.74,118.05,-284.69,17.18
2.23,11.37,118.05,-285.52,17.15
2.23,11.42,118.05,-285.99,17.13
2.23,10.96,118.05,-285.99,17.12
2.23,10.48,118.05,-285.85,17.16
2.23,9.89,118.05,-285.95,17.2
2.25,9.87,118.05,-286.47,17.28
2.26,10.15,117.83,-287.11,17.35
2.27,10.81,117.83,-287.38,17.43
2.27,11.59,117.83,-286.92,17.49
2.27,12.08,117.83,-285.97,17.5
2.27,12.13,117.83,-285.13,17.43
2.27,11.64,117.83,-285.01,17.26
2.27,11.56,117.83,-285.75,17.04
2.27,11.24,117.83,-287.04,16.86
2.26,11.16,118.05,-288.37,16.74
2.26,10.68,118.05,-289.3,16.67
2.26,10.37,118.27,-289.75,16.59
2.27,10.01,118.05,-289.73,16.48
2.27,10.08,117.6,-289.5,16.33
2.27,10.22,117.6,-289.1,16.18
2.27,10.66,117.38,-288.67,16.09
2.27,10.78,117.38,-288.12,16.06
2.26,10.89,117.38,-287.52,16.12
2.25,10.73,117.38,-287.08,16.18
2.25,10.52,117.38,-287.36,16.25
2.24,10.05,117.38,-288.83,16.3
2.23,9.92,117.38,-291.5,16.32
2.23,9.59,117.6,-294.71,16.33
2.23,9.5,117.6,-297.45,16.33
2.24,9.62,117.6,-299,16.34
2.25,10.22,117.83,-299.3,16.37
2.25,10.97,117.83,-298.9,16.41
2.26,11.64,118.05,-298.51,16.48
2.26,12.12,118.27,-298.54,16.58
2.26,13.15,118.27,-299,16.68
2.27,14.06,118.05,-299.67,16.78
2.27,15.04,117.6,-300.42,16.87
2.26,15.62,117.16,-301.36,16.93
2.26,15.53,116.72,-302.6,17
2.26,15.63,116.27,-304.14,17.05
2.26,15.43,115.83,-305.65,17.07
2.27,15.61,115.61,-306.59,17.03
2.28,15.41,115.16,-306.36,16.95
2.28,14.8,114.72,-304.84,16.89
2.29,14.24,114.5,-302.46,16.87
2.29,13.61,114.27,-299.98,16.93
2.31,13.37,114.27,-297.8,17
2.32,12.8,114.5,-295.8,17.03
2.33,12.63,115.61,-293.79,17
2.33,12.09,116.72,-291.8,16.91
2.33,12.14,117.6,-290.17,16.83
2.33,11.85,117.83,-289.1,16.8
2.32,12,117.83,-288.6,16.83
2.32,11.97,117.6,-288.47,16.91
2.31,11.99,117.6,-288.64,17.02
2.3,11.99,117.6,-289.19,17.11
2.29,12.2,117.6,-290.21,17.13
2.28,12.64,117.83,-291.66,17.04
2.27,13.17,117.83,-293.21,16.9
2.26,13.36,117.6,-294.49,16.73
2.27,13.51,117.38,-295.12,16.58
2.26,13.57,117.16,-295.17,16.49
2.27,13.82,117.16,-295.05,16.45
2.26,13.88,117.38,-295.4,16.46
2.26,13.94,117.6,-296.35,16.48
2.26,13.56,118.05,-297.61,16.53
2.27,13.3,118.27,-298.74,16.58
2.27,12.37,118.49,-299.62,16.6
2.28,12.14,119.16,-300.49,16.53
2.28,11.5,119.82,-302.07,16.38
2.28,11.53,120.49,-304.52,16.2
2.28,11.21,120.71,-307.83,16.06
2.27,11.15,120.93,-310.31,16
2.27,11.07,121.16,-311.24,16.03
2.27,11.64,121.16,-309.72,16.13
2.26,12.34,121.16,-306.73,16.26
2.26,12.8,120.93,-302.34,16.36
2.25,12.83,120.93,-297.24,16.44
2.24,12.53,120.93,-291.73,16.53
2.23,12.47,120.71,-286.88,16.66
2.23,12.2,120.05,-283.55,16.79
2.23,12.13,119.38,-282.27,16.88
2.22,12.07,119.16,-283,16.93
2.22,11.84,119.16,-285.38,16.93
2.23,10.98,119.38,-288.85,16.87
2.23,9.96,119.6,-292.71,16.78
2.24,9.39,120.49,-296.19,16.68
2.24,9.47,120.93,-298.66,16.59
2.25,9.77,121.16,-299.84,16.5
2.26,9.85,121.16,-299.73,16.44
2.27,10.32,120.93,-298.57,16.35
2.27,11.44,119.82,-296.89,16.27
2.27,12.75,119.16,-295.44,16.25
2.27,14.24,118.94,-294.91,16.35
2.27,15.8,118.49,-295.59,16.54
2.27,18.21,118.27,-297.23,16.71
2.26,20.2,118.27,-299.15,16.75
2.25,21.88,118.49,-300.67,16.5
2.23,22.62,118.71,-301.34,15.89
2.22,23.3,118.49,-301.21,14.95
2.22,22.98,118.05,-300.62,13.9
2.21,21.66,117.38,-299.6,13.03
2.21,19.93,117.6,-297.89,12.52
2.21,18.32,117.83,-294.96,12.48
2.21,17.45,117.83,-290.93,12.92
2.22,16.35,117.6,-286.46,13.72
2.23,15.36,116.94,-282.66,14.64
2.25,14.74,116.49,-280.35,15.37
2.26,14.82,116.72,-279.88,15.8
2.27,15.31,117.16,-280.99,15.98
2.27,16.03,118.05,-283.18,15.99
2.27,17.07,118.27,-285.98,15.91
2.27,18.42,118.27,-289.11,15.75
2.26,19.5,117.83,-292.32,15.54
2.26,20.18,117.6,-295.26,15.31
2.25,20.94,117.6,-297.57,15.16
2.26,21.62,117.38,-299.02,15.08
2.26,22.11,117.38,-299.68,15.06
2.26,22.35,116.94,-299.67,15.06
2.27,23.09,116.49,-299.09,15.05
2.28,24.49,116.05,-297.94,15
2.29,25.92,116.05,-296.18,14.92
2.29,27.08,116.05,-294.31,14.85
2.3,28.2,116.72,-292.88,14.82
2.3,29.46,117.16,-292.61,14.81
2.29,30.53,117.38,-293.44,14.81
2.28,31.2,117.6,-295.08,14.81
2.27,31.15,117.38,-296.96,14.8
2.26,30.87,116.72,-298.73,14.79
2.26,30.4,115.61,-300.14,14.77
2.25,29.65,114.94,-300.86,14.74
2.24,28.61,115.16,-300.75,14.7
2.24,27.05,115.16,-299.87,14.66
2.23,25.53,115.16,-298.52,14.64
2.22,24.12,114.94,-296.85,14.65
2.22,23.13,114.5,-294.68,14.67
2.22,22.25,114.5,-291.85,14.68
2.22,21.28,114.5,-288.51,14.68
2.22,19.51,114.72,-285.42,14.66
2.22,17.56,114.94,-283.38,14.66
2.22,15.21,115.16,-282.96,14.71
2.22,13.55,115.61,-283.96,14.83
2.23,12.35,116.05,-285.76,14.97
2.23,11.58,116.27,-287.62,15.11
2.23,10.59,116.49,-289.43,15.24
2.23,10.03,116.94,-291.31,15.35
2.23,9.72,116.94,-293.51,15.44
2.23,9.95,117.16,-295.88,15.51
2.23,10.14,117.16,-298.19,15.53
2.23,10.42,117.16,-300.23,15.51
2.23,10.91,117.16,-302.05,15.49
2.22,11.07,117.16,-303.61,15.47
2.22,11.6,117.16,-304.54,15.48
2.22,11.93,117.16,-304.36,15.5
2.21,12.91,117.16,-302.75,15.54
2.21,12.97,117.16,-299.96,15.55
2.21,13.38,117.16,-296.54,15.53
2.21,13.27,117.16,-293.24,15.48
2.21,14.13,117.16,-290.57,15.41
2.21,14.48,117.38,-288.9,15.33
2.22,14.92,117.6,-288.09,15.27
2.23,14.68,117.38,-287.76,15.22
2.24,14.32,117.38,-287.44,15.22
2.25,13.6,117.6,-287.11,15.23
2.25,12.98,117.6,-287.17,15.27
2.26,12.32,117.83,-288.21,15.34
2.28,11.86,118.05,-290.35,15.41
2.29,11.44,118.05,-293.18,15.5
2.29,11.26,117.83,-295.94,15.62
2.29,11.14,117.83,-298.05,15.76
2.29,11.48,118.05,-299.27,15.93
2.29,11.92,118.05,-299.66,16.1
2.28,12.48,118.05,-299.38,16.32
2.28,12.68,117.83,-298.59,16.55
2.28,13.23,117.83,-297.52,16.77
2.28,13.78,117.83,-296.46,16.99
2.27,14.4,118.05,-295.77,17.23
2.27,14.64,117.83,-295.77,17.5
2.26,14.61,117.83,-296.47,17.78
2.26,14.45,117.38,-297.32,18.01
2.26,14.21,117.38,-297.6,18.22
2.27,14.13,117.38,-296.8,18.43
2.27,14.27,117.16,-295.19,18.64
2.27,14.48,117.16,-293.37,18.86
2.28,15.15,117.16,-291.92,19.1
2.29,15.53,117.38,-290.93,19.33
2.29,16.54,117.38,-290.22,19.5
2.29,17.41,117.38,-289.62,19.57
2.29,18.99,117.38,-289.09,19.56
2.29,19.68,117.16,-288.77,19.47
2.29,20.13,116.72,-288.87,19.34
2.29,20.16,116.27,-289.55,19.11
2.29,20.26,116.27,-290.87,18.79
2.3,19.89,116.05,-292.8,18.38
2.3,20.03,115.61,-295.21,17.98
2.29,19.58,114.94,-297.82,17.71
2.29,20.12,114.5,-300.11,17.64
2.29,19.94,114.05,-301.62,17.76
2.28,20.61,113.83,-302.21,17.94
2.28,21.51,113.61,-302.21,18.06
2.28,22.83,113.61,-302.19,18.11
2.28,24.47,113.61,-302.45,18.14
2.28,25.66,113.61,-302.93,18.2
2.28,26.63,113.61,-303.2,18.27
2.28,27.66,113.61,-303.11,18.29
2.27,28.46,113.61,-302.8,18.22
2.27,28.82,113.61,-302.59,18.11
2.26,28.66,113.83,-302.5,17.97
2.25,27.7,114.05,-302.31,17.8
2.25,26.27,114.5,-301.62,17.6
2.24,24.39,114.72,-300.35,17.41
2.24,22.73,114.72,-298.69,17.25
2.24,21.63,114.72,-297.28,17.15
2.24,20.27,114.72,-296.67,17.04
2.24,19.18,114.5,-297.2,16.88
2.24,17.49,113.83,-298.75,16.67
2.25,16.13,113.61,-300.78,16.49
2.26,14.73,114.27,-302.55,16.43
2.27,13.97,115.16,-303.27,16.47
2.28,13.54,115.61,-302.71,16.53
2.29,13.3,115.83,-301.12,16.59
2.28,13.17,115.83,-299.23,16.66
2.27,13.49,116.27,-297.35,16.76
2.26,13.73,116.72,-295.31,16.89
2.26,14.65,116.94,-292.52,17.05
2.26,15.28,116.94,-288.79,17.25
2.25,15.98,117.16,-284.52,17.46
2.25,16.05,117.38,-280.78,17.62
2.24,16.01,117.16,-278.56,17.5
2.24,15.61,115.83,-278.35,17.15
2.24,14.92,113.83,-279.77,16.73
2.25,14.11,113.16,-281.88,16.44
2.25,13.41,113.16,-283.87,16.27
2.26,12.7,113.61,-285.53,16.11
2.27,11.62,113.83,-287.2,15.94
2.27,11.07,114.27,-289.03,15.75
2.27,10.74,114.5,-290.69,15.58
2.28,10.96,114.72,-291.56,15.45
2.28,11.54,114.5,-291.34,15.34
2.28,12.3,114.27,-290.33,15.22
2.28,13.77,113.83,-289.28,15.07
2.28,14.41,113.83,-289.01,14.9
2.28,15.44,114.05,-289.91,14.72
2.28,15.97,114.05,-291.87,14.58
2.28,16.68,114.05,-294.2,14.5
2.28,16.93,113.83,-296.04,14.5
2.28,17.32,113.61,-296.65,14.61
2.27,18.05,113.39,-296.05,14.79
2.27,18.67,113.16,-294.95,15.04
2.27,18.75,113.16,-294.28,15.3
2.26,18.48,112.94,-294.7,15.54
2.26,18.25,112.94,-296.23,15.74
2.26,17.95,112.72,-298.56,15.93
2.26,18.04,112.72,-301.22,16.08
2.26,18.2,112.72,-303.8,16.19
2.26,18.45,113.16,-306.01,16.2
2.26,18.33,113.61,-307.64,16.15
2.26,18.16,113.83,-308.59,15.99
2.27,18.1,114.27,-308.91,15.73
2.27,17.85,114.94,-308.71,15.37
2.27,17.39,114.94,-308.08,15
2.26,16.65,114.94,-306.89,14.73
2.26,15.81,115.16,-305,14.57
2.26,15.69,115.38,-302.36,14.5
2.26,16.3,115.38,-299.34,14.45
2.26,17.4,115.16,-296.44,14.42
2.27,18.54,115.16,-294.06,14.43
2.27,19.59,115.38,-292.34,14.45
2.28,20.63,115.38,-291.17,14.39
2.28,21.64,115.38,-290.43,14.24
2.29,22.85,115.38,-289.98,14.01
2.29,23.9,115.16,-289.75,13.82
2.28,24.55,114.94,-289.73,13.77
2.26,24.29,114.72,-289.93,13.91
2.23,23.37,114.5,-290.32,14.22
2.21,21.53,114.5,-290.77,14.66
2.18,19.38,114.5,-291.29,15.06
2.17,17.38,114.72,-291.9,15.4
2.16,15.95,114.72,-292.73,15.65
2.16,15.07,114.72,-293.66,15.78
2.16,14.6,114.72,-294.59,15.75
2.16,13.93,114.5,-295.43,15.6
2.16,13.31,114.05,-296.33,15.43
2.16,12.65,114.05,-297.55,15.32
2.16,12.39,113.83,-299.23,15.26
2.16,12.41,113.83,-301.29,15.25
2.17,12.76,113.83,-303.34,15.28
2.17,13.43,113.83,-304.91,15.32
2.17,14.04,113.83,-305.57,15.36
2.17,14.29,113.61,-305.19,15.4
2.17,14.27,113.61,-304.02,15.43
2.17,14.31,113.61,-302.67,15.43
2.17,14.12,113.39,-301.8,15.41
2.18,14.29,113.16,-301.74,15.41
2.18,14.28,112.94,-302.43,15.42
2.18,14.71,112.94,-303.45,15.45
2.17,14.8,112.94,-304.49,15.49
2.17,14.9,112.94,-305.2,15.49
2.18,14.74,112.94,-305.36,15.46
2.18,15.13,112.72,-304.73,15.41
2.18,15.77,112.72,-303.28,15.38
2.18,17.18,112.72,-301.04,15.36
2.19,18.19,112.72,-298.37,15.32
2.19,19.08,112.5,-295.71,15.24
2.2,19.85,112.28,-293.75,15.1
2.2,20.79,112.05,-292.94,14.89
2.2,21.33,111.83,-293.47,14.67
2.19,21.62,111.83,-295.07,14.56
2.19,20.79,111.83,-297.13,14.59
2.19,20.48,112.05,-298.98,14.72
2.2,19.86,112.5,-300.15,14.85
2.2,20.07,112.5,-300.68,14.98
2.21,19.78,112.28,-300.89,15.15
2.21,19.57,112.28,-301.26,15.37
2.21,19.47,112.5,-301.93,15.56
2.21,19.61,112.72,-302.71,15.67
2.22,20.82,113.39,-303.1,15.69
2.23,22.49,114.5,-302.6,15.67
2.23,25.26,114.94,-301.1,15.64
2.24,27.35,115.16,-299.01,15.62
2.24,29.72,115.38,-296.92,15.62
2.24,31.21,115.38,-295.24,15.67
2.25,33.59,115.61,-293.93,15.74
2.25,35.56,115.61,-292.82,15.81
2.26,38.03,115.61,-291.74,15.79
2.25,39.92,115.61,-290.82,15.65
2.24,41.99,115.38,-290.25,15.43
2.24,43.58,115.38,-290.41,15.22
2.23,44.72,115.38,-291.44,16.24
2.23,46.06,115.16,-293.28,16.43
2.22,46.76,115.16,-295.4,16.74
2.22,47.36,115.38,-297.24,15.79
2.22,47.02,115.38,-298.32,15.84
2.21,47.48,115.61,-298.64,15.92
2.2,47.9,115.83,-298.34,16.25
2.19,48.28,115.83,-297.61,16.58
2.18,48.04,115.83,-296.42,16.78
2.17,47.86,116.05,-294.94,16.87
2.17,47.78,116.05,-293.5,17.03
2.17,47.93,116.05,-292.73,17.37
2.17,48.54,115.83,-292.75,17.75
2.18,48.89,115.38,-293.29,17.95
2.18,49.29,114.94,-293.76,17.9
2.19,49.24,114.72,-293.91,17.66
2.2,49.51,114.5,-293.86,17.41
2.2,49.75,114.27,-294.06,17.23
2.2,50.45,114.27,-294.77,17.19
2.19,51.24,114.05,-295.86,17.2
2.2,52.14,114.05,-296.64,17.21
2.2,52.28,114.05,-296.46,17.16
2.2,52.48,114.27,-294.99,17.11
2.2,52.55,114.72,-292.65,17.07
2.2,52.61,114.94,-290.16,17.07
2.2,52.23,114.94,-288.38,17.07
2.21,51.97,114.72,-287.8,17.04
2.22,52.44,114.72,-288.47,16.98
2.23,53.28,114.5,-289.99,16.99
2.23,54.94,114.27,-291.7,17.12
2.22,56.45,114.5,-293.1,17.4
2.21,58.28,114.27,-293.97,17.71
2.21,59.55,114.27,-294.4,17.96
2.2,60.57,114.27,-294.55,18.07
2.19,61.82,114.27,-294.61,18.02
2.18,62.88,114.27,-294.78,17.81
2.17,64.74,114.05,-295.27,17.54
2.16,66.12,114.05,-296.14,17.28
2.16,68.97,114.05,-297.29,17.08
2.15,71.82,114.05,-298.38,16.94
2.15,76.36,113.83,-299.16,16.87
2.15,81.44,114.05,-299.46,16.86
2.15,86.36,113.83,-299.44,16.89
2.15,93.76,113.61,-299.45,16.93
2.16,103.82,113.16,-299.71,16.94
2.16,119.52,112.94,-300.08,16.91
2.16,137.67,112.72,-300.04,16.81
2.16,155.44,112.72,-299.12,16.74
2.16,169.82,112.72,-297.43,16.74
2.16,178.85,112.72,-295.46,16.85
2.16,184.94,112.72,-293.81,17.21
2.16,188.36,112.72,-292.67,17.78
2.16,188.46,112.5,-291.91,18.46
2.16,183.56,112.5,-291.32,18.99
2.16,172.6,112.28,-290.78,19.21
2.16,157.43,111.61,-290.39,19.17
2.17,143.41,110.06,-290.29,18.94
2.17,130.97,108.95,-290.52,18.63
2.17,122.08,108.95,-290.81,18.24
2.18,113.21,109.39,-290.83,17.81
2.19,107.26,109.83,-290.35,17.38
2.2,102.49,110.06,-289.59,17
2.2,99.55,110.28,-288.82,16.63
2.2,97.41,110.28,-288.33,16.37
2.2,96.19,110.28,-288.07,16.36
2.21,94.72,110.28,-287.92,16.79
2.21,92.18,110.28,-287.83,17.52
2.2,88.78,110.28,-288.03,18.32
2.2,85.19,110.72,-288.83,18.94
2.19,80.99,111.17,-290.19,19.58
2.19,77.04,111.61,-291.59,20.43
2.19,73.41,112.05,-292.25,21.43
2.2,70.49,112.28,-291.55,22.22
2.2,66.98,112.05,-289.56,22.55
2.21,63.09,111.83,-286.97,22.37
2.21,59.42,111.61,-284.93,21.96
2.21,56.9,111.61,-284.21,21.51
2.21,55.06,111.39,-284.95,21.36
2.21,54.19,111.17,-286.49,21.45
2.21,53.85,110.94,-287.96,21.64
2.21,53.21,110.72,-288.6,21.78
2.2,52.01,110.94,-288.06,21.77
2.19,51.04,111.17,-286.43,21.58
2.19,49.61,111.61,-284.22,21.23
2.19,48.73,112.28,-282.24,20.92
2.2,47.07,112.94,-281.29,20.84
2.21,45.96,113.61,-281.73,21.08
2.22,44.21,114.27,-283.42,21.47
2.23,42.23,114.27,-285.94,21.73
2.23,40.09,114.27,-288.76,21.71
2.24,38.86,114.05,-291.42,21.43
2.24,38.19,114.05,-293.49,20.98
2.23,37.41,113.61,-294.76,20.44
2.22,37.32,113.61,-295.18,19.86
2.21,37.35,113.39,-294.97,19.34
2.2,38.93,112.94,-294.29,18.86
2.19,39.86,112.28,-293.24,18.51
2.18,40.96,110.94,-291.67,18.4
2.18,41.36,110.28,-289.63,18.72
2.18,42.46,110.5,-287.42,19.35
2.19,43.77,111.17,-285.76,19.86
2.18,45.45,112.72,-285.12,19.97
2.19,46.24,113.39,-285.67,19.57
2.18,46.74,112.72,-287.05,18.91
2.18,46.2,111.61,-288.92,18.12
2.18,45.59,111.39,-290.99,17.44
2.18,44.36,112.5,-293.04,18.1
2.18,43.59,113.83,-294.78,18.15
2.18,41.99,114.27,-295.92,18.39
2.18,40.12,114.94,-296.38,17.41
2.19,38.62,115.38,-296.13,17.38
2.2,37.75,115.38,-295.23,17.43
2.21,37.67,115.61,-294,17.81
2.23,38.28,115.83,-293.13,18.29
2.24,39.79,115.83,-293.35,18.8
2.25,42.22,115.83,-294.84,19.32
2.26,45.4,115.83,-297.05,19.88
2.26,49.13,115.83,-299.09,20.42
2.26,52.91,115.83,-300.17,20.71
2.26,55.41,115.83,-299.96,20.7
2.26,57.06,116.05,-298.52,20.47
2.25,58.09,116.05,-296.26,20.09
2.24,58.23,116.49,-293.71,19.46
2.23,58.27,116.94,-291.51,18.55
2.22,58.1,116.72,-290.04,17.57
2.21,57.67,116.05,-289.35,16.76
2.21,56.95,116.05,-289.02,16.19
2.2,55.93,115.38,-288.59,15.78
2.2,55.78,114.94,-287.88,15.5
2.2,55.54,114.94,-287.09,15.34
2.19,55.46,115.38,-286.62,15.33
2.19,55.4,114.94,-286.77,15.44
2.19,55.57,114.05,-287.62,15.59
2.2,55.8,113.61,-289.1,15.71
2.19,55.87,113.83,-290.96,15.75
2.19,55.93,114.27,-292.84,15.72
2.18,56.76,114.5,-294.31,15.69
2.18,58.54,114.72,-295.08,15.71
2.18,61.26,114.72,-295.16,15.81
2.19,63.76,114.72,-294.87,15.94
2.19,65.6,114.94,-294.49,16.05
2.2,66.87,114.94,-294.14,16.09
2.21,68.3,114.5,-293.85,16.05
2.21,69.83,114.27,-293.77,16
2.21,71.43,114.27,-294.09,15.99
2.21,71.25,114.27,-294.87,16.04
2.21,70.54,114.5,-296.09,16.12
2.2,68.36,114.27,-297.55,16.19
2.2,66.78,113.39,-299,16.26
2.19,64.83,112.72,-300.05,16.37
2.18,63.12,112.5,-300.5,16.52
2.17,60.59,112.28,-300.35,16.64
2.16,58.14,112.05,-299.88,16.71
2.16,55.55,111.83,-299.32,16.73
2.16,53.94,112.28,-298.86,16.7
2.18,52.7,112.5,-298.53,16.71
2.19,52.33,112.5,-298.2,16.83
2.21,52.61,112.5,-297.55,17.1
2.23,52.99,112.72,-296.35,17.46
2.24,54.12,112.72,-294.58,17.81
2.25,55.22,112.72,-292.53,18.07
2.25,57.87,112.72,-290.59,18.26
2.26,60.82,112.72,-289.08,18.44
2.25,64.14,112.72,-288.2,18.61
2.23,66.99,112.5,-287.91,18.74
2.22,69.23,112.5,-287.97,18.8
2.21,71.44,112.5,-287.83,18.82
2.2,72.13,112.5,-286.94,18.76
2.2,71.52,112.5,-285.12,18.59
2.19,70.13,112.5,-282.82,18.33
2.19,67.93,112.5,-280.93,18.09
2.19,66.41,112.72,-280.28,18.07
2.19,64.67,112.72,-281.09,18.38
2.2,63.62,112.94,-282.92,19.02
2.2,61.66,112.94,-284.85,19.78
2.2,59.05,112.94,-286.2,20.39
2.2,56.14,112.94,-286.76,20.66
2.2,54.24,112.94,-286.88,20.56
2.2,53.08,112.94,-287.11,20.17
2.21,52.46,112.72,-287.95,19.68
2.22,51.91,112.5,-289.61,19.26
2.23,52.08,112.5,-291.82,18.97
2.24,52.8,112.28,-294.12,18.68
2.25,54.17,112.05,-296.02,18.29
2.26,55.59,112.28,-297.25,17.77
2.26,57.95,112.28,-297.63,17.19
2.26,60.71,112.5,-297.16,16.62
2.25,63.33,112.5,-295.95,16.1
2.24,65.61,112.72,-294.33,15.84
2.22,67.99,112.72,-292.76,15.9
2.21,68.72,112.72,-291.66,16.27
2.19,67.94,112.72,-291.23,16.74
2.18,65.33,112.72,-291.33,17.13
2.17,63.66,112.72,-291.79,17.33
2.17,62.2,112.72,-292.58,17.3
2.17,60.97,112.5,-293.81,17.13
2.18,60.03,112.28,-295.42,16.96
2.18,59.4,112.5,-297.08,16.89
2.18,59.09,112.5,-298.51,16.9
2.19,59.5,112.72,-299.7,16.94
2.19,60.72,112.94,-300.87,16.96
2.2,62.44,112.94,-302.18,16.94
2.21,64.03,112.72,-303.55,16.87
2.22,65.1,112.72,-304.78,16.79
2.23,66.03,112.72,-305.53,16.72
2.23,65.82,112.5,-305.62,16.66
2.24,64.57,112.28,-304.85,16.62
2.24,62.28,112.72,-303.04,16.56
2.24,60.17,113.39,-299.99,16.5
2.23,58.09,113.83,-295.58,16.45
2.23,56.45,114.05,-290.11,16.45
2.22,54.91,114.05,-284.27,16.49
2.23,54.67,114.05,-279.13,16.55
2.23,54.12,114.27,-275.66,16.64
2.23,53.56,114.94,-274.41,16.77
2.24,52.34,115.61,-275.32,16.91
2.26,51.58,116.49,-277.76,17.03
2.28,50.58,117.83,-280.87,17.06
2.31,49.43,118.94,-283.79,17.02
2.34,48.8,119.38,-286.09,16.94
2.36,48.45,119.16,-287.69,16.82
2.37,47.65,118.94,-288.82,16.75
2.39,46.42,118.94,-289.66,16.74
2.4,45.81,119.16,-290.28,16.89
2.41,46.05,119.16,-290.55,17.3
2.42,46.97,119.16,-290.33,18.01
2.43,48.4,118.94,-289.71,19.1
2.43,50.08,118.71,-288.95,20.68
2.43,51.7,118.71,-288.46,22.81
2.42,51.95,118.94,-288.5,25.22
2.41,51.73,118.94,-289.14,27.43
2.39,51.14,118.94,-290.33,28.51
2.38,51.57,118.71,-291.97,28.1
2.36,52.14,118.49,-293.99,26.44
2.35,52.74,118.27,-296.27,24.43
2.32,52.18,117.83,-298.66,22.71
2.29,50.98,117.6,-300.92,21.41
2.27,49.03,117.16,-302.92,20.65
2.25,47,116.94,-304.5,20.54
2.23,45.41,116.72,-305.43,21
2.22,44.48,116.72,-305.38,21.72
2.21,43.78,116.94,-304.22,22.11
2.21,43.25,116.94,-302.29,21.95
2.21,42.81,116.94,-300.18,21.25
2.21,42.61,116.72,-298.38,20.21
2.22,42.28,116.27,-296.81,19.09
2.22,41.78,114.5,-295.18,18.09
2.23,41.41,113.16,-293.44,17.34
2.23,41.24,113.61,-292.01,16.75
2.24,40.93,114.05,-291.57,16.25
2.25,40.23,114.72,-292.5,15.86
2.26,38.83,114.94,-294.65,15.63
2.27,37.61,115.16,-297.45,15.61
2.27,37.29,115.16,-300.12,15.77
2.27,37.78,114.94,-302.1,15.97
2.27,39.01,114.5,-302.88,16.09
2.27,40.36,114.27,-302.38,16.13
2.27,41.68,114.27,-300.78,16.16
2.26,42.41,114.05,-298.71,16.21
2.26,41.82,114.05,-296.64,16.28
2.25,40.65,114.05,-294.75,16.33
2.24,39.09,114.27,-292.84,16.37
2.23,37.35,114.72,-290.85,16.33
2.23,35.89,115.38,-289.04,16.2
2.23,34.05,116.05,-288.01,15.97
2.23,32.99,116.27,-288.16,15.81
2.22,32.21,115.83,-289.62,15.8
2.22,31.64,115.61,-291.97,15.97
2.21,31.57,115.16,-294.79,16.2
2.21,31.44,114.5,-297.45,16.39
2.22,32.2,113.83,-299.8,16.47
2.23,32.53,112.94,-301.73,16.55
2.24,32.75,112.28,-303.31,16.77
2.25,32.46,111.17,-304.35,17.26
2.26,31.64,110.5,-304.47,17.95
2.27,30.82,110.06,-303.51,18.84
2.28,30.09,110.28,-301.74,19.97
2.28,29.98,110.94,-299.87,21.08
2.28,29.82,112.05,-298.53,21.89
