Depth,Den,Ng,Cal,SP,Res
200.55,2.5,27.88,114.5,-319.69,18.94
200.6,2.51,27.94,114.5,-322.96,18.98
200.65,2.52,27.36,114.5,-326.07,19.02
200.7,2.53,26.66,114.72,-328.41,19.15
200.75,2.53,25.01,114.94,-329.88,19.29
200.8,2.53,23.33,115.38,-330.64,19.34
200.85,2.53,21.07,115.83,-331.15,19.22
200.9,2.54,19.08,115.83,-331.65,19
200.95,2.54,17.43,116.05,-332.27,18.75
201,2.55,16.1,116.05,-332.95,18.59
201.05,2.55,15.11,115.83,-333.68,18.51
201.1,2.55,14.04,115.83,-334.44,18.59
201.15,2.54,13.23,115.83,-335.17,18.78
201.2,2.54,12.65,115.83,-335.53,19.14
201.25,2.53,12.58,115.38,-335.13,19.59
201.3,2.52,12.65,114.94,-333.76,20.13
201.35,2.51,13.25,114.27,-331.6,20.69
201.4,2.51,13.98,114.05,-329.18,21.19
201.45,2.51,15.65,114.05,-326.95,21.58
201.5,2.51,17.13,113.83,-325.34,21.76
201.55,2.5,18.55,113.39,-324.37,21.74
201.6,2.5,18.94,113.16,-324.12,21.52
201.65,2.5,18.9,112.94,-324.37,21.24
201.7,2.5,18.57,112.94,-324.98,21.01
201.75,2.51,18.29,113.39,-325.58,20.84
201.8,2.51,18.37,113.83,-326.18,20.7
201.85,2.51,18.13,114.05,-326.85,20.73
201.9,2.52,17.5,114.05,-327.93,21.25
201.95,2.52,16.53,114.05,-329.43,22.24
202,2.52,15.41,114.05,-331.18,23.53
202.05,2.52,15.19,114.72,-332.93,24.47
202.1,2.52,15.12,115.83,-334.53,24.67
202.15,2.52,15.66,116.27,-335.83,23.88
202.2,2.51,16.16,116.27,-336.57,22.47
202.25,2.5,16.56,115.83,-336.36,20.9
202.3,2.49,16.94,115.38,-334.97,19.53
202.35,2.48,16.5,115.38,-332.54,18.51
202.4,2.48,16.09,115.38,-329.78,17.89
202.45,2.48,16.32,115.38,-327.49,17.55
202.5,2.47,17.08,115.61,-326.43,17.34
202.55,2.47,18.08,115.61,-326.92,17.17
202.6,2.47,18.43,115.61,-328.96,17.12
202.65,2.47,18.9,115.61,-331.81,17.3
202.7,2.47,19.27,115.61,-334.45,17.74
202.75,2.46,19.83,115.16,-335.95,18.34
202.8,2.46,20.62,114.5,-336.29,18.95
202.85,2.46,21.89,114.05,-336.11,19.45
202.9,2.45,23.3,114.27,-336.36,19.72
202.95,2.44,24.44,114.94,-337.52,19.7
203,2.44,24.95,115.61,-339.43,19.39
203.05,2.44,25.48,116.05,-341.33,18.83
203.1,2.44,25.89,116.27,-342.26,18.16
203.15,2.44,26.47,116.94,-341.45,17.46
203.2,2.45,26.27,117.38,-338.81,16.79
203.25,2.46,25.95,118.05,-334.91,16.11
203.3,2.47,25.44,118.94,-330.78,15.4
203.35,2.46,25.48,119.6,-327.45,14.75
203.4,2.46,25.99,120.71,-325.53,14.3
203.45,2.45,27.29,121.38,-325.28,14.13
203.5,2.45,28.66,121.38,-326.57,14.19
203.55,2.44,29.59,121.6,-329.2,14.36
203.6,2.43,29.85,121.6,-332.43,14.52
203.65,2.43,30.29,121.6,-335.46,14.6
203.7,2.42,30.83,122.04,-337.5,14.6
203.75,2.41,32.02,122.27,-338.39,14.49
203.8,2.41,32.97,122.71,-338.44,14.17
203.85,2.41,34.2,122.93,-338.18,13.65
203.9,2.42,34.83,123.38,-338.07,13.07
203.95,2.43,35.21,124.04,-338.5,12.58
204,2.43,35.21,125.15,-339.73,12.28
204.05,2.44,35.88,126.48,-341.68,12.14
204.1,2.45,36.82,126.71,-343.89,12.14
204.15,2.46,38.34,122.93,-345.81,12.26
204.2,2.46,39.03,120.49,-347.21,12.47
204.25,2.45,39.27,119.6,-348.1,12.72
204.3,2.43,38.86,120.05,-348.61,12.97
204.35,2.42,38.63,121.16,-348.85,13.23
204.4,2.42,38.9,122.71,-349.05,13.52
204.45,2.43,39.91,123.38,-349.43,13.92
204.5,2.43,40.96,123.38,-350.06,14.44
204.55,2.44,41.77,123.15,-350.73,15.14
204.6,2.44,41.55,122.71,-351.09,15.97
204.65,2.45,40.86,120.93,-350.91,16.88
204.7,2.45,39.68,116.94,-350.17,17.74
204.75,2.45,38.71,114.05,-349.03,18.46
204.8,2.46,38.08,111.83,-347.66,18.87
204.85,2.46,38.16,111.39,-346.16,18.93
204.9,2.47,38.05,111.61,-344.39,18.63
204.95,2.46,37.84,111.83,-342.17,18.13
205,2.47,36.98,111.61,-339.42,17.46
205.05,2.47,36.16,111.39,-336.53,16.68
205.1,2.47,35.03,111.17,-334.01,15.86
205.15,2.46,34.24,110.94,-331.96,15.16
205.2,2.45,33.05,110.72,-329.9,14.67
205.25,2.44,32.46,110.5,-327.13,14.46
205.3,2.43,31.5,110.28,-323.65,14.52
205.35,2.43,31.19,110.72,-320.27,14.85
205.4,2.43,29.94,111.83,-318.34,15.36
205.45,2.42,28.63,112.94,-318.76,15.94
205.5,2.42,26.91,113.61,-321.64,16.46
205.55,2.42,25.71,114.05,-326.34,16.82
205.6,2.42,24.72,114.72,-331.91,17.02
205.65,2.42,23.89,114.94,-337.51,17.16
205.7,2.42,23.52,114.05,-342.47,17.28
205.75,2.43,23.48,113.16,-346.39,17.36
205.8,2.43,23.2,112.72,-349.19,17.34
205.85,2.44,22.74,113.61,-351.13,17.25
205.9,2.44,21.99,114.5,-352.59,17.14
205.95,2.44,21.75,114.72,-353.79,17.08
206,2.44,21.35,114.94,-354.57,17.04
206.05,2.44,20.42,114.94,-354.43,17.02
206.1,2.44,19.35,115.16,-352.89,17
206.15,2.44,17.95,115.38,-349.82,16.99
206.2,2.45,17.06,115.61,-345.91,16.97
206.25,2.46,15.6,115.61,-342.17,16.96
206.3,2.48,14.13,115.61,-339.74,16.94
206.35,2.48,12.75,115.61,-338.95,16.93
206.4,2.48,11.98,115.38,-339.64,16.92
206.45,2.48,11.55,115.38,-340.75,16.89
206.5,2.48,10.9,115.38,-341.2,16.83
206.55,2.48,10.29,115.38,-339.99,16.72
206.6,2.48,10.04,115.38,-337.27,16.59
206.65,2.47,10.47,115.61,-333.98,16.48
206.7,2.46,11.1,115.61,-331.55,16.41
206.75,2.45,11.51,115.61,-330.78,16.39
206.8,2.44,11.92,115.61,-331.64,16.41
206.85,2.44,12.69,115.61,-333.24,16.43
206.9,2.44,13.72,115.61,-334.43,16.45
206.95,2.44,14.68,115.83,-334.36,16.45
207,2.45,15.08,115.83,-333.2,16.45
207.05,2.46,15.75,115.83,-331.79,16.47
207.1,2.47,16.17,115.83,-331.11,16.51
207.15,2.48,16.78,115.83,-331.31,16.55
207.2,2.49,16.59,115.83,-332.06,16.53
207.25,2.5,16.68,115.83,-332.95,16.39
207.3,2.52,16.85,115.83,-334.03,16.12
207.35,2.52,17.31,115.83,-335.46,15.78
207.4,2.53,17.63,115.83,-337.17,15.48
207.45,2.53,17.19,115.83,-338.77,15.33
207.5,2.52,16.56,115.83,-339.76,15.32
207.55,2.52,15.75,115.83,-340.15,15.43
207.6,2.51,15.06,115.83,-340.31,15.58
207.65,2.52,14.16,115.83,-340.81,15.75
207.7,2.51,13.25,115.83,-341.97,15.91
207.75,2.51,12.28,115.83,-343.74,16.07
207.8,2.5,11.51,115.83,-345.86,16.26
207.85,2.49,10.36,115.83,-347.97,16.54
207.9,2.48,9.37,115.83,-349.96,16.95
207.95,2.48,8.75,115.61,-351.68,17.47
208,2.48,8.62,115.61,-352.99,17.99
208.05,2.49,8.87,115.61,-353.65,18.29
208.1,2.49,8.7,115.61,-353.54,18.26
208.15,2.49,8.52,115.83,-352.8,17.93
208.2,2.5,8.84,115.83,-351.84,17.49
208.25,2.51,9.27,115.38,-351.12,17.18
208.3,2.53,9.82,114.5,-350.89,17.08
208.35,2.54,9.82,114.27,-350.9,17.2
208.4,2.55,10.13,114.27,-350.61,17.46
208.45,2.56,10.19,114.5,-349.44,17.7
208.5,2.57,10.26,114.72,-347.25,17.82
208.55,2.58,10.09,114.72,-344.19,17.75
208.6,2.58,10.07,114.5,-340.95,17.58
208.65,2.59,10.23,114.5,-338.27,17.41
208.7,2.6,10.26,114.5,-336.77,17.28
208.75,2.6,10.3,114.5,-336.51,17.22
208.8,2.59,10.51,114.5,-337.14,17.23
208.85,2.58,11.36,114.5,-338.11,17.31
208.9,2.57,12.58,114.5,-338.98,17.44
208.95,2.56,13.59,114.5,-339.34,17.62
209,2.55,14.63,114.5,-339.17,17.83
209.05,2.54,15.64,114.94,-338.88,18.1
209.1,2.54,16.66,115.38,-339.15,18.43
209.15,2.53,17.26,115.38,-340.48,18.76
209.2,2.52,17.98,115.38,-342.7,19.04
209.25,2.51,18.65,115.38,-345.33,19.14
209.3,2.51,19.13,115.38,-347.48,19
209.35,2.51,18.96,115.38,-348.66,18.57
209.4,2.51,18.62,115.38,-348.67,17.92
209.45,2.51,18.11,115.38,-347.79,17.17
209.5,2.5,17.55,115.38,-346.28,16.49
209.55,2.5,16.73,115.61,-344.36,16.07
209.6,2.5,16.06,116.05,-342.41,16.02
209.65,2.49,16.36,116.72,-340.82,16.22
209.7,2.49,17.28,116.94,-339.9,16.5
209.75,2.49,18.53,116.94,-339.32,16.7
209.8,2.5,19.16,116.94,-338.62,16.75
209.85,2.5,19.74,117.16,-337.5,16.67
209.9,2.51,19.98,117.38,-336.2,16.46
209.95,2.51,19.74,117.6,-335.03,16.21
210,2.51,19.15,117.6,-334.17,16.03
210.05,2.51,18.38,117.6,-333.46,16.01
210.1,2.51,17.7,117.38,-332.74,16.17
210.15,2.51,16.02,117.38,-331.99,16.46
210.2,2.51,14.34,117.6,-331.45,16.81
210.25,2.51,12.07,117.83,-331.29,17.22
210.3,2.5,10.68,117.83,-331.58,17.75
210.35,2.48,9.35,117.6,-332.19,18.51
210.4,2.47,8.81,116.94,-332.95,19.4
210.45,2.46,8.43,116.49,-333.82,20.13
210.5,2.46,8.85,117.16,-334.97,20.31
210.55,2.46,9.86,118.27,-336.64,19.77
210.6,2.45,11.34,119.16,-338.88,18.66
210.65,2.45,12.44,119.16,-341.52,17.34
210.7,2.46,13.56,119.38,-344.25,16.2
210.75,2.46,14.2,119.38,-346.55,15.34
210.8,2.47,14.75,119.6,-347.79,14.79
210.85,2.47,14.59,119.6,-347.47,14.44
210.9,2.48,14.47,119.6,-345.64,14.23
210.95,2.48,14.41,119.6,-342.93,14.08
211,2.48,14.58,119.6,-340.26,13.95
211.05,2.49,15.2,119.38,-338.17,13.81
211.1,2.49,15.96,119.38,-336.77,13.71
211.15,2.49,16.83,119.16,-335.75,13.67
211.2,2.48,17.36,118.71,-335.03,13.7
211.25,2.48,17.44,118.49,-334.6,13.78
211.3,2.48,17.76,118.49,-334.57,13.86
211.35,2.48,18.04,118.49,-334.79,13.87
211.4,2.49,18.56,118.49,-335.11,13.78
211.45,2.49,18.72,118.05,-335.65,13.67
211.5,2.49,18.66,117.38,-336.7,13.59
211.55,2.48,18.28,117.38,-338.67,13.6
211.6,2.48,16.99,117.38,-341.43,13.68
211.65,2.48,15.65,117.6,-344.61,13.86
211.7,2.48,15.13,117.6,-347.64,14.16
211.75,2.48,15.76,117.6,-350.21,14.59
211.8,2.49,16.58,117.6,-352.12,15.13
211.85,2.5,16.87,117.6,-353.11,15.73
211.9,2.49,17.49,117.6,-352.9,16.17
211.95,2.49,18.07,117.83,-351.3,16.34
212,2.48,19.11,118.27,-348.57,16.2
212.05,2.47,19.64,117.38,-345.51,15.91
212.1,2.47,19.75,116.05,-343.11,15.61
212.15,2.47,19.68,115.83,-342.11,15.4
212.2,2.47,19.49,115.83,-342.45,15.33
212.25,2.47,19.03,115.61,-343.63,15.39
212.3,2.47,18.1,115.38,-345.12,15.52
212.35,2.48,17.63,114.94,-346.82,15.65
212.4,2.48,18.15,114.27,-348.73,15.78
212.45,2.48,18.96,114.05,-350.64,15.92
212.5,2.49,19.82,114.05,-352.2,16.06
212.55,2.5,20.36,113.83,-353.17,16.21
212.6,2.5,21.44,113.61,-353.67,16.37
212.65,2.51,22.16,113.39,-353.94,16.53
212.7,2.51,23.12,113.39,-354.25,16.74
212.75,2.51,23.86,113.39,-354.69,17.04
212.8,2.51,24.8,113.16,-355.24,17.4
212.85,2.51,25.73,113.16,-355.56,17.72
212.9,2.5,26.71,113.16,-355,17.87
212.95,2.49,26.89,113.16,-353.12,17.86
213,2.48,26.32,113.16,-350.03,17.73
213.05,2.47,25.04,113.16,-346.69,17.57
213.1,2.47,24.27,113.16,-344.06,17.42
213.15,2.46,23.66,113.16,-342.82,17.38
213.2,2.45,23.59,113.16,-342.71,17.51
213.25,2.45,23.45,113.16,-343.12,17.77
213.3,2.45,24.01,113.16,-343.4,18.08
213.35,2.46,24.49,113.16,-343.36,18.34
213.4,2.47,24.7,113.16,-343.1,18.47
213.45,2.48,24.64,113.39,-342.8,18.49
213.5,2.49,24.67,113.39,-342.7,18.36
213.55,2.5,25.26,113.39,-343.04,18.12
213.6,2.51,25.79,113.39,-343.96,17.75
213.65,2.51,26.21,113.39,-345.35,17.35
213.7,2.52,26.4,113.39,-346.93,16.97
213.75,2.51,26.52,113.39,-348.52,16.66
213.8,2.51,25.78,113.39,-350.14,16.43
213.85,2.5,24.46,113.39,-351.74,16.29
213.9,2.5,23.05,113.39,-353,16.24
213.95,2.5,21.5,113.39,-353.33,16.24
214,2.5,20.11,113.39,-352.27,16.25
214.05,2.5,18.72,113.39,-349.96,16.21
214.1,2.51,17.97,113.39,-347.15,16.12
214.15,2.51,17.94,113.39,-344.82,16.02
214.2,2.52,18.38,113.16,-343.61,15.97
214.25,2.52,18.66,113.16,-343.59,16.02
214.3,2.53,18.61,113.16,-344.31,16.14
214.35,2.53,18.26,113.16,-345.16,16.24
214.4,2.54,18.57,113.16,-345.53,16.27
214.45,2.54,19.37,113.16,-345.22,16.29
214.5,2.53,20.39,113.16,-344.7,16.44
214.55,2.53,21.35,113.16,-344.74,16.83
214.6,2.53,22.35,113.39,-345.98,17.41
214.65,2.53,23.14,113.39,-348.29,18.05
214.7,2.53,23.7,113.39,-351.03,18.53
214.75,2.54,23.37,113.61,-353.33,18.76
214.8,2.54,23.41,113.83,-354.62,18.72
214.85,2.55,23.76,113.83,-354.76,18.48
214.9,2.55,24.63,113.61,-353.68,18.13
214.95,2.56,25.28,113.16,-351.45,17.8
215,2.56,25.38,112.72,-348.26,17.55
215.05,2.56,24.53,112.5,-344.89,17.39
215.1,2.56,23.38,112.5,-342.33,17.25
215.15,2.55,21.58,112.5,-341.42,17.14
215.2,2.55,20.39,112.5,-342.37,17.06
215.25,2.54,19.2,112.5,-344.78,16.96
215.3,2.54,18.52,112.5,-347.6,16.83
215.35,2.55,17.54,112.5,-349.57,16.66
215.4,2.56,16.41,112.5,-349.83,16.49
215.45,2.57,15.39,112.5,-348.58,16.37
215.5,2.57,14.36,112.5,-346.77,16.32
215.55,2.58,13.75,112.5,-345.34,16.36
215.6,2.58,13.62,112.5,-344.61,16.42
215.65,2.58,14.08,112.5,-344.3,16.45
215.7,2.58,15.34,112.5,-343.99,16.41
215.75,2.58,16.28,112.5,-343.3,16.3
215.8,2.58,17.33,112.5,-342.09,16.15
215.85,2.58,18.12,112.5,-340.47,15.98
215.9,2.57,19.49,112.5,-338.95,15.83
215.95,2.56,21.12,112.5,-338.04,15.71
216,2.55,22.32,112.5,-337.99,15.67
216.05,2.54,23.09,112.5,-338.47,15.7
216.1,2.54,23.28,112.5,-338.86,15.78
216.15,2.54,23.27,112.5,-338.58,15.87
216.2,2.55,23.11,112.5,-337.39,15.94
216.25,2.56,22.68,112.5,-335.53,16.03
216.3,2.56,22.56,112.5,-333.62,16.15
216.35,2.56,22.25,112.5,-332.45,16.27
216.4,2.57,22.36,112.5,-332.43,16.29
216.45,2.57,21.72,112.5,-333.46,16.22
216.5,2.57,20.82,112.5,-334.9,16.11
216.55,2.57,20.11,112.5,-336.28,16.01
216.6,2.58,19.79,112.5,-337.43,15.88
216.65,2.59,19.78,112.5,-338.59,15.73
216.7,2.59,19.51,112.5,-339.97,15.55
216.75,2.59,19.26,112.5,-341.72,15.4
216.8,2.59,19.15,112.5,-343.61,15.27
216.85,2.6,18.68,112.72,-345.22,15.2
216.9,2.61,18.17,112.72,-346.08,15.2
216.95,2.62,17.57,112.72,-346.26,15.27
217,2.62,17.35,112.72,-346.26,15.5
217.05,2.62,17.58,112.72,-346.67,15.89
217.1,2.62,17.79,112.72,-347.65,16.42
217.15,2.61,18.07,112.72,-348.87,16.99
217.2,2.6,18.17,112.72,-349.9,17.52
217.25,2.58,18.65,112.72,-350.53,17.98
217.3,2.56,19.56,112.72,-350.81,18.42
217.35,2.54,20.44,112.72,-351.07,18.82
217.4,2.53,21.41,112.72,-351.49,19.18
217.45,2.51,20.97,112.72,-352.16,19.34
217.5,2.51,20.28,112.72,-352.84,19.19
217.55,2.51,19.05,112.72,-353.41,18.73
217.6,2.51,18.67,112.72,-353.63,18.05
217.65,2.52,18.34,112.72,-353.45,17.34
217.7,2.52,18.2,112.72,-352.81,16.68
217.75,2.52,18.11,112.72,-352.08,16.13
217.8,2.54,18.06,112.72,-351.75,15.7
217.85,2.55,18.04,112.72,-352.34,15.4
217.9,2.57,18.02,112.72,-353.85,15.24
217.95,2.57,19.01,112.72,-355.66,15.16
218,2.57,20.21,112.72,-356.65,15.13
218.05,2.56,22.24,112.72,-355.77,15.12
218.1,2.56,23.09,112.72,-352.58,15.12
218.15,2.55,24.07,112.72,-347.54,15.16
218.2,2.55,23.23,112.72,-341.92,15.22
218.25,2.54,22.46,112.72,-337.37,15.29
218.3,2.53,20.54,112.72,-335.15,15.34
218.35,2.51,19.2,112.72,-335.61,15.38
218.4,2.5,17.15,112.72,-337.81,15.43
218.45,2.48,15.67,112.72,-340.39,15.54
218.5,2.47,14.96,112.72,-342.19,15.69
218.55,2.46,14.33,112.94,-343,15.88
218.6,2.45,13.66,112.72,-343.05,16.09
218.65,2.46,12.4,112.72,-342.69,16.26
218.7,2.46,11.61,112.72,-342.28,16.28
218.75,2.47,11.4,112.94,-342.23,16.1
218.8,2.47,11.6,112.72,-343.02,15.79
218.85,2.47,12.2,112.72,-344.59,15.48
218.9,2.47,12.16,112.72,-346.35,15.23
218.95,2.47,12.07,112.72,-347.21,15.09
219,2.47,11.25,112.72,-346.65,15.04
219.05,2.48,10.66,112.72,-344.66,15.08
219.1,2.48,10.38,112.72,-342.11,15.19
219.15,2.49,10.81,112.72,-339.95,15.34
219.2,2.48,11.04,112.94,-339.06,15.48
219.25,2.48,10.77,112.94,-339.59,15.62
219.3,2.47,10.36,112.94,-341.13,15.79
219.35,2.48,10.63,112.94,-342.87,16.05
219.4,2.48,11.4,112.94,-344.45,16.38
219.45,2.48,12.41,113.16,-345.92,16.64
219.5,2.48,13.56,113.39,-347.54,16.74
219.55,2.47,14.79,113.39,-349.32,16.67
219.6,2.47,15.87,113.39,-350.91,16.6
219.65,2.46,16.53,113.39,-351.76,16.66
219.7,2.46,17.28,113.39,-351.8,16.88
219.75,2.47,18.56,113.39,-351.41,17.25
219.8,2.47,19.77,113.39,-351.27,17.7
219.85,2.48,20.47,113.39,-351.44,18.22
219.9,2.48,19.85,113.39,-351.68,18.68
219.95,2.49,19.26,113.39,-351.57,18.98
220,2.49,18.22,113.39,-351.33,19.04
220.05,2.49,17.9,113.39,-351.32,18.91
220.1,2.48,17.82,113.83,-351.76,18.74
220.15,2.48,18.14,114.5,-352.34,18.7
220.2,2.49,18.39,114.72,-352.67,18.83
220.25,2.5,18.51,114.72,-352.57,19.12
220.3,2.51,18.58,114.5,-351.99,19.54
220.35,2.51,18.62,114.5,-351,20.02
220.4,2.5,19.04,114.72,-349.51,20.38
220.45,2.5,19.73,116.05,-347.71,20.5
220.5,2.5,20.75,117.16,-345.89,20.25
220.55,2.51,21.5,118.05,-344.52,19.52
220.6,2.52,21.85,118.05,-344.2,18.17
220.65,2.52,22.07,118.05,-345.34,16.42
220.7,2.51,21.98,118.05,-348.09,14.73
220.75,2.51,22.21,118.27,-351.78,13.5
220.8,2.5,22.64,119.38,-355.27,12.78
220.85,2.5,23.17,120.27,-357.39,12.41
220.9,2.5,24.36,120.27,-357.78,12.23
220.95,2.51,25.71,119.6,-356.83,12.16
221,2.51,27.41,119.16,-355.44,12.16
221.05,2.52,28.42,119.16,-354.14,12.19
221.1,2.51,29.17,119.16,-353.27,12.24
221.15,2.51,29.52,119.16,-352.84,12.3
221.2,2.51,29.94,119.38,-352.93,12.39
221.25,2.51,30.29,119.38,-353.5,12.48
221.3,2.51,30.45,119.38,-354.38,12.55
221.35,2.5,29.95,119.38,-355.21,12.59
221.4,2.5,29.08,119.6,-355.46,12.58
221.45,2.49,28.21,119.6,-354.68,12.49
221.5,2.49,27.66,119.38,-352.73,12.36
221.55,2.5,26.77,119.38,-350.07,12.19
221.6,2.5,26.29,119.38,-347.58,12
221.65,2.5,25.81,119.6,-346.12,11.84
221.7,2.51,26.02,119.38,-346.09,11.78
221.75,2.51,26.17,119.38,-347.43,11.85
221.8,2.51,26.64,119.38,-349.76,11.98
221.85,2.51,27.16,119.38,-352.6,12.09
221.9,2.51,27.76,119.38,-355.42,12.06
221.95,2.51,28.58,119.38,-357.77,11.91
222,2.5,29.07,119.38,-359.32,11.7
222.05,2.5,29.33,119.38,-359.9,11.54
222.1,2.48,29.08,119.38,-359.53,11.47
222.15,2.47,28.88,119.38,-358.38,11.46
222.2,2.47,28.79,119.38,-356.8,11.48
222.25,2.46,28.74,119.38,-355.17,11.47
222.3,2.45,28.31,119.6,-354.05,11.43
222.35,2.44,27.81,119.6,-353.94,11.38
222.4,2.45,26.82,119.6,-355.24,11.36
222.45,2.45,25.33,119.82,-357.72,11.36
222.5,2.45,23.43,119.6,-360.87,11.43
222.55,2.46,22.15,119.6,-363.82,11.62
222.6,2.45,22.12,119.38,-365.94,12
222.65,2.45,22.45,119.16,-366.53,12.52
222.7,2.46,22.11,119.16,-365.37,13.11
222.75,2.46,21.11,119.38,-362.67,13.68
222.8,2.46,20.05,119.6,-359.4,14.15
222.85,2.46,19.43,120.49,-356.66,14.54
222.9,2.46,19.1,120.71,-355.4,14.85
222.95,2.45,19.31,119.82,-355.8,15.08
223,2.45,20.28,118.94,-357.69,15.26
223.05,2.44,20.92,118.94,-360.44,15.39
223.1,2.44,21.04,118.94,-363.56,15.5
223.15,2.44,20.59,119.16,-366.55,15.58
223.2,2.44,21.33,119.16,-369.19,15.59
223.25,2.44,22.18,119.38,-371.23,15.5
223.3,2.45,23.1,119.38,-372.54,15.32
223.35,2.44,23.66,119.38,-372.95,15.08
223.4,2.44,23.75,119.16,-372.32,14.81
223.45,2.45,23.68,119.16,-370.57,14.53
223.5,2.45,23.29,119.38,-368,14.23
223.55,2.46,22.99,119.38,-365.33,13.88
223.6,2.47,23.66,119.6,-363.64,13.54
223.65,2.48,24.13,120.27,-363.51,13.23
223.7,2.49,24.96,120.93,-364.95,12.99
223.75,2.49,24.82,120.93,-367.25,12.82
223.8,2.48,25.16,121.38,-369.67,12.68
223.85,2.48,25.59,121.38,-371.49,12.49
223.9,2.48,26.15,121.38,-372.49,12.23
223.95,2.48,26.55,121.38,-372.59,11.94
224,2.47,26.74,121.38,-371.85,11.72
224.05,2.47,26.86,121.6,-370.11,11.62
224.1,2.46,25.92,121.82,-367.5,11.63
224.15,2.46,24.76,121.82,-364.36,11.69
224.2,2.46,23.94,122.04,-361.32,11.74
224.25,2.46,24.14,122.04,-358.76,11.79
224.3,2.46,24.22,122.04,-356.85,11.84
224.35,2.46,23.87,122.04,-355.59,11.89
224.4,2.46,23.22,121.82,-355.02,11.95
224.45,2.46,22.62,121.82,-355.2,12.02
224.5,2.46,21.17,121.6,-356.15,12.1
224.55,2.45,19.76,121.38,-357.84,12.19
224.6,2.45,18.19,121.16,-360.02,12.3
224.65,2.45,17.39,121.16,-362.25,12.44
224.7,2.45,16.11,121.16,-363.89,12.64
224.75,2.44,15.1,121.16,-364.56,12.86
224.8,2.44,14.24,120.93,-364.39,13.05
224.85,2.44,14.27,121.16,-363.94,13.15
224.9,2.43,14.1,121.16,-363.54,13.17
224.95,2.43,14.47,120.93,-363.07,13.16
225,2.44,14.72,120.93,-361.98,13.16
225.05,2.44,15.84,120.93,-359.84,13.19
225.1,2.44,17.11,121.16,-356.75,13.22
225.15,2.45,19.19,121.16,-353.48,13.21
225.2,2.44,21.06,121.16,-350.95,13.16
225.25,2.44,22.65,120.49,-349.73,13.11
225.3,2.44,23.14,119.82,-349.7,13.09
225.35,2.45,23.56,119.6,-350.62,13.13
225.4,2.46,23.54,119.6,-352.28,13.2
225.45,2.46,23.82,119.6,-354.67,13.29
225.5,2.47,24.07,119.6,-357.4,13.38
225.55,2.47,24.58,119.6,-359.92,13.48
225.6,2.48,25.13,119.6,-361.54,13.57
225.65,2.49,25.54,119.6,-361.98,13.66
225.7,2.5,25.73,119.16,-361.1,13.73
225.75,2.51,25.66,118.27,-359.09,13.76
225.8,2.53,25.28,117.6,-356.36,13.76
225.85,2.52,24.79,117.38,-353.86,13.71
225.9,2.52,24.21,117.38,-352.54,13.65
225.95,2.52,23.4,117.38,-352.75,13.59
226,2.52,22.12,117.38,-353.96,13.55
226.05,2.52,20.9,117.38,-355.27,13.53
226.1,2.51,20.01,116.94,-356.21,13.52
226.15,2.51,19.38,116.05,-356.86,13.55
226.2,2.5,18.88,115.61,-357.69,13.59
226.25,2.5,18.45,115.38,-359.09,13.62
226.3,2.49,18.67,115.16,-361.06,13.64
226.35,2.48,19.42,115.16,-363.21,13.67
226.4,2.48,20.02,115.16,-365.04,13.74
226.45,2.48,20.29,115.16,-366.23,13.83
226.5,2.47,20.66,115.16,-366.75,13.93
226.55,2.47,21.79,115.16,-366.55,13.99
226.6,2.46,22.89,114.72,-365.56,14.02
226.65,2.46,23.54,114.5,-363.64,14.04
226.7,2.45,23.49,114.72,-361.12,14.08
226.75,2.45,23.4,114.94,-358.65,14.07
226.8,2.44,22.58,114.94,-357.1,13.97
226.85,2.43,21.8,114.94,-356.94,13.76
226.9,2.42,20.48,114.72,-357.95,13.48
226.95,2.41,20.25,114.5,-359.58,13.22
227,2.4,19.95,114.5,-361.32,12.99
227.05,2.4,20.24,115.38,-363.09,12.89
227.1,2.39,20.04,116.72,-365,12.94
227.15,2.38,20.06,117.6,-366.91,13.18
227.2,2.37,20.02,117.6,-368.42,13.49
227.25,2.37,20.02,117.6,-368.96,13.72
227.3,2.38,20.01,117.38,-368.56,13.7
227.35,2.4,20.6,116.49,-367.38,13.4
227.4,2.42,21.32,116.27,-365.8,12.84
227.45,2.44,21.79,116.72,-363.87,12.15
227.5,2.44,21.62,117.83,-361.81,11.5
227.55,2.46,21.48,118.94,-359.84,10.99
227.6,2.47,21.22,119.6,-358.29,10.66
227.65,2.48,20.94,120.27,-357.32,10.49
227.7,2.48,20.43,120.49,-356.98,10.46
227.75,2.48,20.08,120.27,-357.23,10.5
227.8,2.49,19.3,119.38,-357.96,10.61
227.85,2.5,18.08,119.38,-359.04,10.76
227.9,2.5,16.88,119.38,-360.42,10.94
227.95,2.49,16.39,119.38,-362.12,11.05
228,2.49,16.65,119.38,-364.15,11.1
228.05,2.49,17.61,119.82,-366.42,11.1
228.1,2.49,18.65,120.49,-368.67,11.11
228.15,2.49,19.65,121.16,-370.63,11.14
228.2,2.5,20.86,121.6,-372.02,11.2
228.25,2.5,22.5,121.82,-372.51,11.28
228.3,2.49,24.27,121.82,-371.63,11.4
228.35,2.48,26.36,121.82,-369.04,11.53
228.4,2.47,28.33,121.82,-364.85,11.64
228.45,2.46,29.94,121.82,-359.82,11.68
228.5,2.45,30.65,121.82,-355.02,11.67
228.55,2.45,30.92,121.82,-351.41,11.61
228.6,2.44,30.91,121.82,-349.86,11.52
